"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"2003",711,-0.09,0.22,-0.52,-0.09,0.35,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2004",712,-0.24,0.22,-0.67,-0.24,0.18,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2005",713,-0.07,0.23,-0.51,-0.07,0.38,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2006",714,0.24,0.31,-0.36,0.24,0.86,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2007",715,-0.07,0.27,-0.59,-0.07,0.45,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2008",716,0.19,0.3,-0.39,0.19,0.78,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2009",717,-0.27,0.3,-0.87,-0.26,0.33,-0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2010",718,0.19,0.27,-0.34,0.19,0.73,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2011",719,0.37,0.24,-0.1,0.37,0.85,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2012",720,0.41,0.27,-0.12,0.41,0.96,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2013",721,0.4,0.28,-0.15,0.4,0.95,0.39,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2014",722,-0.34,0.26,-0.85,-0.33,0.17,-0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2015",723,-0.35,0.26,-0.86,-0.35,0.15,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2016",724,0.18,0.27,-0.35,0.17,0.71,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2017",725,-0.26,0.28,-0.81,-0.26,0.28,-0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2018",726,-0.23,0.28,-0.78,-0.23,0.31,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2019",727,-0.07,0.28,-0.61,-0.07,0.47,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2020",728,-0.11,0.28,-0.65,-0.11,0.43,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2021",729,-0.08,0.27,-0.62,-0.08,0.46,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2022",730,0.04,0.28,-0.5,0.04,0.58,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2023",731,-0.32,0.26,-0.84,-0.32,0.19,-0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2024",732,-0.35,0.26,-0.87,-0.35,0.16,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2025",733,-0.32,0.26,-0.84,-0.32,0.2,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2026",734,-0.44,0.27,-0.99,-0.44,0.08,-0.44,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2027",735,-0.43,0.27,-0.97,-0.43,0.09,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2028",736,-0.48,0.28,-1.03,-0.47,0.07,-0.47,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2029",737,-0.48,0.28,-1.04,-0.48,0.06,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2030",738,-0.31,0.28,-0.87,-0.31,0.23,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2031",739,-0.43,0.28,-0.99,-0.42,0.12,-0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2032",740,-0.46,0.28,-1.02,-0.46,0.09,-0.45,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2033",741,-0.4,0.28,-0.96,-0.39,0.15,-0.39,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2034",742,-0.1,0.27,-0.65,-0.1,0.43,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2035",743,0.39,0.23,-0.07,0.39,0.85,0.38,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2036",744,0.16,0.28,-0.39,0.16,0.71,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2037",745,0.04,0.31,-0.58,0.04,0.65,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2038",746,-0.38,0.27,-0.92,-0.38,0.15,-0.38,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2039",747,-0.05,0.32,-0.68,-0.05,0.57,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2040",748,-0.37,0.26,-0.89,-0.37,0.14,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2041",749,0,0.29,-0.57,0,0.58,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2042",750,-0.37,0.25,-0.88,-0.37,0.12,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2043",751,0.26,0.31,-0.34,0.26,0.88,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2044",752,-0.14,0.29,-0.72,-0.14,0.43,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2045",753,0.01,0.31,-0.6,0.01,0.63,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2046",754,-0.01,0.29,-0.58,-0.01,0.55,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2047",755,0,0.29,-0.58,0,0.58,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2048",756,-0.1,0.29,-0.66,-0.1,0.46,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2049",757,-0.44,0.29,-1.02,-0.44,0.12,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2050",758,-0.3,0.29,-0.87,-0.29,0.26,-0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2051",759,0.37,0.29,-0.19,0.37,0.94,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2052",760,0.24,0.29,-0.32,0.24,0.82,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2053",761,0.08,0.28,-0.47,0.08,0.64,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2054",762,0.02,0.28,-0.53,0.02,0.57,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2055",763,0.22,0.29,-0.34,0.22,0.79,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2056",764,-0.06,0.29,-0.62,-0.06,0.5,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2057",765,0.11,0.29,-0.45,0.11,0.69,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2058",766,-0.12,0.31,-0.73,-0.12,0.49,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2059",767,0.05,0.3,-0.54,0.05,0.65,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2060",768,0.02,0.3,-0.58,0.02,0.61,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2061",769,0.11,0.31,-0.49,0.1,0.71,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2062",770,0.09,0.29,-0.48,0.09,0.66,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2063",771,-0.03,0.28,-0.59,-0.03,0.52,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2064",772,-0.02,0.28,-0.58,-0.02,0.53,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2065",773,0,0.29,-0.56,0,0.56,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2066",774,0.07,0.28,-0.47,0.07,0.62,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2067",775,0.06,0.28,-0.49,0.06,0.62,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2068",776,0.08,0.29,-0.49,0.07,0.65,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2069",777,0.07,0.28,-0.47,0.07,0.62,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2070",778,0.06,0.28,-0.49,0.06,0.61,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2071",779,0.07,0.28,-0.47,0.07,0.62,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2072",780,0.05,0.29,-0.52,0.05,0.62,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2073",781,0.14,0.31,-0.45,0.14,0.75,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2074",782,0.12,0.3,-0.47,0.12,0.72,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2075",783,-0.04,0.3,-0.64,-0.04,0.56,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2076",784,0.21,0.28,-0.35,0.2,0.76,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2077",785,0.31,0.31,-0.29,0.3,0.92,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2078",786,-0.05,0.29,-0.62,-0.05,0.53,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2079",787,0.17,0.3,-0.41,0.17,0.76,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2080",788,0.24,0.3,-0.34,0.24,0.83,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2081",789,-0.09,0.3,-0.68,-0.09,0.49,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2082",790,0.11,0.3,-0.47,0.11,0.7,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2083",791,-0.13,0.29,-0.71,-0.13,0.44,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2084",792,0.16,0.29,-0.4,0.16,0.73,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2085",793,0.14,0.28,-0.41,0.14,0.69,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2086",794,0.08,0.28,-0.47,0.08,0.64,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2087",795,0.03,0.29,-0.53,0.03,0.6,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2088",796,-0.09,0.28,-0.65,-0.09,0.46,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2089",797,-0.1,0.28,-0.66,-0.1,0.46,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2090",798,-0.12,0.28,-0.67,-0.12,0.42,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2091",799,-0.07,0.27,-0.61,-0.07,0.46,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2092",800,-0.06,0.31,-0.67,-0.06,0.54,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2093",801,0.02,0.3,-0.56,0.02,0.6,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2094",802,0.31,0.3,-0.28,0.3,0.91,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2095",803,-0.15,0.32,-0.78,-0.15,0.47,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2096",804,-0.06,0.31,-0.68,-0.05,0.56,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2097",805,0.24,0.3,-0.34,0.24,0.83,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2098",806,-0.13,0.28,-0.69,-0.13,0.42,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2099",807,0.02,0.29,-0.54,0.02,0.59,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2100",808,0.01,0.29,-0.56,0.01,0.57,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2101",809,-0.17,0.28,-0.73,-0.17,0.38,-0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2102",810,0.17,0.29,-0.39,0.17,0.73,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2103",811,0.23,0.3,-0.35,0.23,0.82,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2104",812,-0.08,0.29,-0.66,-0.08,0.49,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2105",813,0,0.29,-0.57,0,0.56,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2106",814,0.05,0.32,-0.57,0.05,0.68,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2107",815,-0.06,0.32,-0.68,-0.06,0.56,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2108",816,0.2,0.31,-0.4,0.2,0.82,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2109",817,0.05,0.3,-0.54,0.05,0.65,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2110",818,-0.05,0.3,-0.64,-0.05,0.55,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2111",819,-0.09,0.29,-0.67,-0.09,0.48,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2112",820,-0.06,0.3,-0.66,-0.06,0.53,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2113",821,-0.02,0.29,-0.58,-0.02,0.55,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2114",822,0.23,0.29,-0.33,0.23,0.8,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2115",823,0.03,0.29,-0.53,0.03,0.6,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2116",824,0.01,0.27,-0.52,0.01,0.55,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2117",825,0,0.28,-0.55,0,0.56,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2118",826,0.21,0.29,-0.35,0.21,0.78,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2119",827,-0.1,0.28,-0.66,-0.1,0.46,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2120",828,-0.09,0.27,-0.62,-0.09,0.44,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2121",829,-0.03,0.28,-0.57,-0.03,0.52,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2122",830,-0.26,0.27,-0.81,-0.26,0.27,-0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2123",831,-0.15,0.26,-0.67,-0.15,0.36,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2124",832,-0.11,0.26,-0.63,-0.11,0.4,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2125",833,0.41,0.23,-0.04,0.41,0.87,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2126",834,0.35,0.27,-0.17,0.35,0.89,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2127",835,0.19,0.28,-0.37,0.18,0.75,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2128",836,0.4,0.23,-0.06,0.4,0.86,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2129",837,-0.37,0.26,-0.88,-0.37,0.13,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2130",838,0.2,0.28,-0.34,0.2,0.75,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2131",839,0.23,0.26,-0.28,0.23,0.75,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2132",840,0.22,0.27,-0.31,0.22,0.75,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2133",841,0,0.27,-0.53,0,0.53,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2134",842,0.18,0.27,-0.35,0.18,0.71,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2135",843,-0.16,0.27,-0.69,-0.16,0.36,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2136",844,-0.29,0.28,-0.84,-0.29,0.25,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2137",845,-0.05,0.28,-0.6,-0.05,0.49,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2138",846,0.06,0.29,-0.5,0.06,0.62,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2139",847,-0.07,0.29,-0.65,-0.07,0.5,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2140",848,-0.26,0.31,-0.88,-0.26,0.35,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2141",849,-0.03,0.32,-0.66,-0.03,0.6,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2142",850,0.43,0.27,-0.1,0.42,0.97,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2143",851,-0.06,0.27,-0.59,-0.06,0.48,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2144",852,-0.05,0.27,-0.58,-0.05,0.48,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2145",853,-0.33,0.28,-0.88,-0.33,0.21,-0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2146",854,-0.18,0.28,-0.73,-0.18,0.37,-0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2147",855,-0.05,0.29,-0.62,-0.05,0.51,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2148",856,-0.36,0.28,-0.92,-0.36,0.18,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2149",857,-0.08,0.3,-0.67,-0.08,0.5,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2150",858,0.05,0.3,-0.54,0.05,0.65,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2151",859,-0.02,0.31,-0.62,-0.02,0.59,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2152",860,0.02,0.3,-0.58,0.02,0.61,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2153",861,0.05,0.29,-0.52,0.05,0.63,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2154",862,0.61,0.29,0.04,0.6,1.19,0.59,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2155",863,0.61,0.29,0.05,0.6,1.19,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2156",864,-0.04,0.29,-0.62,-0.04,0.53,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2157",865,-0.04,0.27,-0.56,-0.04,0.49,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2158",866,-0.01,0.28,-0.56,-0.01,0.53,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2159",867,-0.46,0.3,-1.05,-0.45,0.11,-0.45,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2160",868,-0.35,0.28,-0.91,-0.35,0.19,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2161",869,-0.22,0.28,-0.77,-0.22,0.31,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2162",870,-0.29,0.27,-0.83,-0.29,0.24,-0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2163",871,-0.01,0.29,-0.58,-0.01,0.55,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2164",872,-0.01,0.28,-0.55,-0.01,0.54,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2165",873,-0.1,0.3,-0.7,-0.1,0.49,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2166",874,0.02,0.3,-0.57,0.02,0.61,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2167",875,-0.01,0.28,-0.55,-0.01,0.53,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2168",876,-0.22,0.29,-0.78,-0.22,0.34,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2169",877,-0.12,0.29,-0.71,-0.12,0.45,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2170",878,-0.09,0.28,-0.64,-0.09,0.45,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2171",879,-0.08,0.29,-0.64,-0.08,0.49,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2172",880,-0.09,0.27,-0.63,-0.09,0.45,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2173",881,-0.06,0.28,-0.61,-0.06,0.49,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2174",882,0.16,0.27,-0.37,0.16,0.7,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2175",883,-0.06,0.27,-0.59,-0.06,0.48,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2176",884,-0.06,0.28,-0.6,-0.06,0.48,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2177",885,-0.03,0.27,-0.56,-0.03,0.5,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2178",886,-0.03,0.27,-0.56,-0.03,0.49,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2179",887,0,0.29,-0.56,0,0.56,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2180",888,0.17,0.28,-0.38,0.17,0.73,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2181",889,0.07,0.28,-0.48,0.07,0.62,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2182",890,0,0.28,-0.54,0,0.55,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2183",891,-0.11,0.27,-0.64,-0.1,0.43,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2184",892,-0.02,0.26,-0.54,-0.02,0.5,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2185",893,0.09,0.29,-0.47,0.09,0.66,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2186",894,0.3,0.29,-0.26,0.29,0.86,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2187",895,-0.19,0.27,-0.72,-0.19,0.34,-0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2188",896,-0.04,0.28,-0.58,-0.04,0.51,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2189",897,-0.21,0.27,-0.74,-0.21,0.31,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2190",898,-0.03,0.27,-0.57,-0.03,0.51,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2191",899,0.31,0.26,-0.2,0.31,0.83,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2192",900,0.03,0.31,-0.58,0.03,0.65,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2193",901,0.34,0.32,-0.28,0.34,0.98,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2194",902,0,0.26,-0.52,0,0.51,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2195",903,0.08,0.32,-0.55,0.08,0.71,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2196",904,-0.1,0.3,-0.69,-0.1,0.48,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2197",905,0.04,0.3,-0.55,0.04,0.64,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2198",906,0.12,0.31,-0.49,0.12,0.73,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2199",907,-0.22,0.29,-0.8,-0.22,0.35,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2200",908,-0.06,0.32,-0.68,-0.06,0.56,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2201",909,-0.03,0.32,-0.66,-0.03,0.6,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2202",910,-0.04,0.32,-0.67,-0.04,0.58,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2203",911,0.05,0.31,-0.55,0.05,0.65,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2204",912,-0.13,0.31,-0.73,-0.13,0.47,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2205",913,-0.2,0.3,-0.8,-0.2,0.39,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2206",914,0,0.32,-0.63,0,0.63,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2207",915,-0.02,0.28,-0.58,-0.02,0.53,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2208",916,0.1,0.28,-0.46,0.1,0.65,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2209",917,-0.01,0.27,-0.54,-0.01,0.51,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2210",918,-0.14,0.28,-0.69,-0.14,0.4,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2211",919,0.04,0.27,-0.5,0.04,0.58,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2212",920,0.42,0.27,-0.11,0.42,0.95,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2213",921,-0.1,0.29,-0.67,-0.1,0.47,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2214",922,-0.11,0.29,-0.68,-0.11,0.46,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"2215",923,0.04,0.25,-0.44,0.04,0.53,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
