"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0229...2813",-0.81,0.29,-1.37,-0.81,-0.25,-0.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0230...2814",-1.17,0.28,-1.72,-1.17,-0.62,-1.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0231...2815",-1.15,0.29,-1.71,-1.15,-0.59,-1.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0232...2816",-1.83,0.29,-2.4,-1.83,-1.26,-1.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0233...2817",-1.82,0.29,-2.39,-1.82,-1.26,-1.83,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0234...2818",0,0.3,-0.6,0,0.59,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0235...2819",0.03,0.3,-0.56,0.03,0.63,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0236...2820",-0.85,0.3,-1.44,-0.85,-0.26,-0.85,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0237...2821",-0.81,0.26,-1.32,-0.81,-0.29,-0.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0238...2822",-0.67,0.27,-1.21,-0.67,-0.14,-0.67,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0239...2823",-0.48,0.28,-1.03,-0.48,0.07,-0.48,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0240...2824",-0.85,0.27,-1.38,-0.85,-0.31,-0.85,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0241...2825",-0.03,0.29,-0.6,-0.03,0.54,-0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0242...2826",0,0.29,-0.56,0,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0243...2827",-0.31,0.28,-0.85,-0.31,0.23,-0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0244...2828",-0.06,0.28,-0.61,-0.06,0.49,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0245...2829",-0.3,0.27,-0.83,-0.3,0.24,-0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0246...2830",-0.52,0.26,-1.04,-0.52,-0.01,-0.52,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0247...2831",-0.25,0.24,-0.72,-0.25,0.22,-0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0248...2832",-0.3,0.24,-0.78,-0.3,0.17,-0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0249...2833",-0.46,0.28,-1,-0.46,0.08,-0.46,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0250...2834",-0.38,0.23,-0.83,-0.38,0.07,-0.38,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0251...2835",-0.18,0.22,-0.62,-0.18,0.26,-0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0252...2836",-0.28,0.22,-0.72,-0.28,0.16,-0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0253...2837",-0.33,0.25,-0.82,-0.33,0.16,-0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0254...2838",-0.28,0.24,-0.76,-0.28,0.19,-0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0255...2839",-0.03,0.24,-0.5,-0.03,0.45,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0256...2840",0.18,0.22,-0.24,0.18,0.6,0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0257...2841",0.25,0.22,-0.18,0.25,0.67,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0258...2842",0.24,0.23,-0.21,0.24,0.68,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0259...2843",-0.02,0.25,-0.5,-0.02,0.46,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0260...2844",0.28,0.22,-0.14,0.28,0.71,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0261...2845",0.28,0.21,-0.13,0.28,0.69,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0262...2846",0.12,0.22,-0.3,0.12,0.54,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0263...2847",0,0.26,-0.51,0,0.51,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0264...2848",0.24,0.26,-0.28,0.24,0.75,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0265...2849",0.42,0.26,-0.1,0.42,0.94,0.42,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0266...2850",-0.56,0.29,-1.12,-0.56,0,-0.56,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0267...2851",-0.34,0.28,-0.89,-0.34,0.2,-0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0268...2852",-0.32,0.23,-0.77,-0.32,0.14,-0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0269...2853",-0.32,0.23,-0.77,-0.32,0.12,-0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0270...2854",-0.48,0.24,-0.95,-0.48,0,-0.48,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0271...2855",-0.47,0.26,-0.99,-0.47,0.05,-0.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0272...2856",0.13,0.27,-0.4,0.13,0.66,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0273...2857",0.12,0.27,-0.42,0.12,0.65,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0274...2858",-0.3,0.24,-0.78,-0.3,0.17,-0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0275...2859",-0.25,0.26,-0.76,-0.25,0.26,-0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0276...2860",0.04,0.28,-0.51,0.04,0.59,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0277...2861",-0.17,0.26,-0.67,-0.17,0.33,-0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0278...2862",-0.31,0.28,-0.85,-0.31,0.24,-0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0279...2863",-0.09,0.27,-0.63,-0.09,0.44,-0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0280...2864",-0.48,0.27,-1,-0.48,0.05,-0.48,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0281...2865",-0.53,0.27,-1.06,-0.53,0.01,-0.53,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0282...2866",-0.29,0.3,-0.88,-0.29,0.3,-0.29,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0283...2867",-0.26,0.3,-0.85,-0.26,0.33,-0.26,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0284...2868",-0.34,0.29,-0.92,-0.34,0.24,-0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0285...2869",-0.4,0.29,-0.97,-0.4,0.18,-0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0286...2870",0.1,0.3,-0.5,0.1,0.69,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0287...2871",-0.4,0.27,-0.93,-0.4,0.12,-0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0288...2872",-0.5,0.27,-1.03,-0.5,0.03,-0.5,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0289...2873",0.3,0.29,-0.27,0.3,0.87,0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0290...2874",-0.16,0.28,-0.72,-0.16,0.4,-0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0291...2875",-0.16,0.28,-0.7,-0.16,0.38,-0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0292...2876",-0.21,0.27,-0.73,-0.21,0.31,-0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0293...2877",-0.02,0.28,-0.58,-0.02,0.53,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0294...2878",0.04,0.26,-0.47,0.04,0.54,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0295...2879",0.11,0.26,-0.41,0.11,0.62,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0296...2880",-0.08,0.31,-0.69,-0.08,0.53,-0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0297...2881",-1.63,0.23,-2.09,-1.63,-1.17,-1.63,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0298...2882",-1.47,0.24,-1.94,-1.47,-1,-1.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0299...2883",-1.4,0.25,-1.9,-1.4,-0.9,-1.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0300...2884",-1.78,0.26,-2.29,-1.78,-1.28,-1.78,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0301...2885",-1.67,0.23,-2.12,-1.67,-1.22,-1.67,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0302...2886",-0.31,0.28,-0.86,-0.31,0.25,-0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0303...2887",-1.89,0.25,-2.38,-1.89,-1.4,-1.89,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0304...2888",-1.44,0.26,-1.94,-1.44,-0.93,-1.44,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0305...2889",-1.77,0.23,-2.22,-1.77,-1.31,-1.77,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0306...2890",-1.81,0.24,-2.28,-1.81,-1.35,-1.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0307...2891",-1.76,0.26,-2.27,-1.76,-1.25,-1.76,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0308...2892",-1.59,0.23,-2.05,-1.59,-1.14,-1.59,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0309...2893",-1.7,0.24,-2.16,-1.7,-1.24,-1.7,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0310...2894",-1.13,0.27,-1.65,-1.13,-0.61,-1.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0311...2895",-1.7,0.24,-2.17,-1.7,-1.24,-1.7,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0312...2896",-1.74,0.24,-2.2,-1.74,-1.27,-1.74,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0313...2897",-1.69,0.23,-2.14,-1.69,-1.23,-1.69,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0314...2898",-1.84,0.25,-2.33,-1.84,-1.35,-1.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0315...2899",-1.52,0.27,-2.06,-1.52,-0.98,-1.52,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0316...2900",-1.87,0.23,-2.33,-1.87,-1.41,-1.87,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0317...2901",-1.82,0.24,-2.29,-1.82,-1.36,-1.82,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0318...2902",-1.62,0.25,-2.12,-1.62,-1.12,-1.62,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0319...2903",-1.22,0.25,-1.71,-1.22,-0.73,-1.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0320...2904",-1.53,0.24,-2,-1.53,-1.06,-1.53,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0321...2905",-1.43,0.23,-1.88,-1.43,-0.98,-1.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0322...2906",-1.46,0.26,-1.96,-1.46,-0.96,-1.46,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0323...2907",0.07,0.26,-0.43,0.07,0.57,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0324...2908",0.21,0.26,-0.3,0.21,0.72,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0325...2909",0.77,0.27,0.23,0.77,1.3,0.77,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0326...2910",0.51,0.26,-0.01,0.51,1.02,0.51,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0327...2911",-0.62,0.25,-1.12,-0.62,-0.13,-0.62,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0328...2912",-0.71,0.26,-1.21,-0.71,-0.2,-0.71,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0329...2913",-0.4,0.27,-0.92,-0.4,0.12,-0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0330...2914",-0.1,0.27,-0.63,-0.1,0.43,-0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0331...2915",-0.41,0.25,-0.91,-0.41,0.08,-0.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0332...2916",-0.17,0.27,-0.69,-0.17,0.35,-0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0333...2917",0.16,0.22,-0.28,0.16,0.6,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0334...2918",0.07,0.24,-0.39,0.07,0.53,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0335...2919",0.17,0.23,-0.28,0.17,0.62,0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0336...2920",0.34,0.23,-0.12,0.34,0.79,0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0337...2921",0.29,0.23,-0.16,0.29,0.74,0.29,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0338...2922",0.27,0.22,-0.16,0.27,0.7,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0339...2923",0.32,0.22,-0.11,0.32,0.76,0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0340...2924",-0.4,0.23,-0.84,-0.4,0.05,-0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0341...2925",0.16,0.23,-0.3,0.16,0.62,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0342...2926",-0.25,0.24,-0.73,-0.25,0.23,-0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0343...2927",-0.65,0.26,-1.16,-0.65,-0.15,-0.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0344...2928",-0.07,0.24,-0.54,-0.07,0.41,-0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0345...2929",0.02,0.26,-0.48,0.02,0.52,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0346...2930",0.43,0.22,-0.01,0.43,0.87,0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0347...2931",0.45,0.22,0.01,0.45,0.89,0.45,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0348...2932",0.84,0.21,0.42,0.84,1.26,0.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0349...2933",0.88,0.23,0.42,0.88,1.34,0.88,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0350...2934",0.8,0.21,0.39,0.8,1.22,0.8,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0351...2935",0.18,0.26,-0.33,0.18,0.69,0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0352...2936",0.21,0.24,-0.27,0.21,0.69,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0353...2937",-0.07,0.23,-0.52,-0.07,0.38,-0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0354...2938",-0.06,0.22,-0.5,-0.06,0.38,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0355...2939",0.11,0.23,-0.33,0.11,0.56,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0356...2940",0,0.22,-0.44,0,0.43,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0357...2941",-0.31,0.22,-0.74,-0.31,0.11,-0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0358...2942",-0.2,0.23,-0.64,-0.2,0.25,-0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0359...2943",-0.2,0.23,-0.65,-0.2,0.24,-0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0360...2944",-0.18,0.22,-0.62,-0.18,0.25,-0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0361...2945",-0.56,0.25,-1.06,-0.56,-0.07,-0.56,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0362...2946",-0.04,0.24,-0.51,-0.04,0.43,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0363...2947",0.24,0.25,-0.25,0.24,0.72,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0364...2948",0.66,0.2,0.26,0.66,1.06,0.66,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0365...2949",0.66,0.2,0.27,0.66,1.05,0.66,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0366...2950",0.61,0.21,0.19,0.61,1.02,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0367...2951",0.28,0.23,-0.17,0.28,0.74,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0368...2952",0.24,0.19,-0.14,0.24,0.63,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0369...2953",0.09,0.2,-0.31,0.09,0.49,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0370...2954",0.16,0.2,-0.24,0.16,0.55,0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0371...2955",0.31,0.23,-0.14,0.31,0.76,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0372...2956",0.31,0.22,-0.12,0.31,0.74,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0373...2957",0.5,0.22,0.07,0.5,0.92,0.5,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0374...2958",0.51,0.22,0.08,0.51,0.94,0.51,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0375...2959",0.71,0.21,0.29,0.71,1.13,0.71,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0376...2960",0.63,0.21,0.22,0.63,1.05,0.63,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0377...2961",0.66,0.21,0.25,0.66,1.08,0.66,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0378...2962",0.57,0.23,0.11,0.57,1.03,0.57,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0379...2963",0.17,0.23,-0.28,0.17,0.62,0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0380...2964",0.18,0.25,-0.31,0.18,0.67,0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0381...2965",0.28,0.24,-0.19,0.28,0.75,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0382...2966",0.42,0.23,-0.03,0.42,0.86,0.42,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0383...2967",0.47,0.23,0.02,0.47,0.91,0.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0384...2968",0.49,0.26,-0.01,0.49,0.99,0.49,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0385...2969",-0.03,0.28,-0.58,-0.03,0.51,-0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0386...2970",-0.39,0.28,-0.94,-0.39,0.16,-0.39,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0387...2971",-0.62,0.28,-1.16,-0.62,-0.07,-0.62,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0388...2972",-0.27,0.25,-0.77,-0.27,0.22,-0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0389...2973",-0.37,0.28,-0.92,-0.37,0.19,-0.37,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0390...2974",-0.2,0.22,-0.64,-0.2,0.23,-0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0391...2975",-0.17,0.22,-0.61,-0.17,0.26,-0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0392...2976",-0.24,0.26,-0.74,-0.24,0.26,-0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0393...2977",-0.06,0.28,-0.61,-0.06,0.5,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0394...2978",-0.35,0.26,-0.87,-0.35,0.16,-0.35,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0395...2979",-0.28,0.26,-0.8,-0.28,0.24,-0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0396...2980",-0.47,0.23,-0.91,-0.47,-0.02,-0.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0397...2981",-0.36,0.24,-0.84,-0.36,0.11,-0.36,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0398...2982",-0.51,0.23,-0.96,-0.51,-0.06,-0.51,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0399...2983",-0.26,0.24,-0.72,-0.26,0.21,-0.26,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0400...2984",-0.11,0.26,-0.62,-0.11,0.4,-0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0401...2985",0.1,0.24,-0.37,0.1,0.58,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0402...2986",0.04,0.24,-0.43,0.04,0.51,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0403...2987",0.34,0.28,-0.2,0.34,0.88,0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0404...2988",0.1,0.27,-0.43,0.1,0.63,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0405...2989",0.41,0.28,-0.13,0.41,0.96,0.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0406...2990",0.08,0.28,-0.48,0.08,0.64,0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0407...2991",-0.97,0.3,-1.56,-0.97,-0.38,-0.97,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0408...2992",0.04,0.3,-0.55,0.04,0.62,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0409...2993",0.21,0.27,-0.32,0.21,0.73,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0410...2994",-0.02,0.26,-0.53,-0.02,0.49,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0411...2995",0.61,0.31,0.01,0.61,1.21,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0412...2996",-0.2,0.26,-0.7,-0.2,0.31,-0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0413...2997",-0.25,0.25,-0.74,-0.25,0.25,-0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0414...2998",-0.08,0.25,-0.57,-0.08,0.41,-0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0415...2999",-1.41,0.27,-1.94,-1.41,-0.89,-1.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0416...3000",-1.32,0.26,-1.82,-1.32,-0.82,-1.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0417...3001",-1.06,0.24,-1.54,-1.06,-0.58,-1.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0418...3002",-1.29,0.25,-1.78,-1.29,-0.79,-1.29,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0419...3003",-0.79,0.28,-1.35,-0.79,-0.24,-0.79,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0420...3004",0.01,0.28,-0.54,0.01,0.56,0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0421...3005",-0.09,0.29,-0.65,-0.09,0.47,-0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0422...3006",-0.24,0.25,-0.72,-0.24,0.25,-0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0423...3007",-0.16,0.24,-0.64,-0.16,0.32,-0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0424...3008",0,0.25,-0.5,0,0.5,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.0425...3009",-0.06,0.26,-0.56,-0.06,0.44,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
