"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.058...203",0.21,0.44,-0.66,0.21,1.1,0.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.059...204",0.27,0.48,-0.62,0.25,1.25,0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.060...205",0.22,0.42,-0.61,0.22,1.06,0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.061...206",0.48,0.42,-0.3,0.46,1.37,0.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.062...207",0.4,0.4,-0.35,0.38,1.24,0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.063...208",0.09,0.43,-0.75,0.09,0.95,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.064...209",-0.05,0.44,-0.93,-0.04,0.81,-0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.065...210",-0.04,0.44,-0.94,-0.02,0.8,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.066...211",0,0.35,-0.69,0,0.7,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.067...212",-0.05,0.35,-0.75,-0.04,0.65,-0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.068...213",0.02,0.34,-0.66,0.02,0.69,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.069...214",0,0.33,-0.66,0.01,0.66,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.070...215",-0.03,0.33,-0.68,-0.02,0.61,-0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.071...216",0.02,0.34,-0.67,0.02,0.68,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.072...217",-0.08,0.4,-0.91,-0.07,0.69,-0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.073...218",-0.2,0.41,-1.06,-0.18,0.55,-0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.074...219",-0.36,0.43,-1.26,-0.33,0.41,-0.25,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.075...220",-0.13,0.43,-1.04,-0.11,0.67,-0.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.076...221",0.64,0.53,-0.3,0.61,1.75,0.51,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.077...222",0.05,0.42,-0.8,0.05,0.87,0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.078...223",-0.03,0.43,-0.91,-0.02,0.8,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.079...224",0.06,0.43,-0.8,0.06,0.91,0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.080...225",-0.08,0.37,-0.85,-0.07,0.63,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.081...226",-0.3,0.44,-1.24,-0.27,0.49,-0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.082...227",0.09,0.37,-0.63,0.09,0.82,0.09,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.083...228",0.12,0.37,-0.6,0.12,0.86,0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.084...229",0.53,0.47,-0.3,0.49,1.53,0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.085...230",0.31,0.39,-0.44,0.3,1.11,0.27,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.086...231",0.24,0.39,-0.54,0.24,1,0.23,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.087...232",0.46,0.43,-0.36,0.44,1.35,0.41,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.088...233",0.21,0.43,-0.66,0.22,1.04,0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.089...234",0.48,0.42,-0.3,0.46,1.38,0.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.090...235",0.35,0.37,-0.36,0.34,1.1,0.32,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.091...236",0.38,0.37,-0.34,0.37,1.14,0.35,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.092...237",0.68,0.46,-0.13,0.64,1.67,0.54,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.093...238",0.67,0.46,-0.15,0.64,1.65,0.57,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.094...239",0.19,0.42,-0.68,0.2,0.99,0.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.095...240",0.48,0.42,-0.31,0.46,1.36,0.41,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.096...241",0.26,0.41,-0.57,0.26,1.07,0.26,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.097...242",0.34,0.41,-0.46,0.33,1.18,0.3,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.098...243",0.46,0.42,-0.32,0.44,1.36,0.38,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.099...244",0.13,0.42,-0.75,0.14,0.92,0.17,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.100...245",0.08,0.42,-0.8,0.1,0.87,0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.101...246",0.03,0.42,-0.86,0.05,0.83,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.102...247",0.29,0.4,-0.51,0.28,1.11,0.26,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.103...248",0.53,0.46,-0.28,0.5,1.5,0.43,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.104...249",0.48,0.43,-0.32,0.46,1.37,0.42,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.105...250",0.17,0.41,-0.66,0.18,0.98,0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.106...251",0.26,0.41,-0.56,0.25,1.1,0.23,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.107...252",0.12,0.41,-0.75,0.13,0.91,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.108...253",0.15,0.41,-0.7,0.16,0.95,0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.109...254",-0.14,0.44,-1.05,-0.12,0.7,-0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.110...255",-0.05,0.43,-0.91,-0.04,0.8,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.111...256",0.02,0.41,-0.81,0.02,0.84,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.112...257",0.17,0.46,-0.69,0.16,1.11,0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.113...258",-0.16,0.41,-1,-0.14,0.61,-0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.114...259",-0.33,0.45,-1.29,-0.3,0.49,-0.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.115...260",0.04,0.41,-0.79,0.04,0.85,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.116...261",0.34,0.46,-0.49,0.31,1.31,0.23,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.117...262",0.04,0.42,-0.81,0.04,0.86,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.118...263",0.08,0.4,-0.71,0.07,0.89,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.119...264",0.19,0.41,-0.59,0.16,1.06,0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.120...265",0.33,0.44,-0.45,0.3,1.29,0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.121...266",0.14,0.41,-0.64,0.12,0.99,0.09,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.122...267",0.04,0.41,-0.77,0.04,0.89,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.123...268",-0.02,0.4,-0.84,-0.01,0.78,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.124...269",0.03,0.4,-0.77,0.04,0.83,0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.125...270",0.17,0.41,-0.6,0.15,1.04,0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.126...271",0,0.4,-0.82,0,0.8,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.127...272",-0.21,0.34,-0.91,-0.19,0.43,-0.16,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.128...273",-0.25,0.36,-1,-0.24,0.41,-0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.129...274",-0.17,0.34,-0.88,-0.16,0.48,-0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.130...275",-0.35,0.44,-1.3,-0.31,0.44,-0.23,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.131...276",-0.39,0.39,-1.22,-0.36,0.31,-0.27,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.132...277",0.02,0.4,-0.8,0.02,0.82,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.133...278",0.01,0.4,-0.81,0.01,0.82,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.134...279",-0.07,0.41,-0.92,-0.06,0.71,-0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.135...280",0.12,0.39,-0.62,0.1,0.94,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.136...281",0,0.39,-0.78,0,0.76,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.137...282",0.08,0.41,-0.72,0.07,0.93,0.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.138...283",0.14,0.46,-0.75,0.13,1.07,0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.139...284",-0.14,0.47,-1.1,-0.13,0.76,-0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.140...285",0.4,0.47,-0.46,0.38,1.38,0.31,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.141...286",0.3,0.45,-0.55,0.29,1.23,0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.142...287",-0.52,0.47,-1.51,-0.49,0.33,-0.43,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.143...288",-0.58,0.49,-1.6,-0.55,0.31,-0.48,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.144...289",-0.23,0.47,-1.18,-0.21,0.66,-0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.145...290",0.37,0.46,-0.5,0.35,1.33,0.29,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.001...291",0.07,0.44,-0.81,0.07,0.95,0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.002...292",-0.22,0.46,-1.2,-0.19,0.62,-0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.003...293",0.12,0.37,-0.61,0.11,0.89,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.004...294",0.25,0.37,-0.42,0.23,1.04,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.005...295",0.19,0.36,-0.49,0.17,0.96,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.006...296",0.15,0.37,-0.57,0.13,0.93,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.007...297",0.08,0.33,-0.58,0.07,0.76,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.008...298",-0.14,0.38,-0.94,-0.11,0.56,-0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.009...299",0.01,0.37,-0.75,0.01,0.75,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.010...300",-0.24,0.4,-1.09,-0.2,0.46,-0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.011...301",-0.08,0.35,-0.81,-0.07,0.58,-0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.012...302",-0.06,0.33,-0.76,-0.05,0.58,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.013...303",-0.09,0.33,-0.78,-0.07,0.54,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.014...304",0.05,0.35,-0.65,0.05,0.77,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.015...305",0.06,0.37,-0.7,0.05,0.82,0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.016...306",0.26,0.39,-0.45,0.23,1.1,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.017...307",0.17,0.36,-0.52,0.15,0.93,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.018...308",0.17,0.36,-0.52,0.16,0.94,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.019...309",0.22,0.39,-0.49,0.2,1.05,0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.020...310",-0.1,0.38,-0.91,-0.07,0.62,-0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.021...311",0.26,0.39,-0.46,0.22,1.1,0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.022...312",-0.06,0.37,-0.83,-0.05,0.65,-0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.023...313",-0.27,0.41,-1.15,-0.23,0.44,-0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.024...314",-0.01,0.37,-0.76,0,0.73,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.025...315",-0.14,0.38,-0.94,-0.12,0.56,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.026...316",0.15,0.35,-0.53,0.13,0.88,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.027...317",0.16,0.35,-0.51,0.15,0.9,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.028...318",-0.11,0.38,-0.92,-0.09,0.61,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.029...319",-0.38,0.44,-1.35,-0.33,0.36,-0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.030...320",-0.14,0.39,-0.97,-0.11,0.58,-0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.031...321",-0.04,0.39,-0.84,-0.03,0.71,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.032...322",0.08,0.34,-0.6,0.08,0.77,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.033...323",0.13,0.33,-0.51,0.12,0.82,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.034...324",0.13,0.34,-0.52,0.12,0.83,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.035...325",0.25,0.39,-0.46,0.22,1.09,0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.036...326",0.1,0.48,-0.85,0.1,1.06,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.037...327",-0.24,0.41,-1.13,-0.21,0.47,-0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.038...328",-0.11,0.41,-0.98,-0.08,0.65,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.039...329",0.33,0.41,-0.43,0.3,1.21,0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.040...330",0.21,0.37,-0.49,0.2,0.97,0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.041...331",0.35,0.38,-0.35,0.32,1.16,0.26,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.042...332",0.21,0.46,-0.68,0.2,1.12,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.043...333",0.08,0.39,-0.72,0.08,0.86,0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.044...334",-0.02,0.39,-0.83,0,0.72,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.045...335",0.22,0.4,-0.54,0.2,1.05,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.046...336",-0.07,0.4,-0.92,-0.04,0.69,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.047...337",0.04,0.39,-0.77,0.05,0.81,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.048...338",-0.04,0.4,-0.89,-0.02,0.72,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.049...339",0.38,0.41,-0.37,0.35,1.26,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.050...340",-0.04,0.41,-0.89,-0.02,0.74,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.051...341",0.42,0.42,-0.33,0.39,1.3,0.29,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.052...342",0.34,0.4,-0.4,0.31,1.19,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.053...343",-0.28,0.42,-1.18,-0.25,0.47,-0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.054...344",-0.31,0.43,-1.22,-0.27,0.45,-0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.055...345",-0.2,0.41,-1.07,-0.18,0.56,-0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.056...346",0.18,0.42,-0.63,0.17,1.05,0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.057...347",0.27,0.42,-0.53,0.25,1.16,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.058...348",0.16,0.42,-0.66,0.15,1.01,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.059...349",0.32,0.43,-0.48,0.29,1.23,0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.060...350",0.19,0.4,-0.6,0.18,1.01,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.061...351",0.41,0.41,-0.32,0.39,1.27,0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.062...352",0.36,0.39,-0.37,0.33,1.18,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.063...353",0.14,0.4,-0.65,0.14,0.95,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.064...354",0,0.42,-0.86,0.01,0.81,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.065...355",-0.05,0.42,-0.93,-0.04,0.75,0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.066...356",0.02,0.34,-0.67,0.02,0.69,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.067...357",-0.03,0.34,-0.72,-0.02,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.068...358",0.01,0.33,-0.66,0.01,0.65,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.069...359",0,0.32,-0.66,0,0.63,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.070...360",-0.02,0.32,-0.66,-0.01,0.6,0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.071...361",-0.01,0.33,-0.67,0,0.63,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.072...362",-0.08,0.39,-0.89,-0.06,0.67,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.073...363",-0.2,0.39,-1.04,-0.18,0.52,-0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.074...364",-0.32,0.42,-1.22,-0.29,0.42,-0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.075...365",-0.13,0.41,-1.01,-0.11,0.63,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.076...366",0.51,0.47,-0.3,0.47,1.53,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.077...367",0.02,0.4,-0.8,0.03,0.81,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.078...368",-0.06,0.4,-0.9,-0.05,0.71,-0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.079...369",0.01,0.4,-0.8,0.02,0.81,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.080...370",-0.07,0.37,-0.83,-0.06,0.62,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.081...371",-0.28,0.43,-1.2,-0.25,0.48,-0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.082...372",0.1,0.36,-0.61,0.1,0.82,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.083...373",0.12,0.36,-0.58,0.12,0.85,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.084...374",0.49,0.45,-0.31,0.45,1.46,0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.085...375",0.32,0.38,-0.4,0.31,1.11,0.26,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.086...376",0.24,0.37,-0.5,0.23,0.99,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.087...377",0.39,0.41,-0.36,0.37,1.25,0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.088...378",0.16,0.39,-0.62,0.17,0.94,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.089...379",0.45,0.42,-0.3,0.42,1.33,0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.090...380",0.34,0.36,-0.35,0.32,1.09,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.091...381",0.34,0.36,-0.35,0.32,1.09,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.092...382",0.62,0.45,-0.15,0.58,1.59,0.45,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.093...383",0.59,0.44,-0.18,0.55,1.53,0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.094...384",0.17,0.39,-0.63,0.17,0.94,0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.095...385",0.43,0.41,-0.31,0.41,1.3,0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.096...386",0.23,0.39,-0.54,0.22,1.02,0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.097...387",0.34,0.4,-0.42,0.32,1.17,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.098...388",0.45,0.41,-0.3,0.42,1.32,0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.099...389",0.11,0.39,-0.7,0.12,0.87,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.100...390",0.1,0.4,-0.73,0.11,0.87,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.101...391",0.08,0.4,-0.75,0.09,0.84,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.102...392",0.28,0.39,-0.48,0.26,1.08,0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.103...393",0.54,0.43,-0.22,0.51,1.47,0.39,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.104...394",0.42,0.41,-0.33,0.39,1.29,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.105...395",0.19,0.39,-0.6,0.19,0.98,0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.106...396",0.28,0.39,-0.48,0.27,1.09,0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.107...397",0.12,0.4,-0.69,0.13,0.9,0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.108...398",0.16,0.39,-0.64,0.16,0.94,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.109...399",-0.1,0.43,-1,-0.08,0.7,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.110...400",0.03,0.41,-0.79,0.04,0.83,0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.111...401",0.05,0.4,-0.75,0.06,0.84,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.112...402",0.24,0.45,-0.63,0.23,1.16,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.113...403",-0.14,0.4,-0.97,-0.12,0.62,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.114...404",-0.27,0.44,-1.2,-0.24,0.51,-0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
