"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"224",79,0,0.37,-0.76,0,0.76,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"225",80,-0.06,0.32,-0.75,-0.05,0.57,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"226",81,-0.29,0.4,-1.18,-0.24,0.39,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"227",82,-0.03,0.32,-0.69,-0.02,0.61,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"228",83,-0.01,0.32,-0.66,-0.01,0.65,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"229",84,0.35,0.42,-0.35,0.29,1.3,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"230",85,0.08,0.36,-0.62,0.06,0.84,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"231",86,-0.02,0.35,-0.75,-0.01,0.7,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"232",87,0.13,0.38,-0.58,0.11,0.95,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"233",88,-0.11,0.37,-0.91,-0.09,0.61,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"234",89,0.2,0.39,-0.5,0.16,1.05,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"235",90,0.08,0.34,-0.58,0.07,0.8,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"236",91,0.08,0.34,-0.58,0.07,0.8,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"237",92,0.37,0.43,-0.33,0.31,1.33,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"238",93,0.32,0.42,-0.37,0.27,1.26,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"239",94,-0.13,0.38,-0.94,-0.1,0.58,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"240",95,0.17,0.38,-0.54,0.14,1,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"241",96,-0.04,0.37,-0.8,-0.03,0.7,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"242",97,0.07,0.37,-0.66,0.06,0.86,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"243",98,0.19,0.39,-0.51,0.16,1.04,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"244",99,-0.16,0.38,-0.99,-0.13,0.54,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"245",100,-0.16,0.38,-0.99,-0.13,0.55,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"246",101,-0.17,0.38,-1.01,-0.14,0.53,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"247",102,0.04,0.37,-0.69,0.03,0.82,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"248",103,0.3,0.41,-0.39,0.25,1.22,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"249",104,0.16,0.38,-0.54,0.13,1,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"250",105,-0.06,0.37,-0.84,-0.05,0.68,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"251",106,0.04,0.37,-0.7,0.03,0.82,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"252",107,-0.13,0.38,-0.95,-0.1,0.58,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"253",108,-0.09,0.37,-0.89,-0.08,0.63,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"254",109,-0.15,0.38,-0.99,-0.12,0.56,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"255",110,-0.06,0.37,-0.83,-0.05,0.67,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"256",111,-0.02,0.36,-0.78,-0.02,0.71,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"257",112,0.16,0.38,-0.56,0.13,0.99,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"258",113,-0.19,0.36,-0.97,-0.16,0.47,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"259",114,-0.33,0.4,-1.23,-0.27,0.36,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"260",115,-0.02,0.37,-0.79,-0.02,0.71,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"261",116,0.31,0.41,-0.38,0.26,1.23,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"262",117,-0.04,0.37,-0.82,-0.03,0.7,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"263",118,0.03,0.36,-0.71,0.02,0.78,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"264",119,0.15,0.38,-0.56,0.12,0.98,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"265",120,0.29,0.41,-0.4,0.24,1.2,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"266",121,0.09,0.37,-0.63,0.08,0.89,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"267",122,0.04,0.37,-0.71,0.03,0.81,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"268",123,-0.06,0.37,-0.84,-0.04,0.68,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"269",124,-0.02,0.37,-0.79,-0.02,0.71,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"270",125,0.13,0.38,-0.59,0.1,0.94,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"271",126,-0.04,0.37,-0.81,-0.03,0.7,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"272",127,-0.25,0.32,-0.95,-0.22,0.33,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"273",128,-0.33,0.34,-1.07,-0.29,0.26,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"274",129,-0.22,0.33,-0.93,-0.2,0.37,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"275",130,-0.33,0.42,-1.27,-0.28,0.36,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"276",131,-0.41,0.38,-1.24,-0.36,0.23,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"277",132,-0.04,0.37,-0.82,-0.03,0.7,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"278",133,-0.02,0.37,-0.78,-0.01,0.73,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"279",134,-0.12,0.37,-0.93,-0.1,0.59,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"280",135,0.06,0.36,-0.63,0.05,0.84,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"281",136,-0.07,0.35,-0.81,-0.06,0.63,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"282",137,0.07,0.37,-0.67,0.05,0.85,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"283",138,0.06,0.37,-0.68,0.05,0.84,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"284",139,-0.1,0.38,-0.92,-0.08,0.62,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"285",140,0.22,0.39,-0.48,0.18,1.09,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"286",141,0.1,0.38,-0.63,0.08,0.91,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"287",142,-0.27,0.38,-1.12,-0.23,0.39,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"288",143,-0.29,0.4,-1.19,-0.24,0.39,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"289",144,0.01,0.37,-0.74,0.01,0.76,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"290",145,0.16,0.38,-0.54,0.13,1,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"291",1,0.01,0.35,-0.72,0.01,0.74,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"292",2,-0.17,0.37,-0.98,-0.14,0.5,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"293",3,0.1,0.35,-0.59,0.08,0.85,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"294",4,0.23,0.35,-0.4,0.19,1,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"295",5,0.17,0.34,-0.47,0.14,0.92,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"296",6,0.12,0.35,-0.55,0.1,0.89,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"297",7,0.05,0.3,-0.55,0.04,0.69,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"298",8,-0.15,0.35,-0.92,-0.12,0.51,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"299",9,-0.01,0.35,-0.73,-0.01,0.71,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"300",10,-0.25,0.37,-1.07,-0.21,0.4,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"301",11,-0.1,0.33,-0.8,-0.08,0.54,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"302",12,-0.08,0.32,-0.75,-0.07,0.53,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"303",13,-0.1,0.31,-0.77,-0.09,0.5,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"304",14,0.03,0.33,-0.64,0.02,0.73,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"305",15,0.03,0.35,-0.68,0.03,0.77,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"306",16,0.23,0.37,-0.43,0.19,1.06,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"307",17,0.15,0.35,-0.5,0.12,0.89,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"308",18,0.15,0.35,-0.5,0.12,0.9,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"309",19,0.2,0.37,-0.47,0.16,1.01,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"310",20,-0.12,0.36,-0.89,-0.09,0.57,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"311",21,0.23,0.37,-0.43,0.18,1.05,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"312",22,-0.08,0.35,-0.82,-0.06,0.6,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"313",23,-0.28,0.38,-1.12,-0.23,0.37,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"314",24,-0.02,0.35,-0.74,-0.02,0.68,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"315",25,-0.16,0.35,-0.93,-0.13,0.5,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"316",26,0.13,0.33,-0.51,0.1,0.84,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"317",27,0.14,0.33,-0.49,0.12,0.86,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"318",28,-0.12,0.36,-0.89,-0.09,0.56,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"319",29,-0.39,0.42,-1.31,-0.33,0.28,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"320",30,-0.15,0.36,-0.94,-0.12,0.52,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"321",31,-0.07,0.35,-0.82,-0.05,0.63,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"322",32,0.06,0.32,-0.58,0.05,0.74,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"323",33,0.11,0.32,-0.49,0.09,0.78,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"324",34,0.11,0.32,-0.51,0.09,0.8,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"325",35,0.22,0.37,-0.44,0.18,1.05,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"326",36,0.04,0.36,-0.68,0.03,0.79,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"327",37,-0.25,0.38,-1.09,-0.2,0.41,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"328",38,-0.2,0.37,-1.01,-0.16,0.47,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"329",39,0.23,0.38,-0.44,0.18,1.06,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"330",40,0.12,0.33,-0.52,0.1,0.83,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"331",41,0.25,0.35,-0.37,0.21,1.02,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"332",42,0.07,0.35,-0.61,0.06,0.82,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"333",43,-0.01,0.35,-0.74,-0.01,0.71,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"334",44,-0.11,0.35,-0.88,-0.09,0.55,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"335",45,0.13,0.36,-0.56,0.1,0.9,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"336",46,-0.15,0.36,-0.95,-0.12,0.53,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"337",47,-0.08,0.35,-0.83,-0.06,0.61,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"338",48,-0.16,0.36,-0.95,-0.12,0.51,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"339",49,0.26,0.37,-0.39,0.21,1.07,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"340",50,-0.15,0.36,-0.94,-0.12,0.52,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"341",51,0.29,0.38,-0.36,0.24,1.13,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"342",52,0.21,0.36,-0.45,0.17,1.01,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"343",53,-0.25,0.37,-1.07,-0.2,0.41,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"344",54,-0.27,0.38,-1.11,-0.22,0.38,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"345",55,-0.17,0.36,-0.96,-0.14,0.49,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"346",56,0.2,0.37,-0.46,0.16,1.01,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"347",57,0.15,0.36,-0.53,0.12,0.94,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"348",58,0.04,0.35,-0.67,0.03,0.79,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"349",59,0.16,0.37,-0.51,0.13,0.96,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"350",60,0.04,0.35,-0.68,0.03,0.77,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"351",61,0.25,0.37,-0.39,0.21,1.06,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"352",62,0.2,0.35,-0.44,0.16,0.97,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"353",63,0.03,0.35,-0.67,0.03,0.75,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"354",64,-0.05,0.35,-0.8,-0.04,0.66,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"355",65,-0.09,0.36,-0.86,-0.07,0.6,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"356",66,0,0.31,-0.62,0,0.63,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"357",67,-0.03,0.31,-0.66,-0.02,0.6,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"358",68,0,0.3,-0.6,0,0.61,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"359",69,0,0.29,-0.6,0,0.59,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"360",70,-0.01,0.29,-0.6,-0.01,0.56,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"361",71,-0.01,0.29,-0.6,-0.01,0.58,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"362",72,-0.06,0.34,-0.77,-0.05,0.6,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"363",73,-0.21,0.35,-0.97,-0.18,0.42,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"364",74,-0.28,0.36,-1.08,-0.24,0.34,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"365",75,-0.17,0.37,-0.97,-0.14,0.5,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"366",76,0.45,0.44,-0.24,0.39,1.42,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"367",77,-0.03,0.35,-0.77,-0.02,0.68,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"368",78,-0.06,0.35,-0.81,-0.05,0.64,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"369",79,0.01,0.35,-0.71,0.01,0.74,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"370",80,-0.06,0.31,-0.71,-0.04,0.56,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"371",81,-0.26,0.37,-1.09,-0.21,0.39,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"372",82,-0.02,0.31,-0.66,-0.02,0.6,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"373",83,-0.01,0.31,-0.64,-0.01,0.63,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"374",84,0.32,0.4,-0.35,0.26,1.2,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"375",85,0.06,0.34,-0.62,0.05,0.78,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"376",86,-0.02,0.34,-0.73,-0.01,0.66,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"377",87,0.12,0.36,-0.56,0.1,0.9,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"378",88,-0.09,0.35,-0.84,-0.07,0.6,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"379",89,0.17,0.36,-0.5,0.14,0.97,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"380",90,0.08,0.32,-0.56,0.06,0.76,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"381",91,0.07,0.32,-0.56,0.06,0.76,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"382",92,0.33,0.4,-0.33,0.27,1.21,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"383",93,0.3,0.39,-0.36,0.24,1.16,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"384",94,-0.11,0.36,-0.88,-0.09,0.57,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"385",95,0.15,0.36,-0.53,0.12,0.93,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"386",96,-0.03,0.35,-0.77,-0.02,0.68,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"387",97,0.06,0.35,-0.64,0.05,0.81,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"388",98,0.17,0.36,-0.51,0.13,0.96,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"389",99,-0.14,0.36,-0.92,-0.11,0.53,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"390",100,-0.15,0.36,-0.94,-0.12,0.53,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"391",101,-0.16,0.36,-0.96,-0.13,0.51,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"392",102,0.03,0.35,-0.68,0.03,0.77,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"393",103,0.26,0.38,-0.4,0.21,1.1,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"394",104,0.15,0.36,-0.53,0.12,0.94,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"395",105,-0.06,0.35,-0.81,-0.04,0.65,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"396",106,0.03,0.35,-0.69,0.02,0.76,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"397",107,-0.12,0.36,-0.9,-0.09,0.57,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"398",108,-0.09,0.36,-0.85,-0.07,0.61,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"399",109,-0.14,0.36,-0.93,-0.11,0.54,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"400",110,-0.07,0.35,-0.81,-0.05,0.62,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"401",111,-0.04,0.35,-0.76,-0.03,0.66,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"402",112,0.12,0.36,-0.57,0.1,0.91,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"403",113,-0.17,0.34,-0.91,-0.14,0.46,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"404",114,-0.3,0.38,-1.15,-0.25,0.35,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"405",115,-0.02,0.35,-0.76,-0.02,0.69,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"406",116,0.27,0.39,-0.39,0.22,1.13,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"407",117,-0.04,0.38,-0.84,-0.03,0.71,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"408",118,0.03,0.35,-0.68,0.02,0.75,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"409",119,0.13,0.36,-0.55,0.11,0.91,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"410",120,0.26,0.38,-0.4,0.21,1.11,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"411",121,0.08,0.35,-0.62,0.06,0.84,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"412",122,0.02,0.35,-0.69,0.02,0.76,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"413",123,-0.05,0.35,-0.8,-0.04,0.65,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"414",124,-0.02,0.35,-0.75,-0.01,0.69,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"415",125,0.11,0.36,-0.57,0.09,0.88,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"416",126,-0.04,0.35,-0.77,-0.03,0.67,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"417",127,-0.23,0.31,-0.91,-0.2,0.33,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"418",128,-0.3,0.33,-1.01,-0.26,0.26,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"419",129,-0.21,0.32,-0.89,-0.18,0.37,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"420",130,-0.31,0.39,-1.18,-0.25,0.35,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"421",131,-0.37,0.36,-1.16,-0.32,0.23,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"422",132,-0.03,0.35,-0.77,-0.03,0.68,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"423",133,-0.02,0.35,-0.75,-0.02,0.7,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"424",134,-0.11,0.36,-0.88,-0.08,0.58,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"425",135,0.05,0.34,-0.62,0.04,0.79,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"426",136,-0.07,0.34,-0.77,-0.06,0.61,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"427",137,0.05,0.35,-0.66,0.04,0.8,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"428",138,0.04,0.35,-0.67,0.03,0.79,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"429",139,-0.1,0.36,-0.87,-0.08,0.6,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"430",140,0.19,0.37,-0.49,0.15,1,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"431",141,0.08,0.36,-0.62,0.07,0.85,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"432",142,-0.24,0.36,-1.02,-0.2,0.39,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"433",143,-0.26,0.38,-1.09,-0.21,0.39,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"434",144,0.01,0.35,-0.7,0.01,0.74,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"435",145,0.15,0.36,-0.53,0.12,0.94,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"436",1,0.01,0.35,-0.72,0.01,0.74,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"437",2,-0.18,0.38,-1.07,-0.14,0.49,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"438",3,0.09,0.36,-0.59,0.08,0.87,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"439",4,0.23,0.36,-0.4,0.18,1.06,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"440",5,0.17,0.35,-0.46,0.14,0.94,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"441",6,0.13,0.36,-0.54,0.1,0.92,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"442",7,0.05,0.3,-0.54,0.04,0.71,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"443",8,-0.16,0.36,-0.97,-0.12,0.5,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"444",9,-0.01,0.35,-0.74,-0.01,0.71,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"445",10,-0.26,0.39,-1.18,-0.2,0.39,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"446",11,-0.1,0.33,-0.84,-0.08,0.53,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
