"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"236",236,-0.1,0.23,-0.66,-0.05,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"237",237,-0.1,0.23,-0.65,-0.05,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"238",238,-0.17,0.32,-1,-0.07,0.32,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"239",1,0.01,0.07,-0.13,0,0.17,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"240",2,0,0.02,-0.05,0,0.04,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"241",3,-0.01,0.09,-0.2,0,0.18,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"242",4,-0.01,0.09,-0.2,0,0.18,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"243",5,-0.01,0.09,-0.2,0,0.18,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"244",6,0.03,0.15,-0.26,0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"245",7,0.04,0.15,-0.26,0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"246",8,0.04,0.15,-0.26,0.02,0.39,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"247",9,0.04,0.15,-0.26,0.02,0.39,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"248",10,0.04,0.15,-0.26,0.02,0.39,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"249",11,0.04,0.15,-0.26,0.02,0.39,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"250",12,0.04,0.16,-0.26,0.02,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"251",13,0.04,0.16,-0.26,0.02,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"252",14,0.03,0.15,-0.26,0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"253",15,0.03,0.15,-0.26,0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"254",16,0.03,0.15,-0.26,0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"255",17,-0.01,0.09,-0.2,0,0.18,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"256",18,-0.01,0.09,-0.21,0,0.19,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"257",19,0.02,0.11,-0.2,0.01,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"258",20,0.02,0.11,-0.2,0.01,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"259",21,0.02,0.11,-0.2,0.01,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"260",22,0.02,0.11,-0.2,0.01,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"261",23,0.03,0.12,-0.19,0.01,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"262",24,0.03,0.12,-0.18,0.02,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"263",25,0.03,0.12,-0.19,0.02,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"264",26,0.03,0.12,-0.19,0.02,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"265",27,0.03,0.12,-0.2,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"266",28,0.03,0.12,-0.2,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"267",29,0.03,0.12,-0.19,0.02,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"268",30,0.03,0.12,-0.19,0.02,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"269",31,0.03,0.12,-0.19,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"270",32,0.03,0.12,-0.2,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"271",33,0.03,0.12,-0.2,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"272",34,0.03,0.12,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"273",35,0.03,0.12,-0.19,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"274",36,0.03,0.12,-0.2,0.02,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"275",37,0.03,0.12,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"276",38,0.04,0.12,-0.19,0.02,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"277",39,0.04,0.12,-0.19,0.02,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"278",40,0.04,0.13,-0.2,0.02,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"279",41,0.04,0.13,-0.19,0.02,0.35,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"280",42,0.02,0.11,-0.2,0.01,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"281",43,0.01,0.11,-0.23,0,0.26,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"282",44,0.01,0.12,-0.24,0,0.26,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"283",45,0.01,0.12,-0.25,0,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"284",46,0,0.12,-0.26,0,0.26,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"285",47,0,0.12,-0.26,0,0.26,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"286",48,0.01,0.12,-0.24,0,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"287",49,0.01,0.12,-0.25,0,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"288",50,0.02,0.11,-0.21,0.01,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"289",51,-0.01,0.1,-0.23,0,0.21,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"290",52,0.04,0.2,-0.37,0.02,0.51,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"291",53,0.04,0.21,-0.36,0.02,0.54,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"292",54,-0.04,0.21,-0.54,-0.02,0.37,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"293",55,-0.04,0.21,-0.54,-0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"294",56,-0.05,0.17,-0.46,-0.02,0.26,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"295",57,-0.09,0.23,-0.65,-0.04,0.32,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"296",58,0,0.1,-0.21,0,0.21,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"297",59,0.01,0.2,-0.41,0,0.45,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"298",60,0.05,0.2,-0.32,0.02,0.52,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"299",61,0.05,0.2,-0.33,0.02,0.52,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"300",62,0.05,0.2,-0.33,0.02,0.54,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"301",63,-0.02,0.11,-0.27,-0.01,0.2,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"302",64,-0.05,0.13,-0.37,-0.03,0.19,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"303",65,-0.05,0.13,-0.37,-0.03,0.19,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"304",66,-0.06,0.14,-0.39,-0.04,0.18,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"305",67,-0.07,0.14,-0.41,-0.04,0.18,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"306",68,-0.07,0.14,-0.41,-0.04,0.18,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"307",69,-0.07,0.14,-0.42,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"308",70,-0.07,0.15,-0.42,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"309",71,-0.08,0.15,-0.44,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"310",72,-0.08,0.15,-0.44,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"311",73,-0.07,0.15,-0.41,-0.04,0.19,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"312",74,-0.05,0.13,-0.36,-0.03,0.2,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"313",75,-0.05,0.14,-0.36,-0.03,0.2,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"314",76,-0.05,0.14,-0.36,-0.03,0.21,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"315",77,-0.04,0.14,-0.37,-0.02,0.24,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"316",78,-0.05,0.14,-0.38,-0.03,0.22,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"317",79,-0.04,0.14,-0.36,-0.02,0.23,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"318",80,-0.04,0.14,-0.36,-0.02,0.23,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"319",81,-0.04,0.14,-0.37,-0.02,0.24,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"320",82,-0.05,0.16,-0.43,-0.03,0.25,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"321",83,-0.05,0.16,-0.43,-0.03,0.25,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"322",84,-0.05,0.16,-0.44,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"323",85,-0.06,0.17,-0.44,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"324",86,-0.06,0.17,-0.45,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"325",87,-0.06,0.17,-0.46,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"326",88,-0.05,0.17,-0.43,-0.03,0.27,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"327",89,-0.05,0.17,-0.43,-0.02,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"328",90,-0.05,0.17,-0.45,-0.03,0.27,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"329",91,-0.05,0.17,-0.44,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"330",92,0,0.02,-0.06,0,0.05,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"331",93,0,0.04,-0.1,0,0.09,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"332",94,-0.01,0.06,-0.16,0,0.12,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"333",95,0.02,0.16,-0.35,0.01,0.37,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"334",96,0.06,0.16,-0.24,0.04,0.42,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"335",97,0.06,0.16,-0.24,0.04,0.42,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"336",98,0.06,0.16,-0.24,0.04,0.42,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"337",99,0.08,0.16,-0.22,0.05,0.44,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"338",100,0.08,0.16,-0.22,0.05,0.44,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"339",101,0.08,0.16,-0.22,0.05,0.45,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"340",102,0.08,0.16,-0.21,0.05,0.45,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"341",103,0.08,0.16,-0.21,0.05,0.46,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"342",104,0.08,0.16,-0.21,0.05,0.46,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"343",105,0.09,0.17,-0.21,0.05,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"344",106,0.09,0.17,-0.21,0.05,0.47,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"345",107,0.08,0.16,-0.21,0.05,0.45,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"346",108,0.08,0.17,-0.22,0.05,0.46,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"347",109,0.08,0.17,-0.22,0.05,0.47,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"348",110,0.05,0.16,-0.28,0.03,0.41,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"349",111,-0.02,0.08,-0.22,-0.01,0.15,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"350",112,-0.04,0.12,-0.33,-0.01,0.18,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"351",113,-0.1,0.23,-0.64,-0.05,0.29,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"352",114,-0.1,0.23,-0.65,-0.05,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"353",115,-0.1,0.23,-0.64,-0.05,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"354",116,-0.1,0.23,-0.64,-0.05,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"355",117,-0.1,0.23,-0.64,-0.05,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"356",118,-0.1,0.23,-0.64,-0.05,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"357",119,0.23,0.34,-0.24,0.12,1.1,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"358",120,0.03,0.16,-0.28,0.02,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"359",121,0.03,0.16,-0.28,0.02,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"360",122,0.03,0.16,-0.28,0.02,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"361",123,0.04,0.16,-0.27,0.02,0.41,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"362",124,0.04,0.16,-0.27,0.02,0.42,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"363",125,0.04,0.16,-0.27,0.02,0.42,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"364",126,0.04,0.16,-0.27,0.02,0.42,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"365",127,0.04,0.16,-0.28,0.02,0.41,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"366",128,0.03,0.16,-0.29,0.01,0.39,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"367",129,0.03,0.16,-0.29,0.02,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"368",130,0.04,0.16,-0.28,0.02,0.41,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"369",131,0.03,0.16,-0.28,0.02,0.41,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"370",132,0.01,0.13,-0.26,0,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"371",133,0.03,0.13,-0.22,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"372",134,0.03,0.13,-0.2,0.02,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"373",135,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"374",136,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"375",137,0.03,0.12,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"376",138,0.03,0.12,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"377",139,0.03,0.12,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"378",140,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"379",141,0.04,0.13,-0.2,0.02,0.34,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"380",142,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"381",143,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"382",144,0.04,0.13,-0.2,0.02,0.34,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"383",145,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"384",146,0.03,0.13,-0.2,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"385",147,0.03,0.12,-0.21,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"386",148,0.04,0.13,-0.2,0.02,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"387",149,0.04,0.13,-0.2,0.02,0.34,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"388",150,0.04,0.13,-0.2,0.02,0.34,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"389",151,0.04,0.13,-0.19,0.02,0.35,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"390",152,0.04,0.13,-0.19,0.02,0.35,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"391",153,0.04,0.13,-0.2,0.02,0.34,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"392",154,0.01,0.12,-0.26,0,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"393",155,0.01,0.12,-0.26,0,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"394",156,0,0.12,-0.27,0,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"395",157,0,0.12,-0.27,0,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"396",158,0,0.12,-0.26,0,0.27,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"397",159,0.01,0.12,-0.25,0,0.29,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"398",160,0.01,0.12,-0.26,0,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"399",161,0.01,0.12,-0.26,0,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"400",162,0.02,0.13,-0.24,0.01,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"401",163,0.02,0.13,-0.24,0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"402",164,0.01,0.13,-0.26,0.01,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"403",165,0.03,0.21,-0.4,0.01,0.51,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"404",166,0.05,0.21,-0.36,0.02,0.55,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"405",167,0.05,0.21,-0.36,0.02,0.55,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"406",168,-0.04,0.21,-0.55,-0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"407",169,-0.04,0.21,-0.55,-0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"408",170,-0.04,0.22,-0.55,-0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"409",171,-0.09,0.23,-0.66,-0.04,0.32,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"410",172,-0.09,0.23,-0.66,-0.04,0.32,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"411",173,-0.07,0.24,-0.66,-0.03,0.36,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"412",174,0.03,0.23,-0.43,0.01,0.57,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"413",175,-0.01,0.23,-0.51,0,0.48,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"414",176,0.04,0.22,-0.39,0.02,0.56,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"415",177,0.06,0.22,-0.36,0.02,0.6,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"416",178,0.05,0.22,-0.37,0.02,0.59,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"417",179,0.06,0.22,-0.36,0.02,0.6,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"418",180,-0.07,0.15,-0.44,-0.04,0.19,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"419",181,-0.08,0.15,-0.45,-0.04,0.18,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"420",182,-0.08,0.15,-0.45,-0.04,0.18,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"421",183,-0.08,0.15,-0.45,-0.04,0.18,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"422",184,-0.07,0.15,-0.44,-0.04,0.19,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"423",185,-0.07,0.15,-0.43,-0.04,0.19,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"424",186,-0.07,0.15,-0.44,-0.04,0.19,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"425",187,-0.06,0.15,-0.42,-0.04,0.2,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"426",188,-0.07,0.15,-0.43,-0.04,0.2,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"427",189,-0.04,0.15,-0.37,-0.02,0.25,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"428",190,-0.04,0.15,-0.37,-0.02,0.25,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"429",191,-0.05,0.15,-0.4,-0.03,0.23,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"430",192,-0.05,0.15,-0.39,-0.03,0.24,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"431",193,-0.05,0.15,-0.39,-0.03,0.23,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"432",194,-0.04,0.14,-0.37,-0.02,0.24,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"433",195,-0.04,0.14,-0.37,-0.02,0.24,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"434",196,-0.04,0.14,-0.37,-0.02,0.24,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"435",197,-0.04,0.14,-0.37,-0.02,0.25,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"436",198,-0.05,0.15,-0.39,-0.02,0.25,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"437",199,-0.06,0.17,-0.46,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"438",200,-0.06,0.17,-0.46,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"439",201,-0.06,0.17,-0.46,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"440",202,-0.06,0.17,-0.46,-0.03,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"441",203,-0.05,0.17,-0.44,-0.02,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"442",204,-0.05,0.17,-0.44,-0.02,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"443",205,-0.05,0.17,-0.44,-0.02,0.28,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"444",206,-0.05,0.17,-0.45,-0.03,0.27,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"445",207,-0.05,0.17,-0.45,-0.03,0.27,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"446",208,-0.06,0.18,-0.47,-0.03,0.28,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"447",209,-0.05,0.18,-0.47,-0.03,0.28,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"448",210,0.08,0.17,-0.24,0.05,0.47,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"449",211,0.08,0.17,-0.23,0.05,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"450",212,0.08,0.17,-0.24,0.05,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"451",213,0.09,0.17,-0.22,0.06,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"452",214,0.09,0.17,-0.22,0.05,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"453",215,0.09,0.17,-0.22,0.05,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"454",216,0.09,0.17,-0.22,0.06,0.49,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"455",217,0.09,0.17,-0.22,0.05,0.49,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"456",218,0.08,0.17,-0.23,0.05,0.47,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"457",219,0.08,0.17,-0.23,0.05,0.47,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"458",220,0.08,0.17,-0.23,0.05,0.47,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"459",221,0.08,0.17,-0.23,0.05,0.48,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
