"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"223",103,0.32,0.45,-0.54,0.31,1.24,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"224",104,-0.73,0.51,-1.76,-0.72,0.22,-0.67,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"225",105,-1.23,0.62,-2.45,-1.23,-0.08,-1.27,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"226",106,-0.29,0.45,-1.21,-0.28,0.58,-0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"227",107,0.06,0.44,-0.81,0.05,0.93,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"228",108,-0.25,0.46,-1.18,-0.24,0.63,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"229",109,-0.02,0.45,-0.92,-0.02,0.87,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"230",110,-0.69,0.51,-1.71,-0.67,0.25,-0.62,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"231",111,-0.56,0.43,-1.44,-0.55,0.25,-0.52,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"232",112,0.37,0.43,-0.44,0.36,1.24,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"233",113,0.17,0.41,-0.62,0.17,0.99,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"234",114,-0.36,0.4,-1.18,-0.35,0.41,-0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"235",115,-0.11,0.35,-0.8,-0.11,0.59,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"236",116,0.49,0.39,-0.24,0.47,1.3,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"237",117,0.12,0.34,-0.54,0.11,0.82,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"238",118,-0.39,0.37,-1.14,-0.38,0.32,-0.36,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"239",119,0.44,0.39,-0.29,0.43,1.25,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"240",120,-0.75,0.53,-1.83,-0.73,0.23,-0.68,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"241",1,0.08,0.32,-0.55,0.08,0.73,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"242",2,-0.09,0.45,-1,-0.08,0.8,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"243",3,-0.24,0.45,-1.15,-0.23,0.62,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"244",4,-0.23,0.44,-1.13,-0.22,0.62,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"245",5,0.04,0.44,-0.82,0.03,0.9,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"246",6,0.53,0.48,-0.36,0.51,1.5,0.47,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"247",7,0.32,0.45,-0.53,0.31,1.24,0.28,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"248",8,0.66,0.5,-0.27,0.64,1.67,0.59,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"249",9,0.21,0.44,-0.64,0.2,1.1,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"250",10,-0.55,0.48,-1.54,-0.53,0.35,-0.49,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"251",11,-0.24,0.44,-1.14,-0.23,0.61,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"252",12,0.05,0.44,-0.8,0.05,0.92,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"253",13,0.02,0.43,-0.84,0.02,0.88,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"254",14,-0.4,0.46,-1.34,-0.39,0.46,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"255",15,0.36,0.45,-0.49,0.34,1.27,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"256",16,0.16,0.25,-0.32,0.16,0.66,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"257",17,0.15,0.25,-0.34,0.14,0.65,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"258",18,0.09,0.29,-0.49,0.09,0.65,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"259",19,-0.29,0.24,-0.77,-0.28,0.17,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"260",20,-0.34,0.27,-0.88,-0.33,0.17,-0.31,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"261",21,-0.32,0.27,-0.86,-0.31,0.18,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"262",22,0.01,0.28,-0.56,0.01,0.55,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"263",23,-0.23,0.24,-0.72,-0.22,0.24,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"264",24,-0.17,0.25,-0.68,-0.16,0.31,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"265",25,0.04,0.26,-0.47,0.04,0.54,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"266",26,0.08,0.23,-0.38,0.07,0.54,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"267",27,-0.14,0.23,-0.61,-0.13,0.31,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"268",28,-0.04,0.23,-0.5,-0.04,0.42,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"269",29,0.12,0.25,-0.38,0.12,0.62,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"270",30,-0.1,0.3,-0.71,-0.1,0.49,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"271",31,-0.28,0.38,-1.06,-0.27,0.44,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"272",32,0.05,0.29,-0.49,0.05,0.63,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"273",33,0.08,0.3,-0.49,0.08,0.68,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"274",34,0.15,0.3,-0.42,0.14,0.76,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"275",35,0.37,0.35,-0.3,0.36,1.08,0.34,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"276",36,-0.12,0.28,-0.69,-0.12,0.43,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"277",37,0.23,0.43,-0.59,0.22,1.09,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"278",38,-0.52,0.43,-1.4,-0.5,0.27,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"279",39,-0.32,0.25,-0.83,-0.31,0.16,-0.3,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"280",40,0.09,0.28,-0.44,0.08,0.65,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"281",41,0.06,0.42,-0.76,0.05,0.89,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"282",42,-0.06,0.42,-0.9,-0.06,0.76,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"283",43,-0.41,0.45,-1.33,-0.4,0.44,-0.36,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"284",44,0.42,0.36,-0.26,0.41,1.15,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"285",45,-0.09,0.4,-0.88,-0.09,0.7,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"286",46,-0.51,0.47,-1.48,-0.5,0.37,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"287",47,-0.6,0.5,-1.62,-0.58,0.31,-0.53,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"288",48,0.64,0.48,-0.25,0.62,1.62,0.56,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"289",49,0.24,0.44,-0.59,0.23,1.13,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"290",50,0.28,0.45,-0.58,0.27,1.21,0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"291",51,-0.25,0.45,-1.16,-0.24,0.61,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"292",52,-0.28,0.45,-1.2,-0.27,0.58,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"293",53,-0.17,0.45,-1.07,-0.17,0.69,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"294",54,-0.24,0.45,-1.15,-0.23,0.62,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"295",55,-0.28,0.45,-1.2,-0.27,0.59,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"296",56,0.44,0.47,-0.44,0.42,1.4,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"297",57,-0.33,0.46,-1.27,-0.32,0.53,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"298",58,-0.12,0.45,-1.02,-0.11,0.75,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"299",59,0.24,0.45,-0.63,0.23,1.15,0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"300",60,-0.02,0.44,-0.89,-0.01,0.85,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"301",61,0.29,0.46,-0.59,0.27,1.22,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"302",62,0.06,0.42,-0.77,0.06,0.89,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"303",63,-0.41,0.38,-1.2,-0.39,0.3,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"304",64,-0.53,0.43,-1.41,-0.51,0.26,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"305",65,-0.08,0.32,-0.71,-0.08,0.55,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"306",66,-0.2,0.44,-1.08,-0.2,0.64,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"307",67,-0.02,0.43,-0.86,-0.02,0.83,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"308",68,-0.38,0.42,-1.23,-0.37,0.4,-0.34,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"309",69,0.34,0.45,-0.52,0.32,1.26,0.29,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"310",70,-0.65,0.49,-1.65,-0.64,0.26,-0.59,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"311",71,0.64,0.5,-0.28,0.62,1.66,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"312",72,0.43,0.46,-0.43,0.42,1.37,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"313",73,-0.28,0.46,-1.22,-0.26,0.6,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"314",74,0.24,0.44,-0.61,0.23,1.13,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"315",75,-0.02,0.43,-0.88,-0.02,0.83,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"316",76,0.26,0.45,-0.59,0.25,1.16,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"317",77,-0.09,0.43,-0.96,-0.09,0.75,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"318",78,0.18,0.44,-0.66,0.17,1.06,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"319",79,0.73,0.51,-0.21,0.71,1.75,0.66,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"320",80,0.5,0.47,-0.39,0.48,1.46,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"321",81,-0.16,0.44,-1.04,-0.16,0.68,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"322",82,0.07,0.33,-0.57,0.07,0.71,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"323",83,-0.06,0.38,-0.83,-0.06,0.69,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"324",84,0.08,0.32,-0.54,0.08,0.71,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"325",85,0.64,0.42,-0.15,0.63,1.5,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"326",86,0.65,0.44,-0.16,0.64,1.53,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"327",87,0.33,0.43,-0.48,0.32,1.21,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"328",88,-0.06,0.42,-0.89,-0.06,0.78,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"329",89,-0.14,0.42,-0.99,-0.14,0.69,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"330",90,-0.18,0.44,-1.06,-0.17,0.67,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"331",91,0.04,0.43,-0.81,0.04,0.9,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"332",92,0.16,0.44,-0.7,0.15,1.05,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"333",93,0.49,0.47,-0.39,0.47,1.45,0.43,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"334",94,0.17,0.44,-0.69,0.16,1.06,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"335",95,0.46,0.47,-0.43,0.44,1.42,0.4,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"336",96,0.22,0.44,-0.64,0.21,1.11,0.19,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"337",97,0.24,0.44,-0.61,0.24,1.14,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"338",98,0.74,0.51,-0.2,0.72,1.77,0.67,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"339",99,0.39,0.45,-0.47,0.37,1.3,0.34,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"340",100,0.12,0.44,-0.74,0.11,1,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"341",101,0.2,0.44,-0.66,0.19,1.09,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"342",102,-0.28,0.45,-1.19,-0.27,0.58,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"343",103,0.32,0.45,-0.53,0.31,1.23,0.28,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"344",104,-0.71,0.51,-1.75,-0.69,0.23,-0.64,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"345",105,-1.15,0.63,-2.4,-1.14,-0.01,-1.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"346",106,-0.28,0.45,-1.2,-0.27,0.58,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"347",107,0.05,0.44,-0.81,0.05,0.91,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"348",108,-0.18,0.46,-1.12,-0.17,0.71,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"349",109,-0.02,0.45,-0.91,-0.02,0.86,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"350",110,-0.67,0.5,-1.7,-0.65,0.26,-0.59,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"351",111,-0.56,0.43,-1.44,-0.54,0.25,-0.5,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"352",112,0.34,0.42,-0.46,0.33,1.21,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"353",113,0.15,0.4,-0.64,0.15,0.96,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"354",114,-0.36,0.4,-1.17,-0.35,0.41,-0.32,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"355",115,-0.12,0.35,-0.81,-0.11,0.57,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"356",116,0.46,0.39,-0.26,0.45,1.27,0.41,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"357",117,0.1,0.34,-0.55,0.09,0.79,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"358",118,-0.39,0.37,-1.14,-0.38,0.32,-0.36,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"359",119,0.42,0.39,-0.31,0.4,1.22,0.37,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"360",120,-0.71,0.52,-1.78,-0.69,0.24,-0.63,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"361",1,0.08,0.32,-0.55,0.08,0.73,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"362",2,-0.08,0.46,-0.99,-0.08,0.81,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"363",3,-0.24,0.45,-1.15,-0.23,0.62,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"364",4,-0.23,0.44,-1.13,-0.23,0.62,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"365",5,0.04,0.44,-0.83,0.03,0.9,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"366",6,0.53,0.48,-0.36,0.51,1.5,0.47,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"367",7,0.33,0.45,-0.53,0.31,1.24,0.29,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"368",8,0.66,0.5,-0.26,0.64,1.66,0.59,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"369",9,0.21,0.44,-0.64,0.2,1.1,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"370",10,-0.55,0.48,-1.54,-0.54,0.34,-0.49,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"371",11,-0.24,0.44,-1.14,-0.23,0.61,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"372",12,0.06,0.44,-0.8,0.05,0.92,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"373",13,0.02,0.43,-0.84,0.02,0.88,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"374",14,-0.4,0.46,-1.34,-0.39,0.46,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"375",15,0.36,0.45,-0.49,0.35,1.27,0.32,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"376",16,0.16,0.25,-0.32,0.16,0.66,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"377",17,0.15,0.25,-0.34,0.14,0.65,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"378",18,0.09,0.29,-0.49,0.09,0.66,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"379",19,-0.29,0.24,-0.77,-0.28,0.17,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"380",20,-0.34,0.27,-0.88,-0.33,0.17,-0.31,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"381",21,-0.32,0.26,-0.86,-0.31,0.18,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"382",22,0.01,0.28,-0.56,0.01,0.56,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"383",23,-0.23,0.24,-0.72,-0.22,0.23,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"384",24,-0.17,0.25,-0.67,-0.16,0.31,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"385",25,0.04,0.26,-0.47,0.04,0.54,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"386",26,0.08,0.23,-0.38,0.07,0.54,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"387",27,-0.14,0.23,-0.61,-0.13,0.31,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"388",28,-0.04,0.23,-0.5,-0.04,0.42,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"389",29,0.12,0.25,-0.38,0.12,0.62,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"390",30,-0.1,0.3,-0.71,-0.1,0.49,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"391",31,-0.28,0.38,-1.06,-0.27,0.44,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"392",32,0.05,0.29,-0.49,0.05,0.63,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"393",33,0.08,0.3,-0.49,0.08,0.68,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"394",34,0.15,0.3,-0.42,0.14,0.76,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"395",35,0.37,0.35,-0.3,0.37,1.08,0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"396",36,-0.12,0.28,-0.69,-0.12,0.43,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"397",37,0.23,0.43,-0.59,0.23,1.09,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"398",38,-0.52,0.43,-1.4,-0.51,0.26,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"399",39,-0.32,0.25,-0.83,-0.32,0.15,-0.3,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"400",40,0.09,0.28,-0.44,0.08,0.65,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"401",41,0.06,0.42,-0.76,0.05,0.89,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"402",42,-0.06,0.42,-0.9,-0.06,0.76,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"403",43,-0.41,0.45,-1.33,-0.4,0.44,-0.36,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"404",44,0.42,0.36,-0.26,0.41,1.15,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"405",45,-0.09,0.4,-0.88,-0.09,0.7,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"406",46,-0.52,0.47,-1.48,-0.5,0.37,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"407",47,-0.61,0.49,-1.61,-0.59,0.31,-0.54,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"408",48,0.64,0.48,-0.24,0.62,1.62,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"409",49,0.25,0.44,-0.59,0.24,1.13,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"410",50,0.28,0.45,-0.58,0.27,1.21,0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"411",51,-0.25,0.45,-1.16,-0.24,0.61,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"412",52,-0.29,0.45,-1.2,-0.28,0.58,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"413",53,-0.18,0.45,-1.07,-0.17,0.69,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"414",54,-0.24,0.45,-1.15,-0.24,0.62,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"415",55,-0.28,0.45,-1.2,-0.27,0.59,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"416",56,0.44,0.47,-0.44,0.43,1.4,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"417",57,-0.34,0.46,-1.27,-0.33,0.53,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"418",58,-0.12,0.45,-1.02,-0.11,0.75,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"419",59,0.24,0.45,-0.62,0.23,1.15,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"420",60,-0.01,0.44,-0.88,-0.01,0.85,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"421",61,0.29,0.46,-0.59,0.28,1.22,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"422",62,0.06,0.42,-0.77,0.06,0.89,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"423",63,-0.41,0.38,-1.19,-0.39,0.3,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"424",64,-0.53,0.43,-1.41,-0.51,0.26,-0.47,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"425",65,-0.08,0.32,-0.71,-0.08,0.55,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"426",66,-0.21,0.44,-1.09,-0.2,0.64,-0.19,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"427",67,-0.02,0.43,-0.87,-0.02,0.82,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"428",68,-0.38,0.41,-1.22,-0.37,0.4,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"429",69,0.34,0.45,-0.52,0.32,1.25,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"430",70,-0.66,0.49,-1.65,-0.64,0.26,-0.59,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"431",71,0.64,0.5,-0.28,0.62,1.66,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"432",72,0.44,0.46,-0.43,0.42,1.37,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"433",73,-0.28,0.46,-1.22,-0.27,0.61,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"434",74,0.24,0.44,-0.61,0.23,1.13,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"435",75,-0.02,0.43,-0.88,-0.02,0.83,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"436",76,0.26,0.45,-0.6,0.25,1.16,0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"437",77,-0.1,0.43,-0.96,-0.09,0.75,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"438",78,0.18,0.44,-0.66,0.18,1.06,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"439",79,0.73,0.51,-0.21,0.71,1.75,0.66,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"440",80,0.5,0.47,-0.38,0.48,1.46,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"441",81,-0.16,0.44,-1.04,-0.16,0.68,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"442",82,0.07,0.33,-0.57,0.07,0.71,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"443",83,-0.06,0.38,-0.83,-0.06,0.69,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"444",84,0.08,0.32,-0.54,0.08,0.71,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
