"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.084...204",0.6,0.21,0.19,0.59,1.02,0.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.085...205",0.98,0.22,0.53,0.98,1.41,0.99,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.086...206",1.02,0.22,0.56,1.03,1.45,1.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.087...207",1.01,0.25,0.5,1.02,1.49,1.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.088...208",0.98,0.25,0.46,0.98,1.45,1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.089...209",0.23,0.25,-0.25,0.23,0.74,0.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.090...210",1.03,0.25,0.51,1.04,1.52,1.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.091...211",0.84,0.25,0.34,0.85,1.33,0.85,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.092...212",0,0.25,-0.48,-0.01,0.53,-0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.093...213",2.12,0.27,1.52,2.14,2.6,2.17,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.094...214",1.56,0.26,1.01,1.57,2.04,1.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.095...215",1.38,0.25,0.85,1.39,1.87,1.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.096...216",1.61,0.26,1.06,1.63,2.09,1.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.097...217",1.52,0.25,0.98,1.53,2,1.55,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.098...218",1.34,0.25,0.81,1.35,1.82,1.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.099...219",1.4,0.25,0.87,1.41,1.88,1.42,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.100...220",1.31,0.25,0.79,1.32,1.8,1.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.101...221",1.52,0.26,0.98,1.53,2,1.55,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.102...222",-0.44,0.26,-0.92,-0.46,0.14,-0.48,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.103...223",1.2,0.25,0.68,1.2,1.68,1.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.104...224",-1.57,0.29,-2.06,-1.6,-0.89,-1.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.105...225",-1.82,0.3,-2.32,-1.86,-1.14,-1.91,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.106...226",0.09,0.25,-0.39,0.09,0.62,0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.107...227",1.61,0.26,1.05,1.62,2.09,1.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.108...228",-0.75,0.27,-1.24,-0.77,-0.17,-0.79,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.109...229",0.04,0.26,-0.46,0.04,0.57,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.110...230",0.07,0.25,-0.43,0.06,0.58,0.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.111...231",0.46,0.25,-0.07,0.47,0.94,0.48,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.112...232",0.69,0.25,0.2,0.68,1.19,0.67,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.113...233",1.16,0.26,0.6,1.17,1.63,1.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.114...234",-0.05,0.24,-0.5,-0.06,0.44,-0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.115...235",0.18,0.21,-0.25,0.18,0.57,0.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.116...236",0.54,0.22,0.12,0.53,0.98,0.52,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.117...237",0.34,0.21,-0.07,0.34,0.77,0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.118...238",-0.38,0.23,-0.8,-0.4,0.12,-0.43,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.119...239",0.79,0.23,0.32,0.79,1.21,0.81,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.120...240",-0.1,0.26,-0.6,-0.11,0.43,-0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.001...241",1.25,0.28,0.64,1.27,1.75,1.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.002...242",0.37,0.27,-0.18,0.38,0.88,0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.003...243",-0.43,0.26,-0.94,-0.43,0.11,-0.44,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.004...244",-0.67,0.26,-1.17,-0.68,-0.12,-0.7,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.005...245",-1.29,0.27,-1.79,-1.31,-0.69,-1.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.006...246",-0.18,0.26,-0.7,-0.19,0.34,-0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.007...247",-0.04,0.26,-0.56,-0.04,0.48,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.008...248",-0.29,0.26,-0.8,-0.29,0.25,-0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.009...249",0.24,0.26,-0.29,0.24,0.75,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.010...250",-1.42,0.28,-1.91,-1.44,-0.81,-1.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.011...251",0.43,0.26,-0.11,0.44,0.94,0.45,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.012...252",0.15,0.26,-0.37,0.15,0.67,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.013...253",-0.3,0.26,-0.81,-0.3,0.23,-0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.014...254",0.52,0.26,0.01,0.52,1.04,0.53,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.015...255",1.26,0.27,0.69,1.27,1.75,1.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.016...256",0.8,0.17,0.46,0.81,1.12,0.82,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.017...257",0.73,0.17,0.39,0.74,1.05,0.74,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.018...258",-0.05,0.21,-0.44,-0.06,0.39,-0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.019...259",0.14,0.15,-0.17,0.14,0.43,0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.020...260",-0.2,0.19,-0.54,-0.21,0.19,-0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.021...261",-0.05,0.17,-0.38,-0.05,0.29,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.022...262",0.32,0.18,-0.04,0.32,0.69,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.023...263",0.26,0.17,-0.07,0.25,0.59,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.024...264",0.51,0.18,0.14,0.52,0.85,0.53,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.025...265",0.56,0.17,0.21,0.57,0.88,0.58,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.026...266",0.81,0.16,0.47,0.82,1.11,0.83,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.027...267",0.62,0.16,0.29,0.63,0.93,0.64,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.028...268",0.68,0.16,0.35,0.68,0.99,0.68,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.029...269",0.58,0.17,0.23,0.58,0.91,0.58,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.030...270",-0.04,0.21,-0.44,-0.04,0.38,-0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.031...271",0.11,0.24,-0.37,0.12,0.58,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.032...272",0.17,0.2,-0.23,0.18,0.55,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.033...273",0.34,0.21,-0.09,0.35,0.73,0.37,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.034...274",0.53,0.21,0.08,0.55,0.92,0.57,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.035...275",-0.3,0.23,-0.73,-0.32,0.2,-0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.036...276",-0.3,0.22,-0.7,-0.31,0.16,-0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.037...277",-0.04,0.26,-0.54,-0.04,0.48,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.038...278",-0.69,0.28,-1.17,-0.71,-0.07,-0.76,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.039...279",-0.25,0.2,-0.62,-0.26,0.16,-0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.040...280",0.04,0.19,-0.34,0.04,0.42,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.041...281",0.58,0.25,0.08,0.58,1.09,0.58,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.042...282",0.79,0.26,0.25,0.79,1.28,0.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.043...283",0.1,0.26,-0.4,0.09,0.63,0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.044...284",0.1,0.23,-0.35,0.1,0.55,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.045...285",0.9,0.26,0.36,0.91,1.38,0.93,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.046...286",-0.49,0.27,-0.99,-0.5,0.08,-0.53,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.047...287",-1.35,0.29,-1.85,-1.37,-0.71,-1.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.048...288",0.75,0.26,0.19,0.76,1.24,0.78,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.049...289",0.15,0.26,-0.36,0.14,0.67,0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.050...290",0.1,0.26,-0.41,0.1,0.62,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.051...291",-0.01,0.26,-0.52,-0.02,0.52,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.052...292",-0.01,0.26,-0.53,-0.02,0.52,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.053...293",0.81,0.26,0.27,0.82,1.32,0.83,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.054...294",0.36,0.26,-0.17,0.36,0.88,0.35,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.055...295",0.35,0.26,-0.17,0.35,0.88,0.35,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.056...296",0.79,0.26,0.24,0.8,1.3,0.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.057...297",-0.81,0.27,-1.31,-0.83,-0.22,-0.85,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.058...298",-0.22,0.26,-0.73,-0.23,0.32,-0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.059...299",0.93,0.26,0.38,0.93,1.43,0.94,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.060...300",0.13,0.26,-0.38,0.12,0.66,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.061...301",1.39,0.27,0.79,1.41,1.89,1.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.062...302",0.64,0.26,0.13,0.65,1.15,0.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.063...303",0.14,0.24,-0.32,0.13,0.65,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.064...304",0.01,0.25,-0.46,0,0.53,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.065...305",0.48,0.22,0.03,0.48,0.92,0.49,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.066...306",0.88,0.26,0.34,0.88,1.38,0.89,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.067...307",0.84,0.26,0.31,0.84,1.34,0.85,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.068...308",0.72,0.25,0.22,0.73,1.21,0.73,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.069...309",0.69,0.26,0.16,0.69,1.2,0.7,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.070...310",-0.33,0.27,-0.83,-0.35,0.24,-0.37,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.071...311",0.7,0.26,0.17,0.71,1.21,0.71,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.072...312",0.83,0.26,0.31,0.84,1.34,0.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.073...313",0.39,0.26,-0.13,0.39,0.91,0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.074...314",0.35,0.26,-0.16,0.34,0.87,0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.075...315",0.26,0.26,-0.25,0.25,0.79,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.076...316",0.88,0.26,0.34,0.89,1.38,0.89,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.077...317",1.16,0.26,0.61,1.17,1.66,1.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.078...318",1.17,0.26,0.62,1.18,1.67,1.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.079...319",0.73,0.26,0.21,0.73,1.24,0.73,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.080...320",1.29,0.26,0.73,1.3,1.79,1.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.081...321",0.61,0.26,0.09,0.61,1.13,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.082...322",0.64,0.22,0.22,0.64,1.07,0.64,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.083...323",0.31,0.25,-0.16,0.29,0.84,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.084...324",0.62,0.22,0.21,0.62,1.06,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.085...325",0.99,0.23,0.52,0.99,1.43,0.99,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.086...326",1.01,0.23,0.53,1.02,1.45,1.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.087...327",1.01,0.25,0.49,1.02,1.51,1.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.088...328",0.98,0.26,0.44,0.98,1.47,1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.089...329",0.23,0.26,-0.27,0.22,0.75,0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.090...330",1.01,0.26,0.46,1.02,1.51,1.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.091...331",0.85,0.26,0.33,0.85,1.35,0.85,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.092...332",0,0.26,-0.5,-0.01,0.55,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.093...333",2.1,0.28,1.47,2.12,2.59,2.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.094...334",1.56,0.27,1,1.58,2.06,1.6,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.095...335",1.35,0.27,0.79,1.37,1.85,1.39,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.096...336",1.62,0.27,1.05,1.63,2.12,1.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.097...337",1.52,0.26,0.96,1.53,2.01,1.54,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.098...338",1.32,0.26,0.77,1.33,1.82,1.35,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.099...339",1.4,0.26,0.86,1.41,1.9,1.42,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.100...340",1.3,0.26,0.74,1.31,1.8,1.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.101...341",1.5,0.27,0.93,1.51,2,1.54,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.102...342",-0.43,0.27,-0.93,-0.45,0.16,-0.48,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.103...343",1.19,0.26,0.65,1.2,1.7,1.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.104...344",-1.54,0.31,-2.06,-1.58,-0.84,-1.64,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.105...345",-1.81,0.3,-2.32,-1.84,-1.11,-1.9,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.106...346",0.1,0.26,-0.4,0.09,0.65,0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.107...347",1.61,0.27,1.04,1.62,2.11,1.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.108...348",-0.76,0.27,-1.26,-0.77,-0.17,-0.8,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.109...349",0.05,0.26,-0.47,0.04,0.59,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.110...350",0.08,0.26,-0.44,0.07,0.62,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.111...351",0.45,0.26,-0.09,0.46,0.95,0.48,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.112...352",0.69,0.26,0.19,0.69,1.22,0.68,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.113...353",1.16,0.26,0.59,1.17,1.64,1.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.114...354",-0.06,0.24,-0.53,-0.07,0.44,-0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.115...355",0.17,0.21,-0.26,0.18,0.58,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.116...356",0.52,0.22,0.09,0.52,0.98,0.51,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.117...357",0.34,0.22,-0.08,0.34,0.78,0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.118...358",-0.34,0.24,-0.77,-0.36,0.19,-0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.119...359",0.79,0.23,0.31,0.8,1.23,0.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.120...360",-0.1,0.27,-0.61,-0.11,0.45,-0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.001...361",1.25,0.27,0.65,1.27,1.74,1.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.002...362",0.37,0.26,-0.18,0.38,0.87,0.4,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.003...363",-0.43,0.26,-0.93,-0.43,0.1,-0.44,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.004...364",-0.67,0.26,-1.17,-0.68,-0.12,-0.7,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.005...365",-1.29,0.27,-1.78,-1.31,-0.7,-1.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.006...366",-0.18,0.26,-0.7,-0.18,0.33,-0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.007...367",-0.04,0.26,-0.55,-0.04,0.47,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.008...368",-0.29,0.26,-0.79,-0.29,0.24,-0.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.009...369",0.24,0.26,-0.28,0.24,0.74,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.010...370",-1.42,0.27,-1.91,-1.44,-0.81,-1.47,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.011...371",0.43,0.26,-0.1,0.44,0.93,0.45,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.012...372",0.15,0.26,-0.37,0.15,0.66,0.16,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.013...373",-0.3,0.26,-0.8,-0.3,0.23,-0.31,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.014...374",0.52,0.25,0.01,0.53,1.03,0.53,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.015...375",1.26,0.26,0.69,1.27,1.75,1.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.016...376",0.8,0.16,0.46,0.81,1.11,0.82,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.017...377",0.74,0.17,0.4,0.74,1.06,0.75,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.018...378",-0.05,0.21,-0.43,-0.06,0.39,-0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.019...379",0.14,0.15,-0.17,0.14,0.43,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.020...380",-0.2,0.19,-0.54,-0.21,0.19,-0.22,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.021...381",-0.05,0.17,-0.38,-0.06,0.28,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.022...382",0.32,0.18,-0.04,0.32,0.69,0.31,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.023...383",0.26,0.17,-0.07,0.25,0.58,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.024...384",0.52,0.18,0.14,0.52,0.86,0.54,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.025...385",0.56,0.17,0.22,0.57,0.88,0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.026...386",0.81,0.16,0.47,0.82,1.11,0.83,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.027...387",0.62,0.16,0.29,0.63,0.92,0.64,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.028...388",0.67,0.16,0.35,0.67,0.99,0.68,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.029...389",0.57,0.17,0.22,0.57,0.91,0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.030...390",-0.04,0.21,-0.44,-0.04,0.38,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.031...391",0.11,0.24,-0.36,0.11,0.57,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.032...392",0.18,0.19,-0.22,0.18,0.55,0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.033...393",0.35,0.21,-0.09,0.35,0.73,0.37,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.034...394",0.53,0.21,0.09,0.55,0.91,0.57,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.035...395",-0.31,0.23,-0.73,-0.32,0.19,-0.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.036...396",-0.3,0.21,-0.7,-0.31,0.15,-0.33,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.037...397",-0.04,0.25,-0.54,-0.04,0.47,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.038...398",-0.69,0.27,-1.17,-0.71,-0.08,-0.76,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.039...399",-0.25,0.2,-0.62,-0.25,0.16,-0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.040...400",0.04,0.19,-0.34,0.04,0.42,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.041...401",0.58,0.25,0.08,0.58,1.09,0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.042...402",0.79,0.26,0.26,0.79,1.28,0.81,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.043...403",0.1,0.26,-0.4,0.09,0.62,0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.044...404",0.1,0.23,-0.35,0.1,0.55,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.045...405",0.9,0.25,0.37,0.91,1.38,0.93,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.046...406",-0.49,0.26,-0.98,-0.5,0.07,-0.53,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
