"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0399...399",-0.5,0.26,-1.01,-0.5,0.01,-0.5,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0400...400",-0.39,0.26,-0.91,-0.39,0.13,-0.39,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0401...401",-0.57,0.22,-1.01,-0.57,-0.13,-0.57,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0402...402",-0.41,0.24,-0.89,-0.41,0.06,-0.41,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0403...403",-0.56,0.23,-1,-0.56,-0.11,-0.56,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0404...404",-0.23,0.24,-0.7,-0.23,0.23,-0.23,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0405...405",-0.23,0.26,-0.74,-0.23,0.27,-0.23,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0406...406",0.1,0.24,-0.36,0.1,0.57,0.1,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0407...407",0.01,0.24,-0.45,0.01,0.48,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0408...408",0.24,0.27,-0.29,0.24,0.77,0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0409...409",0.06,0.27,-0.47,0.06,0.59,0.06,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0410...410",0.45,0.28,-0.1,0.45,0.99,0.45,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0411...411",0.06,0.28,-0.49,0.06,0.61,0.06,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0412...412",-0.98,0.3,-1.56,-0.98,-0.39,-0.98,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0413...413",-0.04,0.26,-0.55,-0.04,0.47,-0.04,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0414...414",-0.24,0.26,-0.75,-0.24,0.27,-0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0415...415",0.2,0.26,-0.32,0.2,0.72,0.2,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0416...416",-0.06,0.26,-0.57,-0.06,0.45,-0.06,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0417...417",0.59,0.31,-0.01,0.59,1.18,0.59,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0418...418",-0.26,0.26,-0.76,-0.26,0.24,-0.26,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0419...419",-0.27,0.25,-0.76,-0.27,0.22,-0.27,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0420...420",-0.08,0.25,-0.57,-0.08,0.41,-0.08,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0421...421",-1.38,0.27,-1.9,-1.38,-0.86,-1.38,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0422...422",-1.35,0.26,-1.85,-1.35,-0.85,-1.35,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0423...423",-1.05,0.24,-1.53,-1.05,-0.57,-1.05,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0424...424",-1.34,0.25,-1.83,-1.34,-0.84,-1.34,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0425...425",-0.75,0.28,-1.3,-0.75,-0.2,-0.75,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0426...426",0.07,0.28,-0.48,0.07,0.61,0.07,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0427...427",-0.08,0.28,-0.64,-0.08,0.47,-0.08,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0428...428",-0.29,0.25,-0.77,-0.29,0.19,-0.29,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0429...429",-0.16,0.24,-0.64,-0.16,0.32,-0.16,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0430...430",0.03,0.25,-0.46,0.03,0.53,0.03,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0431...431",-0.13,0.25,-0.63,-0.13,0.37,-0.13,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0432...432",-0.08,0.26,-0.6,-0.08,0.44,-0.08,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0433...433",-0.47,0.28,-1.02,-0.47,0.08,-0.47,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0434...434",-0.55,0.27,-1.09,-0.55,-0.01,-0.55,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0435...435",-0.7,0.26,-1.21,-0.7,-0.19,-0.7,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0436...436",-0.36,0.23,-0.8,-0.36,0.09,-0.36,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0437...437",-0.4,0.23,-0.84,-0.4,0.05,-0.4,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0438...438",-0.42,0.23,-0.88,-0.42,0.04,-0.42,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0439...439",-0.75,0.26,-1.26,-0.75,-0.25,-0.76,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0440...440",-0.25,0.3,-0.84,-0.25,0.33,-0.25,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0441...441",-1.82,0.26,-2.33,-1.82,-1.3,-1.82,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0442...442",-1.95,0.26,-2.46,-1.95,-1.43,-1.95,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0443...443",-0.94,0.3,-1.53,-0.94,-0.35,-0.94,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0444...444",-1.5,0.31,-2.11,-1.5,-0.89,-1.5,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0445...445",0.37,0.37,-0.35,0.37,1.09,0.37,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0446...446",-1.9,0.29,-2.48,-1.9,-1.33,-1.9,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0447...447",-1.84,0.26,-2.35,-1.84,-1.33,-1.84,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0448...448",-1.79,0.25,-2.28,-1.79,-1.3,-1.79,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0449...449",-1.74,0.26,-2.26,-1.74,-1.23,-1.74,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0450...450",-1.65,0.3,-2.23,-1.65,-1.07,-1.65,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0451...451",-1.05,0.24,-1.51,-1.05,-0.59,-1.05,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0452...452",-1.32,0.24,-1.78,-1.32,-0.85,-1.32,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0453...453",-1.23,0.26,-1.75,-1.23,-0.71,-1.23,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0454...454",-0.62,0.25,-1.12,-0.62,-0.12,-0.62,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0455...455",-0.79,0.26,-1.31,-0.79,-0.28,-0.79,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0456...456",-0.51,0.27,-1.05,-0.51,0.02,-0.51,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0457...457",-1.45,0.28,-2.01,-1.45,-0.9,-1.45,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0458...458",-1.53,0.28,-2.07,-1.53,-0.98,-1.53,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0459...459",-0.67,0.28,-1.22,-0.67,-0.12,-0.67,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0460...460",-0.93,0.28,-1.48,-0.93,-0.38,-0.93,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0461...461",-1.53,0.3,-2.11,-1.53,-0.95,-1.53,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0462...462",-1.91,0.24,-2.39,-1.91,-1.43,-1.91,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0463...463",-2,0.26,-2.5,-2,-1.5,-2,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0464...464",-1.8,0.23,-2.26,-1.8,-1.34,-1.8,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0465...465",-1.91,0.23,-2.37,-1.91,-1.45,-1.91,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0466...466",-1.95,0.26,-2.46,-1.95,-1.44,-1.95,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0467...467",-1.97,0.21,-2.38,-1.97,-1.57,-1.97,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0468...468",-1.97,0.21,-2.38,-1.97,-1.56,-1.97,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0469...469",-1.96,0.24,-2.43,-1.96,-1.48,-1.96,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0470...470",-1.81,0.25,-2.31,-1.81,-1.32,-1.81,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0471...471",-1.95,0.23,-2.4,-1.95,-1.5,-1.95,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0472...472",-1.62,0.26,-2.14,-1.62,-1.11,-1.62,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0473...473",-1.03,0.22,-1.46,-1.03,-0.6,-1.03,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0474...474",-0.98,0.23,-1.42,-0.98,-0.53,-0.98,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0475...475",-1.12,0.24,-1.59,-1.12,-0.64,-1.12,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0476...476",-1.72,0.24,-2.19,-1.72,-1.25,-1.72,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0477...477",-1.73,0.24,-2.19,-1.73,-1.26,-1.73,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0478...478",-1.94,0.27,-2.47,-1.94,-1.42,-1.94,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0479...479",-1.78,0.28,-2.32,-1.78,-1.24,-1.78,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0480...480",-1.8,0.26,-2.32,-1.8,-1.29,-1.8,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0481...481",-1.91,0.25,-2.4,-1.91,-1.41,-1.91,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0482...482",-1.85,0.25,-2.35,-1.85,-1.35,-1.85,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0483...483",-1.56,0.25,-2.04,-1.56,-1.08,-1.56,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0484...484",-1.49,0.24,-1.97,-1.49,-1.01,-1.49,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0485...485",-1.47,0.26,-1.97,-1.47,-0.96,-1.47,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0486...486",-1.43,0.26,-1.93,-1.43,-0.93,-1.43,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0487...487",-1.82,0.25,-2.31,-1.82,-1.32,-1.82,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0488...488",-1.8,0.25,-2.29,-1.8,-1.32,-1.8,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0489...489",-1.57,0.24,-2.03,-1.57,-1.1,-1.57,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0490...490",-1.53,0.24,-2,-1.53,-1.06,-1.53,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0491...491",0.24,0.27,-0.29,0.24,0.76,0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0492...492",0.53,0.26,0.03,0.53,1.03,0.53,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0493...493",0.36,0.26,-0.15,0.36,0.86,0.36,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0494...494",0.58,0.26,0.07,0.58,1.1,0.58,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0495...495",0.46,0.25,-0.04,0.46,0.96,0.47,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0496...496",0.59,0.27,0.07,0.59,1.11,0.6,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0497...497",0.55,0.27,0.03,0.55,1.07,0.55,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0498...498",0.24,0.26,-0.28,0.24,0.76,0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0499...499",0,0.26,-0.5,0,0.51,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0500...500",-0.2,0.23,-0.65,-0.2,0.25,-0.2,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0501...501",-0.3,0.27,-0.82,-0.3,0.22,-0.3,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0502...502",-0.01,0.28,-0.55,-0.01,0.53,-0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0503...503",-0.09,0.26,-0.6,-0.09,0.42,-0.09,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0504...504",-0.1,0.24,-0.57,-0.1,0.36,-0.1,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0505...505",-0.29,0.28,-0.85,-0.29,0.27,-0.29,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0506...506",0,0.24,-0.48,0,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0507...507",-0.01,0.23,-0.47,-0.01,0.44,-0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0508...508",0.07,0.23,-0.39,0.07,0.53,0.07,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0509...509",0.05,0.27,-0.49,0.05,0.58,0.05,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0510...510",0.01,0.25,-0.47,0.01,0.5,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0511...511",0.01,0.28,-0.54,0.01,0.56,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0512...512",-0.22,0.29,-0.79,-0.22,0.36,-0.22,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0513...513",0.47,0.27,-0.05,0.47,1,0.47,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0514...514",0.61,0.27,0.08,0.61,1.13,0.61,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0515...515",0.41,0.28,-0.15,0.41,0.97,0.41,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0516...516",0.48,0.3,-0.12,0.48,1.07,0.48,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0517...517",0.51,0.29,-0.07,0.51,1.09,0.51,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0518...518",-0.51,0.36,-1.22,-0.51,0.2,-0.51,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0519...519",1.72,0.37,1,1.72,2.44,1.73,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0520...520",0.66,0.37,-0.06,0.66,1.38,0.66,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0521...521",0.08,0.26,-0.43,0.08,0.6,0.08,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0522...522",0.01,0.26,-0.51,0.01,0.53,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0523...523",0.5,0.28,-0.05,0.5,1.05,0.5,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0524...524",0.32,0.28,-0.24,0.32,0.87,0.32,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0525...525",0.18,0.29,-0.38,0.18,0.75,0.18,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0526...526",0,0.29,-0.57,0,0.57,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0527...527",1.08,0.29,0.51,1.08,1.66,1.08,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0528...528",0.68,0.28,0.13,0.68,1.23,0.68,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0529...529",0.8,0.29,0.22,0.8,1.37,0.8,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0530...530",0.6,0.28,0.06,0.6,1.14,0.6,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0531...531",0.63,0.28,0.09,0.63,1.18,0.63,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0532...532",0.4,0.28,-0.15,0.4,0.94,0.4,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0533...533",0.44,0.28,-0.11,0.44,0.99,0.44,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0534...534",0.65,0.27,0.13,0.65,1.18,0.65,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0535...535",0.24,0.37,-0.48,0.24,0.96,0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0536...536",0.55,0.25,0.06,0.55,1.04,0.55,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0537...537",0.65,0.25,0.15,0.65,1.15,0.65,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0538...538",0.67,0.24,0.2,0.67,1.13,0.67,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0539...539",0.75,0.23,0.3,0.75,1.21,0.75,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0540...540",0.88,0.27,0.35,0.88,1.4,0.88,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0541...541",0.89,0.28,0.34,0.89,1.45,0.89,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0542...542",1.1,0.28,0.55,1.1,1.66,1.1,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0543...543",1.05,0.24,0.57,1.05,1.53,1.05,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0544...544",0.87,0.25,0.37,0.87,1.37,0.87,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0545...545",0.91,0.24,0.43,0.91,1.38,0.91,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0546...546",0.83,0.23,0.38,0.83,1.27,0.83,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0547...547",0.94,0.23,0.5,0.94,1.39,0.94,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0548...548",0.97,0.23,0.52,0.97,1.41,0.97,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0549...549",0.86,0.22,0.42,0.86,1.3,0.86,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0550...550",0.78,0.27,0.25,0.78,1.32,0.78,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0551...551",1.06,0.26,0.54,1.06,1.57,1.06,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0552...552",1.01,0.25,0.51,1.01,1.51,1.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0553...553",1.15,0.31,0.53,1.15,1.77,1.15,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0554...554",1.33,0.32,0.71,1.33,1.95,1.33,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0555...555",0.82,0.28,0.27,0.82,1.36,0.82,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0556...556",0.7,0.28,0.15,0.7,1.26,0.7,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0557...557",0.59,0.28,0.03,0.59,1.15,0.59,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0558...558",0.55,0.29,-0.01,0.55,1.12,0.55,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0559...559",0.43,0.28,-0.12,0.43,0.99,0.43,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0560...560",0.79,0.28,0.23,0.79,1.34,0.79,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0561...561",0.78,0.29,0.22,0.78,1.34,0.78,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0562...562",0.65,0.28,0.11,0.65,1.19,0.65,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0563...563",0.66,0.29,0.09,0.66,1.22,0.66,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0564...564",0.56,0.29,0,0.56,1.13,0.56,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0565...565",0.78,0.28,0.22,0.78,1.33,0.78,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0566...566",0.74,0.27,0.21,0.74,1.26,0.74,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0567...567",0.62,0.29,0.06,0.62,1.19,0.62,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0568...568",0.49,0.28,-0.06,0.49,1.04,0.49,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0569...569",0.83,0.31,0.23,0.83,1.43,0.83,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0570...570",0.37,0.3,-0.21,0.37,0.94,0.37,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0571...571",0.73,0.3,0.15,0.73,1.31,0.73,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0572...572",0.31,0.27,-0.22,0.31,0.84,0.31,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0573...573",0.32,0.27,-0.22,0.32,0.85,0.32,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0574...574",0.15,0.28,-0.41,0.15,0.7,0.15,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0575...575",0.23,0.28,-0.33,0.23,0.78,0.23,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0576...576",0.18,0.26,-0.34,0.18,0.69,0.18,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0577...577",0.15,0.25,-0.34,0.15,0.64,0.15,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0578...578",0.36,0.28,-0.18,0.36,0.9,0.36,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0579...579",0.2,0.25,-0.29,0.2,0.69,0.2,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0580...580",0.25,0.26,-0.27,0.25,0.76,0.25,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0581...581",0.18,0.26,-0.33,0.18,0.69,0.18,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0582...582",0.28,0.26,-0.24,0.28,0.79,0.28,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0583...583",0.24,0.27,-0.3,0.24,0.77,0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0584...584",0.19,0.27,-0.34,0.19,0.73,0.19,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0585...585",0.14,0.28,-0.42,0.13,0.69,0.13,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0586...586",0.18,0.25,-0.31,0.18,0.67,0.18,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0587...587",0.35,0.27,-0.17,0.35,0.88,0.35,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0588...588",0.01,0.25,-0.48,0.01,0.5,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0589...589",0.01,0.28,-0.53,0.01,0.55,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0590...590",0.14,0.27,-0.39,0.14,0.66,0.14,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0591...591",0.39,0.3,-0.19,0.39,0.97,0.39,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0592...592",0.87,0.3,0.28,0.87,1.45,0.87,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0593...593",0.49,0.3,-0.1,0.49,1.08,0.49,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0594...594",0.49,0.3,-0.1,0.49,1.08,0.49,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0595...595",0.16,0.37,-0.55,0.16,0.88,0.16,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0596...596",0.56,0.3,-0.03,0.56,1.16,0.56,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0597...597",0.86,0.29,0.29,0.86,1.44,0.86,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0598...598",0.39,0.29,-0.18,0.39,0.96,0.39,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"fitted.Predictor.0599...599",0.67,0.31,0.06,0.67,1.28,0.67,"Phylogenetic+Spatial: local+L1 speakers (linear)"
