"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"8136",528,0.2,0.36,-0.51,0.2,0.9,0.2,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8137",529,0.22,0.37,-0.5,0.22,0.94,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8138",530,0.23,0.34,-0.44,0.23,0.9,0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8139",531,0.25,0.34,-0.43,0.25,0.93,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8140",532,0.28,0.36,-0.42,0.28,0.98,0.28,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8141",533,0.28,0.36,-0.42,0.28,0.98,0.28,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8142",534,0.22,0.35,-0.48,0.22,0.92,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8143",535,0.2,0.36,-0.52,0.2,0.91,0.2,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8144",536,0.22,0.37,-0.5,0.22,0.94,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8145",537,0.33,0.37,-0.39,0.33,1.04,0.32,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8146",538,0.35,0.38,-0.38,0.35,1.1,0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8147",539,-0.24,0.48,-1.18,-0.24,0.69,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8148",540,-0.2,0.33,-0.85,-0.2,0.45,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8149",541,-0.31,0.39,-1.08,-0.31,0.47,-0.31,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8150",542,-0.27,0.22,-0.7,-0.27,0.17,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8151",543,-0.27,0.22,-0.7,-0.27,0.17,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8152",544,-0.25,0.23,-0.7,-0.25,0.2,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8153",545,-0.25,0.23,-0.71,-0.25,0.21,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8154",546,-0.25,0.25,-0.73,-0.25,0.24,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8155",547,-0.27,0.22,-0.7,-0.27,0.16,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8156",548,-0.27,0.22,-0.7,-0.27,0.16,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8157",549,-0.28,0.23,-0.72,-0.28,0.17,-0.28,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8158",550,-0.29,0.25,-0.77,-0.29,0.2,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8159",551,-0.28,0.23,-0.74,-0.28,0.18,-0.28,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8160",552,-0.27,0.23,-0.72,-0.27,0.18,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8161",553,-0.27,0.22,-0.71,-0.27,0.18,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8162",554,-0.27,0.25,-0.76,-0.27,0.22,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8163",555,-0.52,0.22,-0.95,-0.52,-0.09,-0.53,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8164",556,-0.57,0.21,-0.97,-0.57,-0.16,-0.57,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8165",557,-0.53,0.22,-0.96,-0.53,-0.09,-0.53,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8166",558,-0.45,0.27,-0.98,-0.45,0.1,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8167",559,-0.67,0.19,-1.05,-0.67,-0.29,-0.67,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8168",560,-0.71,0.24,-1.18,-0.7,-0.23,-0.7,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8169",561,-0.7,0.19,-1.08,-0.7,-0.32,-0.7,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8170",562,-0.74,0.24,-1.22,-0.74,-0.28,-0.74,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8171",563,-0.73,0.19,-1.1,-0.73,-0.35,-0.73,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8172",564,-0.76,0.2,-1.15,-0.76,-0.37,-0.76,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8173",565,-0.78,0.2,-1.19,-0.78,-0.38,-0.78,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8174",566,-0.8,0.22,-1.24,-0.79,-0.36,-0.79,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8175",567,-0.79,0.21,-1.2,-0.79,-0.38,-0.79,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8176",568,-0.8,0.21,-1.22,-0.8,-0.38,-0.8,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8177",569,-0.8,0.21,-1.23,-0.8,-0.38,-0.8,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8178",570,-0.81,0.22,-1.24,-0.81,-0.38,-0.8,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8179",571,-0.81,0.22,-1.25,-0.81,-0.38,-0.81,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8180",572,-0.75,0.21,-1.16,-0.74,-0.33,-0.74,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8181",573,-0.75,0.22,-1.18,-0.75,-0.32,-0.75,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8182",574,-0.75,0.22,-1.19,-0.75,-0.32,-0.75,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8183",575,-0.75,0.22,-1.19,-0.75,-0.31,-0.75,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8184",576,-0.75,0.22,-1.19,-0.75,-0.31,-0.75,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8185",577,-0.42,0.26,-0.92,-0.42,0.09,-0.43,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8186",578,-0.41,0.26,-0.91,-0.41,0.11,-0.42,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8187",579,-0.39,0.27,-0.92,-0.39,0.16,-0.4,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8188",580,-0.04,0.25,-0.53,-0.04,0.45,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8189",581,-0.08,0.29,-0.66,-0.08,0.49,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8190",582,-0.07,0.28,-0.62,-0.07,0.48,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8191",583,-0.07,0.28,-0.62,-0.07,0.47,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8192",584,-0.08,0.26,-0.6,-0.08,0.44,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8193",585,-0.1,0.25,-0.58,-0.1,0.38,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8194",586,-0.13,0.23,-0.59,-0.13,0.32,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8195",587,-0.13,0.23,-0.59,-0.13,0.32,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8196",588,-0.13,0.23,-0.59,-0.13,0.32,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8197",589,-0.09,0.23,-0.55,-0.09,0.37,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8198",590,-0.08,0.23,-0.54,-0.08,0.37,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8199",591,-0.08,0.23,-0.54,-0.08,0.38,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8200",592,0.03,0.29,-0.53,0.03,0.6,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8201",593,-0.01,0.23,-0.45,-0.01,0.43,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8202",594,0.03,0.21,-0.38,0.03,0.44,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8203",595,0.04,0.21,-0.36,0.04,0.45,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8204",596,0.07,0.22,-0.37,0.07,0.5,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8205",597,0.09,0.24,-0.37,0.09,0.56,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8206",598,0.21,0.28,-0.34,0.2,0.77,0.2,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8207",599,0.04,0.21,-0.38,0.04,0.46,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8208",600,0.03,0.23,-0.42,0.03,0.49,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8209",601,0.04,0.26,-0.47,0.04,0.55,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8210",602,0.03,0.28,-0.51,0.03,0.58,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8211",603,0.01,0.27,-0.52,0.01,0.55,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8212",604,0.04,0.23,-0.41,0.04,0.49,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8213",605,0.16,0.28,-0.38,0.16,0.72,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8214",606,-0.05,0.26,-0.56,-0.05,0.46,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8215",607,-0.11,0.29,-0.68,-0.11,0.45,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8216",608,-0.07,0.3,-0.66,-0.07,0.5,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8217",609,0.02,0.22,-0.41,0.02,0.46,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8218",610,0.03,0.26,-0.48,0.03,0.54,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8219",611,0.01,0.27,-0.53,0.01,0.55,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8220",612,0.04,0.27,-0.48,0.04,0.57,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8221",613,0.05,0.27,-0.49,0.05,0.58,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8222",614,0.01,0.25,-0.49,0.01,0.5,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8223",615,0.01,0.26,-0.5,0.01,0.51,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8224",616,0.04,0.29,-0.52,0.04,0.6,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8225",617,-0.11,0.26,-0.63,-0.11,0.39,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8226",618,-0.11,0.28,-0.67,-0.11,0.43,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8227",619,-0.13,0.26,-0.65,-0.13,0.39,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8228",620,-0.23,0.29,-0.81,-0.23,0.33,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8229",621,-0.24,0.29,-0.82,-0.23,0.33,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8230",622,-0.27,0.3,-0.87,-0.27,0.31,-0.26,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8231",623,-0.23,0.3,-0.83,-0.23,0.35,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8232",624,-0.08,0.24,-0.55,-0.08,0.39,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8233",625,-0.09,0.27,-0.62,-0.09,0.45,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8234",626,-0.36,0.42,-1.2,-0.35,0.47,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8235",627,-0.09,0.28,-0.64,-0.09,0.46,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8236",628,-0.04,0.43,-0.89,-0.04,0.82,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8237",629,-0.11,0.33,-0.76,-0.11,0.54,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8238",630,-0.1,0.32,-0.74,-0.1,0.54,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8239",631,-0.08,0.35,-0.77,-0.08,0.6,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8240",632,-0.1,0.36,-0.8,-0.1,0.6,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8241",633,-0.06,0.36,-0.76,-0.06,0.64,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8242",634,-0.17,0.25,-0.67,-0.17,0.32,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8243",635,-0.17,0.27,-0.7,-0.17,0.35,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8244",636,-0.18,0.28,-0.73,-0.18,0.36,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8245",637,0.04,0.38,-0.7,0.04,0.79,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8246",638,0.06,0.39,-0.7,0.06,0.82,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8247",639,0.02,0.4,-0.77,0.02,0.8,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8248",640,-0.24,0.31,-0.85,-0.24,0.36,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8249",641,-0.22,0.33,-0.87,-0.22,0.42,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8250",642,-0.36,0.39,-1.13,-0.36,0.4,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8251",643,-0.35,0.39,-1.12,-0.35,0.42,-0.34,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8252",644,-0.33,0.4,-1.11,-0.33,0.44,-0.33,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8253",645,-0.33,0.4,-1.11,-0.33,0.44,-0.33,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8254",646,0.01,0.42,-0.81,0.01,0.83,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8255",647,-0.02,0.43,-0.86,-0.02,0.82,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8256",648,0.3,0.41,-0.5,0.3,1.11,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8257",649,0.3,0.41,-0.5,0.3,1.11,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8258",650,-0.22,0.36,-0.93,-0.22,0.47,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8259",651,-0.09,0.24,-0.57,-0.09,0.39,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8260",652,-0.08,0.25,-0.57,-0.08,0.41,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8261",653,-0.09,0.25,-0.58,-0.09,0.4,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8262",654,-0.08,0.25,-0.57,-0.08,0.41,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8263",655,-0.09,0.26,-0.6,-0.09,0.43,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8264",656,-0.07,0.28,-0.63,-0.07,0.49,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8265",657,-0.18,0.3,-0.76,-0.17,0.4,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8266",658,-0.23,0.26,-0.75,-0.23,0.28,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8267",659,-0.23,0.26,-0.75,-0.23,0.28,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8268",660,-0.23,0.26,-0.74,-0.23,0.28,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8269",661,-0.22,0.26,-0.73,-0.22,0.29,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8270",662,-0.21,0.26,-0.72,-0.21,0.3,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8271",663,-0.21,0.27,-0.74,-0.21,0.31,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8272",664,-0.22,0.28,-0.76,-0.22,0.33,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8273",665,-0.15,0.29,-0.72,-0.15,0.43,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8274",666,-0.14,0.3,-0.73,-0.14,0.45,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8275",667,-0.28,0.31,-0.89,-0.28,0.32,-0.28,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8276",668,-0.33,0.4,-1.13,-0.33,0.45,-0.33,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8277",669,-0.04,0.29,-0.61,-0.04,0.54,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8278",670,-0.21,0.31,-0.82,-0.2,0.4,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8279",671,-0.24,0.33,-0.9,-0.24,0.41,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8280",672,-0.23,0.42,-1.05,-0.23,0.59,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8281",673,-0.09,0.27,-0.61,-0.09,0.43,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8282",674,-0.09,0.27,-0.63,-0.09,0.44,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8283",675,-0.23,0.32,-0.87,-0.23,0.39,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8284",676,-0.28,0.34,-0.96,-0.28,0.38,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8285",677,-0.65,0.43,-1.5,-0.64,0.18,-0.63,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8286",678,-0.08,0.3,-0.68,-0.08,0.52,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8287",679,-0.18,0.36,-0.89,-0.17,0.52,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8288",680,0.03,0.35,-0.64,0.03,0.72,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8289",681,0.24,0.4,-0.55,0.24,1.03,0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8290",682,0.23,0.41,-0.57,0.22,1.03,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8291",683,-0.05,0.29,-0.63,-0.05,0.52,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8292",684,-0.09,0.33,-0.74,-0.09,0.56,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8293",685,-0.09,0.34,-0.76,-0.09,0.58,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8294",686,-0.01,0.29,-0.59,-0.01,0.57,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8295",687,-0.01,0.29,-0.59,-0.01,0.57,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8296",688,-0.02,0.3,-0.61,-0.02,0.57,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8297",689,-0.1,0.33,-0.76,-0.1,0.55,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8298",690,-0.17,0.36,-0.89,-0.16,0.54,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8299",691,0,0.44,-0.87,0,0.88,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8300",692,0.03,0.38,-0.72,0.03,0.79,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8301",693,-0.08,0.39,-0.84,-0.08,0.68,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8302",694,-0.1,0.39,-0.86,-0.1,0.67,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8303",695,-0.18,0.44,-1.06,-0.18,0.69,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8304",696,0.07,0.37,-0.65,0.07,0.8,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8305",697,0.06,0.37,-0.66,0.06,0.79,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8306",698,0.06,0.38,-0.68,0.06,0.8,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8307",699,0.23,0.36,-0.49,0.22,0.94,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8308",700,0.25,0.37,-0.48,0.25,0.98,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8309",701,0.22,0.37,-0.5,0.22,0.94,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8310",702,-0.02,0.28,-0.57,-0.02,0.53,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8311",703,0.38,0.36,-0.34,0.38,1.1,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8312",704,0.64,0.12,0.41,0.64,0.86,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8313",705,0.65,0.11,0.43,0.65,0.88,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8314",706,0.65,0.12,0.43,0.65,0.88,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8315",707,0.66,0.12,0.42,0.66,0.89,0.66,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8316",708,0.66,0.12,0.42,0.66,0.9,0.66,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8317",709,0.66,0.12,0.42,0.66,0.9,0.66,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8318",710,0.65,0.14,0.38,0.65,0.93,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8319",711,0.65,0.15,0.36,0.65,0.94,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8320",712,0.64,0.17,0.31,0.64,0.98,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8321",713,0.64,0.2,0.25,0.64,1.04,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8322",714,0.6,0.25,0.11,0.6,1.09,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8323",715,0.57,0.27,0.04,0.57,1.1,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8324",716,0.56,0.28,0.02,0.56,1.1,0.56,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8325",717,0.6,0.29,0.03,0.6,1.18,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8326",718,0.61,0.3,0.02,0.61,1.2,0.61,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8327",719,0.55,0.29,-0.02,0.55,1.1,0.55,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8328",720,0.61,0.26,0.1,0.61,1.11,0.61,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8329",721,0.64,0.27,0.11,0.64,1.17,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8330",722,0.65,0.28,0.11,0.65,1.2,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8331",723,0.65,0.29,0.09,0.65,1.22,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8332",724,0.65,0.29,0.09,0.65,1.22,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8333",725,0.65,0.29,0.09,0.65,1.22,0.65,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8334",726,0.64,0.3,0.05,0.64,1.24,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8335",727,0.58,0.26,0.06,0.58,1.1,0.58,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8336",728,0.57,0.27,0.04,0.57,1.09,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8337",729,0.59,0.27,0.06,0.59,1.12,0.59,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8338",730,0.61,0.28,0.07,0.61,1.15,0.61,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8339",731,0.62,0.28,0.08,0.62,1.17,0.62,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8340",732,0.68,0.29,0.11,0.68,1.25,0.67,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8341",733,0.7,0.3,0.13,0.7,1.29,0.7,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8342",734,0.6,0.29,0.03,0.6,1.17,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8343",735,0.57,0.32,-0.05,0.57,1.19,0.57,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8344",736,0.34,0.32,-0.29,0.35,0.96,0.36,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8345",737,0.34,0.32,-0.3,0.34,0.95,0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8346",738,0.7,0.36,0,0.7,1.41,0.7,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"8347",739,0.7,0.17,0.38,0.7,1.03,0.7,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
