"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"2788",203,-0.8,0.15,-1.08,-0.8,-0.51,-0.79,0,"Phylogenetic+Spatial: local"
"2789",204,-0.83,0.19,-1.21,-0.83,-0.45,-0.82,0,"Phylogenetic+Spatial: local"
"2790",205,-0.95,0.23,-1.4,-0.95,-0.51,-0.95,0,"Phylogenetic+Spatial: local"
"2791",206,-0.97,0.23,-1.42,-0.97,-0.52,-0.97,0,"Phylogenetic+Spatial: local"
"2792",207,-0.96,0.24,-1.44,-0.96,-0.49,-0.96,0,"Phylogenetic+Spatial: local"
"2793",208,-0.86,0.17,-1.19,-0.86,-0.53,-0.86,0,"Phylogenetic+Spatial: local"
"2794",209,-0.86,0.18,-1.22,-0.86,-0.5,-0.85,0,"Phylogenetic+Spatial: local"
"2795",210,-0.95,0.24,-1.42,-0.95,-0.49,-0.95,0,"Phylogenetic+Spatial: local"
"2796",211,-0.9,0.18,-1.25,-0.89,-0.54,-0.89,0,"Phylogenetic+Spatial: local"
"2797",212,-0.95,0.22,-1.39,-0.95,-0.53,-0.95,0,"Phylogenetic+Spatial: local"
"2798",213,-0.68,0.1,-0.89,-0.68,-0.48,-0.68,0,"Phylogenetic+Spatial: local"
"2799",214,-0.61,0.17,-0.94,-0.61,-0.28,-0.61,0,"Phylogenetic+Spatial: local"
"2800",215,-0.6,0.18,-0.95,-0.6,-0.25,-0.6,0,"Phylogenetic+Spatial: local"
"2801",216,-0.59,0.2,-0.98,-0.59,-0.21,-0.59,0,"Phylogenetic+Spatial: local"
"2802",217,-0.48,0.23,-0.93,-0.48,-0.02,-0.48,0,"Phylogenetic+Spatial: local"
"2803",218,-0.6,0.24,-1.08,-0.61,-0.13,-0.61,0,"Phylogenetic+Spatial: local"
"2804",219,-0.7,0.13,-0.95,-0.7,-0.46,-0.7,0,"Phylogenetic+Spatial: local"
"2805",220,-0.72,0.14,-0.99,-0.72,-0.45,-0.72,0,"Phylogenetic+Spatial: local"
"2806",221,-0.75,0.16,-1.08,-0.75,-0.44,-0.75,0,"Phylogenetic+Spatial: local"
"2807",222,-0.61,0.09,-0.78,-0.61,-0.43,-0.61,0,"Phylogenetic+Spatial: local"
"2808",223,-0.62,0.09,-0.8,-0.62,-0.44,-0.62,0,"Phylogenetic+Spatial: local"
"2809",224,-0.63,0.09,-0.81,-0.63,-0.44,-0.63,0,"Phylogenetic+Spatial: local"
"2810",225,-0.68,0.1,-0.88,-0.68,-0.48,-0.68,0,"Phylogenetic+Spatial: local"
"2811",226,-0.71,0.11,-0.94,-0.71,-0.49,-0.71,0,"Phylogenetic+Spatial: local"
"2812",227,-0.69,0.17,-1.02,-0.69,-0.37,-0.69,0,"Phylogenetic+Spatial: local"
"2813",228,-0.67,0.18,-1.01,-0.67,-0.32,-0.67,0,"Phylogenetic+Spatial: local"
"2814",229,-0.56,0.22,-0.98,-0.56,-0.13,-0.56,0,"Phylogenetic+Spatial: local"
"2815",230,-0.84,0.14,-1.12,-0.84,-0.56,-0.84,0,"Phylogenetic+Spatial: local"
"2816",231,-0.89,0.15,-1.18,-0.89,-0.6,-0.89,0,"Phylogenetic+Spatial: local"
"2817",232,-1.01,0.17,-1.35,-1.01,-0.68,-1.01,0,"Phylogenetic+Spatial: local"
"2818",233,-1.07,0.18,-1.42,-1.07,-0.72,-1.07,0,"Phylogenetic+Spatial: local"
"2819",234,-1.1,0.19,-1.47,-1.1,-0.74,-1.09,0,"Phylogenetic+Spatial: local"
"2820",235,-1.14,0.22,-1.57,-1.14,-0.72,-1.14,0,"Phylogenetic+Spatial: local"
"2821",236,-0.89,0.16,-1.21,-0.89,-0.57,-0.89,0,"Phylogenetic+Spatial: local"
"2822",237,-0.82,0.22,-1.26,-0.82,-0.38,-0.82,0,"Phylogenetic+Spatial: local"
"2823",238,-0.97,0.23,-1.42,-0.96,-0.52,-0.96,0,"Phylogenetic+Spatial: local"
"2824",239,-0.77,0.14,-1.04,-0.77,-0.5,-0.77,0,"Phylogenetic+Spatial: local"
"2825",240,-0.71,0.22,-1.15,-0.71,-0.27,-0.71,0,"Phylogenetic+Spatial: local"
"2826",241,-0.81,0.15,-1.11,-0.81,-0.52,-0.81,0,"Phylogenetic+Spatial: local"
"2827",242,-0.88,0.21,-1.29,-0.88,-0.47,-0.87,0,"Phylogenetic+Spatial: local"
"2828",243,-1.24,0.25,-1.74,-1.24,-0.75,-1.23,0,"Phylogenetic+Spatial: local"
"2829",244,-0.62,0.1,-0.82,-0.62,-0.43,-0.62,0,"Phylogenetic+Spatial: local"
"2830",245,-0.62,0.11,-0.83,-0.62,-0.4,-0.62,0,"Phylogenetic+Spatial: local"
"2831",246,-0.69,0.16,-1.01,-0.69,-0.38,-0.69,0,"Phylogenetic+Spatial: local"
"2832",247,-0.79,0.2,-1.18,-0.79,-0.4,-0.78,0,"Phylogenetic+Spatial: local"
"2833",248,-0.79,0.21,-1.2,-0.79,-0.39,-0.79,0,"Phylogenetic+Spatial: local"
"2834",249,-0.81,0.23,-1.26,-0.81,-0.36,-0.81,0,"Phylogenetic+Spatial: local"
"2835",250,-0.5,0.16,-0.82,-0.5,-0.18,-0.51,0,"Phylogenetic+Spatial: local"
"2836",251,-0.44,0.2,-0.83,-0.45,-0.06,-0.45,0,"Phylogenetic+Spatial: local"
"2837",252,-0.5,0.17,-0.83,-0.5,-0.16,-0.5,0,"Phylogenetic+Spatial: local"
"2838",253,-0.48,0.2,-0.87,-0.48,-0.1,-0.49,0,"Phylogenetic+Spatial: local"
"2839",254,-0.46,0.24,-0.92,-0.46,0.01,-0.46,0,"Phylogenetic+Spatial: local"
"2840",255,-0.49,0.23,-0.94,-0.49,-0.04,-0.49,0,"Phylogenetic+Spatial: local"
"2841",256,-0.47,0.24,-0.94,-0.47,0,-0.47,0,"Phylogenetic+Spatial: local"
"2842",257,-0.57,0.1,-0.77,-0.57,-0.37,-0.57,0,"Phylogenetic+Spatial: local"
"2843",258,-0.47,0.13,-0.72,-0.47,-0.22,-0.47,0,"Phylogenetic+Spatial: local"
"2844",259,-0.46,0.13,-0.72,-0.46,-0.2,-0.46,0,"Phylogenetic+Spatial: local"
"2845",260,-0.42,0.16,-0.72,-0.42,-0.11,-0.42,0,"Phylogenetic+Spatial: local"
"2846",261,-0.36,0.17,-0.7,-0.36,-0.03,-0.37,0,"Phylogenetic+Spatial: local"
"2847",262,-0.34,0.17,-0.68,-0.34,0,-0.34,0,"Phylogenetic+Spatial: local"
"2848",263,-0.33,0.18,-0.68,-0.33,0.03,-0.33,0,"Phylogenetic+Spatial: local"
"2849",264,-0.34,0.19,-0.71,-0.34,0.03,-0.35,0,"Phylogenetic+Spatial: local"
"2850",265,-0.37,0.2,-0.76,-0.37,0.02,-0.37,0,"Phylogenetic+Spatial: local"
"2851",266,-0.4,0.21,-0.8,-0.4,0.01,-0.4,0,"Phylogenetic+Spatial: local"
"2852",267,-0.41,0.21,-0.83,-0.41,0.01,-0.41,0,"Phylogenetic+Spatial: local"
"2853",268,-0.44,0.23,-0.9,-0.44,0.01,-0.44,0,"Phylogenetic+Spatial: local"
"2854",269,-0.29,0.19,-0.67,-0.29,0.09,-0.29,0,"Phylogenetic+Spatial: local"
"2855",270,-0.28,0.2,-0.67,-0.28,0.12,-0.28,0,"Phylogenetic+Spatial: local"
"2856",271,-0.27,0.21,-0.68,-0.27,0.13,-0.28,0,"Phylogenetic+Spatial: local"
"2857",272,-0.27,0.21,-0.68,-0.27,0.15,-0.27,0,"Phylogenetic+Spatial: local"
"2858",273,-0.23,0.22,-0.66,-0.24,0.2,-0.24,0,"Phylogenetic+Spatial: local"
"2859",274,-0.21,0.24,-0.69,-0.22,0.27,-0.22,0,"Phylogenetic+Spatial: local"
"2860",275,-0.16,0.22,-0.6,-0.16,0.28,-0.17,0,"Phylogenetic+Spatial: local"
"2861",276,-0.15,0.23,-0.6,-0.15,0.31,-0.15,0,"Phylogenetic+Spatial: local"
"2862",277,-0.39,0.16,-0.7,-0.39,-0.09,-0.39,0,"Phylogenetic+Spatial: local"
"2863",278,-0.36,0.18,-0.72,-0.36,0,-0.36,0,"Phylogenetic+Spatial: local"
"2864",279,-0.41,0.2,-0.8,-0.41,-0.02,-0.41,0,"Phylogenetic+Spatial: local"
"2865",280,-0.42,0.2,-0.81,-0.42,-0.02,-0.42,0,"Phylogenetic+Spatial: local"
"2866",281,-0.4,0.23,-0.85,-0.4,0.05,-0.4,0,"Phylogenetic+Spatial: local"
"2867",282,-0.23,0.23,-0.67,-0.23,0.22,-0.23,0,"Phylogenetic+Spatial: local"
"2868",283,-0.39,0.16,-0.7,-0.39,-0.08,-0.39,0,"Phylogenetic+Spatial: local"
"2869",284,-0.31,0.18,-0.67,-0.31,0.04,-0.31,0,"Phylogenetic+Spatial: local"
"2870",285,-0.29,0.18,-0.64,-0.29,0.07,-0.29,0,"Phylogenetic+Spatial: local"
"2871",286,-0.27,0.18,-0.63,-0.27,0.09,-0.27,0,"Phylogenetic+Spatial: local"
"2872",287,-0.26,0.19,-0.63,-0.26,0.11,-0.26,0,"Phylogenetic+Spatial: local"
"2873",288,-0.25,0.2,-0.65,-0.25,0.15,-0.25,0,"Phylogenetic+Spatial: local"
"2874",289,-0.26,0.2,-0.64,-0.26,0.12,-0.26,0,"Phylogenetic+Spatial: local"
"2875",290,-0.54,0.16,-0.84,-0.54,-0.23,-0.54,0,"Phylogenetic+Spatial: local"
"2876",291,-0.5,0.23,-0.95,-0.5,-0.05,-0.5,0,"Phylogenetic+Spatial: local"
"2877",292,-0.51,0.24,-0.97,-0.51,-0.03,-0.51,0,"Phylogenetic+Spatial: local"
"2878",293,-0.65,0.28,-1.2,-0.65,-0.1,-0.65,0,"Phylogenetic+Spatial: local"
"2879",294,-0.13,0.27,-0.66,-0.13,0.4,-0.13,0,"Phylogenetic+Spatial: local"
"2880",295,-0.13,0.25,-0.63,-0.13,0.37,-0.13,0,"Phylogenetic+Spatial: local"
"2881",296,-0.14,0.26,-0.64,-0.14,0.37,-0.14,0,"Phylogenetic+Spatial: local"
"2882",297,-0.15,0.27,-0.68,-0.15,0.38,-0.15,0,"Phylogenetic+Spatial: local"
"2883",298,-0.12,0.26,-0.63,-0.12,0.39,-0.12,0,"Phylogenetic+Spatial: local"
"2884",299,-0.12,0.27,-0.65,-0.12,0.41,-0.12,0,"Phylogenetic+Spatial: local"
"2885",300,0.16,0.3,-0.44,0.16,0.76,0.16,0,"Phylogenetic+Spatial: local"
"2886",301,0.16,0.31,-0.45,0.16,0.78,0.16,0,"Phylogenetic+Spatial: local"
"2887",302,0.13,0.42,-0.69,0.13,0.96,0.13,0,"Phylogenetic+Spatial: local"
"2888",303,-0.44,0.14,-0.71,-0.44,-0.16,-0.44,0,"Phylogenetic+Spatial: local"
"2889",304,-0.43,0.14,-0.7,-0.43,-0.16,-0.43,0,"Phylogenetic+Spatial: local"
"2890",305,-0.59,0.16,-0.91,-0.59,-0.27,-0.59,0,"Phylogenetic+Spatial: local"
"2891",306,-0.77,0.16,-1.09,-0.77,-0.44,-0.77,0,"Phylogenetic+Spatial: local"
"2892",307,-0.77,0.2,-1.15,-0.77,-0.38,-0.77,0,"Phylogenetic+Spatial: local"
"2893",308,-0.86,0.21,-1.27,-0.86,-0.45,-0.86,0,"Phylogenetic+Spatial: local"
"2894",309,-0.88,0.22,-1.31,-0.88,-0.46,-0.88,0,"Phylogenetic+Spatial: local"
"2895",310,-0.88,0.22,-1.32,-0.88,-0.45,-0.88,0,"Phylogenetic+Spatial: local"
"2896",311,-0.97,0.24,-1.44,-0.96,-0.5,-0.96,0,"Phylogenetic+Spatial: local"
"2897",312,-0.92,0.17,-1.25,-0.92,-0.59,-0.92,0,"Phylogenetic+Spatial: local"
"2898",313,-0.97,0.18,-1.32,-0.97,-0.62,-0.97,0,"Phylogenetic+Spatial: local"
"2899",314,-0.99,0.19,-1.36,-0.99,-0.62,-0.99,0,"Phylogenetic+Spatial: local"
"2900",315,-1.01,0.2,-1.41,-1.01,-0.62,-1.01,0,"Phylogenetic+Spatial: local"
"2901",316,-1.04,0.22,-1.47,-1.04,-0.62,-1.04,0,"Phylogenetic+Spatial: local"
"2902",317,-1.02,0.23,-1.47,-1.02,-0.57,-1.02,0,"Phylogenetic+Spatial: local"
"2903",318,-1,0.2,-1.39,-1,-0.61,-1,0,"Phylogenetic+Spatial: local"
"2904",319,-1,0.22,-1.43,-1,-0.56,-1,0,"Phylogenetic+Spatial: local"
"2905",320,-1,0.23,-1.46,-1,-0.55,-1,0,"Phylogenetic+Spatial: local"
"2906",321,-1.06,0.24,-1.54,-1.06,-0.59,-1.06,0,"Phylogenetic+Spatial: local"
"2907",322,-0.96,0.17,-1.3,-0.96,-0.61,-0.95,0,"Phylogenetic+Spatial: local"
"2908",323,-0.99,0.19,-1.36,-0.99,-0.63,-0.99,0,"Phylogenetic+Spatial: local"
"2909",324,-1.04,0.19,-1.42,-1.04,-0.67,-1.04,0,"Phylogenetic+Spatial: local"
"2910",325,-1.12,0.2,-1.52,-1.12,-0.73,-1.12,0,"Phylogenetic+Spatial: local"
"2911",326,-1.17,0.22,-1.61,-1.17,-0.74,-1.17,0,"Phylogenetic+Spatial: local"
"2912",327,-1.13,0.21,-1.53,-1.13,-0.73,-1.13,0,"Phylogenetic+Spatial: local"
"2913",328,-1.15,0.22,-1.57,-1.15,-0.73,-1.15,0,"Phylogenetic+Spatial: local"
"2914",329,-0.99,0.21,-1.39,-0.99,-0.59,-0.99,0,"Phylogenetic+Spatial: local"
"2915",330,-0.99,0.23,-1.43,-0.98,-0.54,-0.98,0,"Phylogenetic+Spatial: local"
"2916",331,-0.45,0.18,-0.81,-0.45,-0.09,-0.45,0,"Phylogenetic+Spatial: local"
"2917",332,-0.37,0.2,-0.76,-0.38,0.01,-0.38,0,"Phylogenetic+Spatial: local"
"2918",333,-0.37,0.2,-0.76,-0.37,0.02,-0.37,0,"Phylogenetic+Spatial: local"
"2919",334,-0.25,0.26,-0.76,-0.25,0.26,-0.25,0,"Phylogenetic+Spatial: local"
"2920",335,-0.2,0.24,-0.67,-0.2,0.27,-0.2,0,"Phylogenetic+Spatial: local"
"2921",336,-0.55,0.26,-1.05,-0.55,-0.05,-0.55,0,"Phylogenetic+Spatial: local"
"2922",337,-0.43,0.21,-0.84,-0.43,-0.02,-0.43,0,"Phylogenetic+Spatial: local"
"2923",338,-0.45,0.23,-0.9,-0.45,0,-0.45,0,"Phylogenetic+Spatial: local"
"2924",339,-0.3,0.26,-0.8,-0.3,0.2,-0.3,0,"Phylogenetic+Spatial: local"
"2925",340,-0.41,0.14,-0.68,-0.41,-0.15,-0.41,0,"Phylogenetic+Spatial: local"
"2926",341,-0.41,0.14,-0.68,-0.41,-0.14,-0.41,0,"Phylogenetic+Spatial: local"
"2927",342,-0.32,0.15,-0.63,-0.32,-0.02,-0.32,0,"Phylogenetic+Spatial: local"
"2928",343,-0.28,0.18,-0.64,-0.28,0.07,-0.28,0,"Phylogenetic+Spatial: local"
"2929",344,-0.22,0.19,-0.59,-0.22,0.15,-0.22,0,"Phylogenetic+Spatial: local"
"2930",345,-0.23,0.19,-0.61,-0.23,0.15,-0.23,0,"Phylogenetic+Spatial: local"
"2931",346,-0.18,0.21,-0.6,-0.18,0.23,-0.18,0,"Phylogenetic+Spatial: local"
"2932",347,-0.18,0.21,-0.6,-0.18,0.23,-0.18,0,"Phylogenetic+Spatial: local"
"2933",348,-0.19,0.22,-0.61,-0.19,0.24,-0.19,0,"Phylogenetic+Spatial: local"
"2934",349,-0.17,0.22,-0.61,-0.17,0.26,-0.17,0,"Phylogenetic+Spatial: local"
"2935",350,-0.17,0.22,-0.6,-0.17,0.27,-0.17,0,"Phylogenetic+Spatial: local"
"2936",351,-0.16,0.22,-0.6,-0.16,0.28,-0.16,0,"Phylogenetic+Spatial: local"
"2937",352,-0.31,0.22,-0.74,-0.31,0.12,-0.31,0,"Phylogenetic+Spatial: local"
"2938",353,-0.31,0.23,-0.77,-0.31,0.14,-0.31,0,"Phylogenetic+Spatial: local"
"2939",354,-0.28,0.25,-0.78,-0.28,0.21,-0.28,0,"Phylogenetic+Spatial: local"
"2940",355,-0.09,0.21,-0.5,-0.09,0.33,-0.09,0,"Phylogenetic+Spatial: local"
"2941",356,-0.17,0.24,-0.65,-0.17,0.31,-0.17,0,"Phylogenetic+Spatial: local"
"2942",357,0.01,0.22,-0.43,0.01,0.45,0.01,0,"Phylogenetic+Spatial: local"
"2943",358,0.08,0.23,-0.37,0.08,0.53,0.08,0,"Phylogenetic+Spatial: local"
"2944",359,0.09,0.23,-0.36,0.09,0.54,0.09,0,"Phylogenetic+Spatial: local"
"2945",360,0.1,0.23,-0.36,0.1,0.56,0.1,0,"Phylogenetic+Spatial: local"
"2946",361,-0.33,0.19,-0.71,-0.33,0.05,-0.33,0,"Phylogenetic+Spatial: local"
"2947",362,-0.33,0.19,-0.71,-0.33,0.05,-0.33,0,"Phylogenetic+Spatial: local"
"2948",363,-0.32,0.21,-0.72,-0.32,0.08,-0.32,0,"Phylogenetic+Spatial: local"
"2949",364,-0.2,0.25,-0.68,-0.2,0.29,-0.2,0,"Phylogenetic+Spatial: local"
"2950",365,-0.36,0.23,-0.81,-0.36,0.1,-0.36,0,"Phylogenetic+Spatial: local"
"2951",366,-0.35,0.24,-0.82,-0.35,0.11,-0.35,0,"Phylogenetic+Spatial: local"
"2952",367,-0.38,0.21,-0.8,-0.38,0.03,-0.38,0,"Phylogenetic+Spatial: local"
"2953",368,-0.39,0.23,-0.83,-0.39,0.06,-0.39,0,"Phylogenetic+Spatial: local"
"2954",369,-0.41,0.24,-0.88,-0.41,0.07,-0.41,0,"Phylogenetic+Spatial: local"
"2955",370,-0.41,0.23,-0.86,-0.41,0.03,-0.41,0,"Phylogenetic+Spatial: local"
"2956",371,-0.4,0.24,-0.87,-0.4,0.07,-0.4,0,"Phylogenetic+Spatial: local"
"2957",372,-0.34,0.25,-0.82,-0.34,0.14,-0.34,0,"Phylogenetic+Spatial: local"
"2958",373,-0.09,0.19,-0.45,-0.09,0.29,-0.09,0,"Phylogenetic+Spatial: local"
"2959",374,-0.02,0.19,-0.38,-0.02,0.35,-0.02,0,"Phylogenetic+Spatial: local"
"2960",375,0.01,0.19,-0.37,0.01,0.39,0.01,0,"Phylogenetic+Spatial: local"
"2961",376,0.01,0.2,-0.38,0.01,0.4,0.01,0,"Phylogenetic+Spatial: local"
"2962",377,0.05,0.24,-0.41,0.05,0.52,0.05,0,"Phylogenetic+Spatial: local"
"2963",378,0.11,0.26,-0.39,0.11,0.61,0.11,0,"Phylogenetic+Spatial: local"
"2964",379,0.04,0.24,-0.43,0.04,0.52,0.04,0,"Phylogenetic+Spatial: local"
"2965",380,-0.01,0.22,-0.43,-0.01,0.41,-0.01,0,"Phylogenetic+Spatial: local"
"2966",381,-0.02,0.22,-0.45,-0.02,0.4,-0.02,0,"Phylogenetic+Spatial: local"
"2967",382,-0.04,0.22,-0.47,-0.04,0.39,-0.04,0,"Phylogenetic+Spatial: local"
"2968",383,-0.08,0.23,-0.54,-0.08,0.37,-0.08,0,"Phylogenetic+Spatial: local"
"2969",384,-0.09,0.24,-0.55,-0.09,0.38,-0.09,0,"Phylogenetic+Spatial: local"
"2970",385,0.06,0.25,-0.43,0.05,0.54,0.05,0,"Phylogenetic+Spatial: local"
"2971",386,0.11,0.23,-0.35,0.11,0.56,0.1,0,"Phylogenetic+Spatial: local"
"2972",387,0.16,0.24,-0.32,0.16,0.64,0.16,0,"Phylogenetic+Spatial: local"
"2973",388,0.17,0.25,-0.32,0.17,0.66,0.17,0,"Phylogenetic+Spatial: local"
"2974",389,0.04,0.2,-0.35,0.04,0.44,0.04,0,"Phylogenetic+Spatial: local"
"2975",390,0.01,0.23,-0.43,0.01,0.46,0.01,0,"Phylogenetic+Spatial: local"
"2976",391,-0.02,0.24,-0.49,-0.02,0.45,-0.02,0,"Phylogenetic+Spatial: local"
"2977",392,0.16,0.23,-0.28,0.16,0.6,0.16,0,"Phylogenetic+Spatial: local"
"2978",393,0.19,0.24,-0.28,0.19,0.67,0.19,0,"Phylogenetic+Spatial: local"
"2979",394,-0.39,0.14,-0.67,-0.39,-0.1,-0.39,0,"Phylogenetic+Spatial: local"
"2980",395,-0.38,0.17,-0.71,-0.38,-0.04,-0.38,0,"Phylogenetic+Spatial: local"
"2981",396,-0.42,0.17,-0.75,-0.42,-0.08,-0.42,0,"Phylogenetic+Spatial: local"
"2982",397,-0.44,0.17,-0.79,-0.44,-0.1,-0.44,0,"Phylogenetic+Spatial: local"
"2983",398,-0.44,0.18,-0.79,-0.44,-0.09,-0.44,0,"Phylogenetic+Spatial: local"
"2984",399,-0.45,0.17,-0.79,-0.45,-0.11,-0.45,0,"Phylogenetic+Spatial: local"
"2985",400,-0.45,0.17,-0.79,-0.45,-0.11,-0.45,0,"Phylogenetic+Spatial: local"
"2986",401,-0.45,0.17,-0.8,-0.45,-0.11,-0.45,0,"Phylogenetic+Spatial: local"
"2987",402,-0.45,0.18,-0.8,-0.45,-0.11,-0.45,0,"Phylogenetic+Spatial: local"
"2988",403,-0.44,0.18,-0.79,-0.44,-0.09,-0.44,0,"Phylogenetic+Spatial: local"
"2989",404,-0.43,0.19,-0.81,-0.43,-0.05,-0.43,0,"Phylogenetic+Spatial: local"
"2990",405,-0.48,0.2,-0.88,-0.48,-0.08,-0.48,0,"Phylogenetic+Spatial: local"
"2991",406,-0.48,0.2,-0.87,-0.48,-0.09,-0.48,0,"Phylogenetic+Spatial: local"
"2992",407,-0.56,0.21,-0.97,-0.56,-0.15,-0.56,0,"Phylogenetic+Spatial: local"
"2993",408,-0.61,0.21,-1.03,-0.61,-0.2,-0.61,0,"Phylogenetic+Spatial: local"
"2994",409,-0.62,0.21,-1.04,-0.62,-0.2,-0.62,0,"Phylogenetic+Spatial: local"
"2995",410,-0.3,0.19,-0.68,-0.3,0.08,-0.3,0,"Phylogenetic+Spatial: local"
"2996",411,-0.29,0.2,-0.69,-0.29,0.12,-0.29,0,"Phylogenetic+Spatial: local"
"2997",412,-0.28,0.26,-0.78,-0.28,0.23,-0.28,0,"Phylogenetic+Spatial: local"
"2998",413,-0.24,0.25,-0.72,-0.24,0.25,-0.24,0,"Phylogenetic+Spatial: local"
"2999",414,-0.25,0.23,-0.7,-0.25,0.21,-0.25,0,"Phylogenetic+Spatial: local"
"3000",415,-0.37,0.16,-0.67,-0.37,-0.06,-0.37,0,"Phylogenetic+Spatial: local"
"3001",416,-0.39,0.18,-0.75,-0.39,-0.04,-0.39,0,"Phylogenetic+Spatial: local"
"3002",417,-0.19,0.21,-0.59,-0.19,0.22,-0.19,0,"Phylogenetic+Spatial: local"
"3003",418,0.12,0.28,-0.42,0.12,0.67,0.12,0,"Phylogenetic+Spatial: local"
"3004",419,-0.44,0.19,-0.82,-0.44,-0.07,-0.44,0,"Phylogenetic+Spatial: local"
"3005",420,-0.46,0.19,-0.84,-0.46,-0.08,-0.46,0,"Phylogenetic+Spatial: local"
"3006",421,-0.34,0.26,-0.84,-0.34,0.16,-0.34,0,"Phylogenetic+Spatial: local"
"3007",422,-0.36,0.26,-0.87,-0.36,0.16,-0.36,0,"Phylogenetic+Spatial: local"
"3008",423,-0.76,0.23,-1.21,-0.76,-0.31,-0.76,0,"Phylogenetic+Spatial: local"
"3009",424,-0.88,0.26,-1.38,-0.88,-0.38,-0.87,0,"Phylogenetic+Spatial: local"
"3010",425,-0.76,0.24,-1.23,-0.76,-0.3,-0.76,0,"Phylogenetic+Spatial: local"
"3011",426,-0.8,0.26,-1.31,-0.8,-0.3,-0.8,0,"Phylogenetic+Spatial: local"
"3012",427,-0.18,0.27,-0.7,-0.18,0.35,-0.18,0,"Phylogenetic+Spatial: local"
"3013",428,-0.51,0.15,-0.81,-0.51,-0.2,-0.51,0,"Phylogenetic+Spatial: local"
"3014",429,-0.41,0.19,-0.78,-0.41,-0.04,-0.41,0,"Phylogenetic+Spatial: local"
"3015",430,-0.41,0.19,-0.78,-0.41,-0.04,-0.41,0,"Phylogenetic+Spatial: local"
"3016",431,-0.43,0.21,-0.84,-0.43,-0.01,-0.43,0,"Phylogenetic+Spatial: local"
"3017",432,-0.44,0.21,-0.85,-0.44,-0.02,-0.44,0,"Phylogenetic+Spatial: local"
"3018",433,-0.48,0.24,-0.95,-0.48,-0.01,-0.48,0,"Phylogenetic+Spatial: local"
"3019",434,-0.44,0.23,-0.9,-0.44,0.02,-0.44,0,"Phylogenetic+Spatial: local"
"3020",435,-0.33,0.23,-0.79,-0.33,0.12,-0.33,0,"Phylogenetic+Spatial: local"
"3021",436,-0.35,0.25,-0.83,-0.35,0.13,-0.35,0,"Phylogenetic+Spatial: local"
"3022",437,-0.39,0.23,-0.85,-0.39,0.07,-0.39,0,"Phylogenetic+Spatial: local"
"3023",438,-0.35,0.25,-0.83,-0.35,0.14,-0.35,0,"Phylogenetic+Spatial: local"
"3024",439,-0.51,0.16,-0.82,-0.51,-0.21,-0.51,0,"Phylogenetic+Spatial: local"
"3025",440,-0.67,0.19,-1.04,-0.67,-0.31,-0.67,0,"Phylogenetic+Spatial: local"
"3026",441,-1.1,0.29,-1.68,-1.1,-0.54,-1.1,0,"Phylogenetic+Spatial: local"
"3027",442,-0.81,0.22,-1.25,-0.81,-0.37,-0.8,0,"Phylogenetic+Spatial: local"
"3028",443,0.16,0.32,-0.47,0.16,0.8,0.16,0,"Phylogenetic+Spatial: local"
"3029",444,0.15,0.39,-0.61,0.15,0.91,0.14,0,"Phylogenetic+Spatial: local"
"3030",445,-0.99,0.17,-1.33,-0.99,-0.65,-0.98,0,"Phylogenetic+Spatial: local"
"3031",446,-1.08,0.16,-1.4,-1.08,-0.77,-1.08,0,"Phylogenetic+Spatial: local"
"3032",447,-1.12,0.15,-1.42,-1.12,-0.82,-1.12,0,"Phylogenetic+Spatial: local"
"3033",448,-1.13,0.16,-1.44,-1.13,-0.83,-1.13,0,"Phylogenetic+Spatial: local"
"3034",449,-1.21,0.18,-1.56,-1.21,-0.85,-1.2,0,"Phylogenetic+Spatial: local"
"3035",450,-1.24,0.19,-1.63,-1.24,-0.87,-1.24,0,"Phylogenetic+Spatial: local"
"3036",451,-1.32,0.23,-1.78,-1.32,-0.87,-1.32,0,"Phylogenetic+Spatial: local"
"3037",452,-1.33,0.24,-1.8,-1.33,-0.86,-1.33,0,"Phylogenetic+Spatial: local"
"3038",453,-1.11,0.16,-1.43,-1.11,-0.79,-1.11,0,"Phylogenetic+Spatial: local"
"3039",454,-1.08,0.18,-1.43,-1.08,-0.73,-1.08,0,"Phylogenetic+Spatial: local"
"3040",455,-0.99,0.21,-1.41,-0.99,-0.58,-0.99,0,"Phylogenetic+Spatial: local"
"3041",456,-0.99,0.22,-1.42,-0.99,-0.55,-0.99,0,"Phylogenetic+Spatial: local"
"3042",457,-1.03,0.23,-1.48,-1.03,-0.57,-1.03,0,"Phylogenetic+Spatial: local"
"3043",458,-1.05,0.24,-1.52,-1.05,-0.58,-1.05,0,"Phylogenetic+Spatial: local"
"3044",459,-0.95,0.24,-1.43,-0.95,-0.48,-0.95,0,"Phylogenetic+Spatial: local"
"3045",460,-1.09,0.25,-1.58,-1.09,-0.6,-1.09,0,"Phylogenetic+Spatial: local"
"3046",461,-1.09,0.2,-1.48,-1.09,-0.69,-1.08,0,"Phylogenetic+Spatial: local"
"3047",462,-0.98,0.25,-1.47,-0.98,-0.49,-0.98,0,"Phylogenetic+Spatial: local"
"3048",463,-1.22,0.17,-1.54,-1.22,-0.89,-1.21,0,"Phylogenetic+Spatial: local"
"3049",464,-1.37,0.17,-1.71,-1.37,-1.03,-1.37,0,"Phylogenetic+Spatial: local"
