"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.1080...2394",0.88,0.38,0.13,0.88,1.62,0.88,"Spatial: local"
"fitted.Predictor.1081...2395",0.38,0.4,-0.4,0.38,1.16,0.38,"Spatial: local"
"fitted.Predictor.1082...2396",0.46,0.38,-0.28,0.46,1.21,0.46,"Spatial: local"
"fitted.Predictor.1083...2397",1.12,0.4,0.33,1.12,1.9,1.12,"Spatial: local"
"fitted.Predictor.1084...2398",0.36,0.27,-0.17,0.36,0.88,0.36,"Spatial: local"
"fitted.Predictor.1085...2399",0.84,0.4,0.06,0.84,1.62,0.84,"Spatial: local"
"fitted.Predictor.1086...2400",0.54,0.39,-0.23,0.54,1.32,0.55,"Spatial: local"
"fitted.Predictor.1087...2401",0.65,0.27,0.12,0.65,1.17,0.65,"Spatial: local"
"fitted.Predictor.1088...2402",0.34,0.34,-0.32,0.34,1,0.34,"Spatial: local"
"fitted.Predictor.1089...2403",0.22,0.4,-0.56,0.22,1,0.22,"Spatial: local"
"fitted.Predictor.1090...2404",0.49,0.23,0.04,0.49,0.95,0.49,"Spatial: local"
"fitted.Predictor.1091...2405",1.16,0.33,0.51,1.16,1.8,1.16,"Spatial: local"
"fitted.Predictor.1092...2406",1.01,0.31,0.41,1.01,1.62,1.01,"Spatial: local"
"fitted.Predictor.1093...2407",0.96,0.27,0.43,0.96,1.49,0.96,"Spatial: local"
"fitted.Predictor.1094...2408",0.99,0.38,0.24,0.99,1.73,0.99,"Spatial: local"
"fitted.Predictor.1095...2409",1.09,0.28,0.55,1.09,1.64,1.09,"Spatial: local"
"fitted.Predictor.1096...2410",0.91,0.32,0.29,0.91,1.53,0.91,"Spatial: local"
"fitted.Predictor.1097...2411",0.97,0.38,0.21,0.97,1.72,0.97,"Spatial: local"
"fitted.Predictor.1098...2412",0.9,0.38,0.15,0.9,1.65,0.9,"Spatial: local"
"fitted.Predictor.1099...2413",0.36,0.38,-0.38,0.36,1.1,0.36,"Spatial: local"
"fitted.Predictor.1100...2414",1.31,0.39,0.55,1.31,2.08,1.31,"Spatial: local"
"fitted.Predictor.1101...2415",1.2,0.39,0.44,1.2,1.95,1.2,"Spatial: local"
"fitted.Predictor.1102...2416",0.69,0.39,-0.07,0.69,1.44,0.69,"Spatial: local"
"fitted.Predictor.1103...2417",0.8,0.33,0.15,0.8,1.45,0.8,"Spatial: local"
"fitted.Predictor.1104...2418",0.69,0.4,-0.09,0.69,1.47,0.69,"Spatial: local"
"fitted.Predictor.1105...2419",0.89,0.4,0.11,0.89,1.67,0.89,"Spatial: local"
"fitted.Predictor.1106...2420",0.79,0.4,0.01,0.79,1.56,0.79,"Spatial: local"
"fitted.Predictor.1107...2421",0.84,0.39,0.08,0.84,1.6,0.84,"Spatial: local"
"fitted.Predictor.1108...2422",1.12,0.34,0.46,1.12,1.79,1.12,"Spatial: local"
"fitted.Predictor.1109...2423",0.04,0.4,-0.74,0.04,0.81,0.04,"Spatial: local"
"fitted.Predictor.1110...2424",-0.32,0.38,-1.06,-0.32,0.43,-0.32,"Spatial: local"
"fitted.Predictor.1111...2425",-0.62,0.2,-1,-0.62,-0.23,-0.62,"Spatial: local"
"fitted.Predictor.1112...2426",0.81,0.29,0.24,0.81,1.38,0.81,"Spatial: local"
"fitted.Predictor.1113...2427",0.79,0.28,0.24,0.79,1.35,0.79,"Spatial: local"
"fitted.Predictor.1114...2428",0.85,0.35,0.16,0.85,1.53,0.85,"Spatial: local"
"fitted.Predictor.1115...2429",0.83,0.3,0.24,0.83,1.42,0.83,"Spatial: local"
"fitted.Predictor.1116...2430",0.63,0.34,-0.04,0.63,1.29,0.63,"Spatial: local"
"fitted.Predictor.1117...2431",0.1,0.36,-0.6,0.1,0.81,0.1,"Spatial: local"
"fitted.Predictor.1118...2432",0.16,0.32,-0.48,0.16,0.8,0.16,"Spatial: local"
"fitted.Predictor.1119...2433",0.52,0.31,-0.09,0.52,1.14,0.52,"Spatial: local"
"fitted.Predictor.1120...2434",0.13,0.38,-0.62,0.13,0.88,0.13,"Spatial: local"
"fitted.Predictor.1121...2435",0.6,0.4,-0.18,0.6,1.38,0.6,"Spatial: local"
"fitted.Predictor.1122...2436",0.66,0.32,0.02,0.66,1.29,0.66,"Spatial: local"
"fitted.Predictor.1123...2437",0.77,0.33,0.13,0.77,1.42,0.77,"Spatial: local"
"fitted.Predictor.1124...2438",0.83,0.37,0.1,0.83,1.56,0.83,"Spatial: local"
"fitted.Predictor.1125...2439",1.28,0.39,0.51,1.28,2.05,1.28,"Spatial: local"
"fitted.Predictor.1126...2440",1.69,0.4,0.9,1.69,2.47,1.69,"Spatial: local"
"fitted.Predictor.1127...2441",1.26,0.38,0.51,1.27,2.02,1.27,"Spatial: local"
"fitted.Predictor.1128...2442",1.57,0.4,0.79,1.57,2.34,1.57,"Spatial: local"
"fitted.Predictor.1129...2443",1.03,0.4,0.25,1.03,1.81,1.03,"Spatial: local"
"fitted.Predictor.1130...2444",1.23,0.4,0.45,1.23,2.01,1.23,"Spatial: local"
"fitted.Predictor.1131...2445",1.18,0.4,0.4,1.18,1.96,1.18,"Spatial: local"
"fitted.Predictor.1132...2446",0.5,0.39,-0.28,0.5,1.27,0.5,"Spatial: local"
"fitted.Predictor.1133...2447",0.97,0.37,0.23,0.97,1.7,0.97,"Spatial: local"
"fitted.Predictor.1134...2448",1.04,0.4,0.26,1.04,1.82,1.04,"Spatial: local"
"fitted.Predictor.1135...2449",0.39,0.39,-0.38,0.39,1.16,0.39,"Spatial: local"
"fitted.Predictor.1136...2450",0.88,0.31,0.27,0.88,1.49,0.88,"Spatial: local"
"fitted.Predictor.1137...2451",1.34,0.37,0.61,1.34,2.06,1.34,"Spatial: local"
"fitted.Predictor.1138...2452",1.41,0.38,0.68,1.42,2.15,1.42,"Spatial: local"
"fitted.Predictor.1139...2453",1.43,0.35,0.74,1.43,2.13,1.43,"Spatial: local"
"fitted.Predictor.1140...2454",1.38,0.35,0.69,1.38,2.07,1.38,"Spatial: local"
"fitted.Predictor.1141...2455",1.17,0.34,0.49,1.17,1.84,1.17,"Spatial: local"
"fitted.Predictor.1142...2456",0.83,0.34,0.16,0.83,1.51,0.83,"Spatial: local"
"fitted.Predictor.1143...2457",1.19,0.35,0.51,1.19,1.87,1.19,"Spatial: local"
"fitted.Predictor.1144...2458",1.34,0.38,0.6,1.34,2.08,1.34,"Spatial: local"
"fitted.Predictor.1145...2459",1.15,0.34,0.48,1.15,1.82,1.15,"Spatial: local"
"fitted.Predictor.1146...2460",1.21,0.36,0.51,1.21,1.91,1.21,"Spatial: local"
"fitted.Predictor.1147...2461",1.34,0.35,0.66,1.34,2.03,1.34,"Spatial: local"
"fitted.Predictor.1148...2462",1.38,0.35,0.69,1.38,2.08,1.38,"Spatial: local"
"fitted.Predictor.1149...2463",1.18,0.37,0.46,1.18,1.91,1.18,"Spatial: local"
"fitted.Predictor.1150...2464",1.15,0.32,0.51,1.15,1.78,1.15,"Spatial: local"
"fitted.Predictor.1151...2465",1.11,0.32,0.48,1.11,1.73,1.11,"Spatial: local"
"fitted.Predictor.1152...2466",1.24,0.35,0.56,1.24,1.91,1.24,"Spatial: local"
"fitted.Predictor.1153...2467",1.11,0.37,0.4,1.11,1.83,1.11,"Spatial: local"
"fitted.Predictor.1154...2468",1.02,0.29,0.45,1.02,1.59,1.02,"Spatial: local"
"fitted.Predictor.1155...2469",0.95,0.39,0.18,0.95,1.73,0.95,"Spatial: local"
"fitted.Predictor.1156...2470",1.63,0.39,0.86,1.63,2.4,1.63,"Spatial: local"
"fitted.Predictor.1157...2471",1.54,0.39,0.77,1.54,2.3,1.54,"Spatial: local"
"fitted.Predictor.1158...2472",1.15,0.39,0.38,1.15,1.92,1.15,"Spatial: local"
"fitted.Predictor.1159...2473",1.46,0.34,0.79,1.46,2.13,1.46,"Spatial: local"
"fitted.Predictor.1160...2474",1.55,0.34,0.88,1.55,2.22,1.55,"Spatial: local"
"fitted.Predictor.1161...2475",1.17,0.4,0.39,1.17,1.95,1.17,"Spatial: local"
"fitted.Predictor.1162...2476",1.46,0.38,0.72,1.46,2.19,1.46,"Spatial: local"
"fitted.Predictor.1163...2477",1.54,0.37,0.81,1.54,2.28,1.54,"Spatial: local"
"fitted.Predictor.1164...2478",1.3,0.38,0.56,1.3,2.03,1.3,"Spatial: local"
"fitted.Predictor.1165...2479",0.98,0.4,0.2,0.98,1.76,0.98,"Spatial: local"
"fitted.Predictor.1166...2480",0.89,0.39,0.14,0.9,1.65,0.9,"Spatial: local"
"fitted.Predictor.1167...2481",0.6,0.34,-0.06,0.6,1.26,0.6,"Spatial: local"
"fitted.Predictor.1168...2482",0.64,0.39,-0.13,0.64,1.42,0.64,"Spatial: local"
"fitted.Predictor.1169...2483",1.35,0.37,0.63,1.35,2.07,1.35,"Spatial: local"
"fitted.Predictor.1170...2484",1.1,0.38,0.37,1.1,1.84,1.11,"Spatial: local"
"fitted.Predictor.1171...2485",1.2,0.39,0.43,1.2,1.96,1.2,"Spatial: local"
"fitted.Predictor.1172...2486",-0.29,0.37,-1.01,-0.29,0.43,-0.29,"Spatial: local"
"fitted.Predictor.1173...2487",0.25,0.37,-0.47,0.25,0.96,0.25,"Spatial: local"
"fitted.Predictor.1174...2488",1.24,0.4,0.46,1.24,2.01,1.24,"Spatial: local"
"fitted.Predictor.1175...2489",1.06,0.39,0.3,1.06,1.83,1.06,"Spatial: local"
"fitted.Predictor.1176...2490",1.33,0.38,0.59,1.33,2.07,1.33,"Spatial: local"
"fitted.Predictor.1177...2491",1.01,0.37,0.28,1.01,1.74,1.01,"Spatial: local"
"fitted.Predictor.1178...2492",1.07,0.28,0.52,1.07,1.62,1.07,"Spatial: local"
"fitted.Predictor.1179...2493",1.2,0.39,0.43,1.2,1.97,1.21,"Spatial: local"
"fitted.Predictor.1180...2494",1.14,0.39,0.38,1.14,1.9,1.14,"Spatial: local"
"fitted.Predictor.1181...2495",-0.22,0.22,-0.66,-0.22,0.22,-0.22,"Spatial: local"
"fitted.Predictor.1182...2496",-0.7,0.33,-1.35,-0.7,-0.06,-0.7,"Spatial: local"
"fitted.Predictor.1183...2497",-0.59,0.19,-0.97,-0.59,-0.21,-0.59,"Spatial: local"
"fitted.Predictor.1184...2498",-0.33,0.24,-0.8,-0.33,0.14,-0.33,"Spatial: local"
"fitted.Predictor.1185...2499",-0.32,0.2,-0.7,-0.32,0.07,-0.32,"Spatial: local"
"fitted.Predictor.1186...2500",0.05,0.22,-0.37,0.05,0.48,0.05,"Spatial: local"
"fitted.Predictor.1187...2501",-0.2,0.19,-0.57,-0.2,0.17,-0.2,"Spatial: local"
"fitted.Predictor.1188...2502",-0.11,0.2,-0.5,-0.11,0.29,-0.11,"Spatial: local"
"fitted.Predictor.1189...2503",-0.01,0.22,-0.44,-0.01,0.42,-0.01,"Spatial: local"
"fitted.Predictor.1190...2504",0.34,0.29,-0.24,0.34,0.91,0.34,"Spatial: local"
"fitted.Predictor.1191...2505",0.1,0.26,-0.41,0.1,0.61,0.1,"Spatial: local"
"fitted.Predictor.1192...2506",0.27,0.33,-0.37,0.27,0.92,0.27,"Spatial: local"
"fitted.Predictor.1193...2507",-0.8,0.26,-1.3,-0.8,-0.29,-0.8,"Spatial: local"
"fitted.Predictor.1194...2508",0.57,0.32,-0.06,0.57,1.2,0.57,"Spatial: local"
"fitted.Predictor.1195...2509",-0.51,0.3,-1.09,-0.51,0.07,-0.51,"Spatial: local"
"fitted.Predictor.1196...2510",-0.36,0.3,-0.96,-0.36,0.23,-0.36,"Spatial: local"
"fitted.Predictor.1197...2511",0.26,0.29,-0.31,0.26,0.83,0.26,"Spatial: local"
"fitted.Predictor.1198...2512",-0.04,0.33,-0.68,-0.04,0.6,-0.04,"Spatial: local"
"fitted.Predictor.1199...2513",0.44,0.36,-0.27,0.45,1.16,0.45,"Spatial: local"
"fitted.Predictor.1200...2514",0.06,0.32,-0.57,0.06,0.69,0.06,"Spatial: local"
"fitted.Predictor.1201...2515",-1.23,0.35,-1.92,-1.23,-0.54,-1.23,"Spatial: local"
"fitted.Predictor.1202...2516",-1.04,0.35,-1.72,-1.04,-0.35,-1.04,"Spatial: local"
"fitted.Predictor.1203...2517",-0.51,0.36,-1.21,-0.51,0.18,-0.51,"Spatial: local"
"fitted.Predictor.1204...2518",-0.71,0.33,-1.36,-0.71,-0.06,-0.71,"Spatial: local"
"fitted.Predictor.1205...2519",-1.23,0.36,-1.94,-1.23,-0.52,-1.23,"Spatial: local"
"fitted.Predictor.1206...2520",0.16,0.28,-0.38,0.16,0.7,0.16,"Spatial: local"
"fitted.Predictor.1207...2521",-0.77,0.28,-1.32,-0.77,-0.23,-0.77,"Spatial: local"
"fitted.Predictor.1208...2522",-0.41,0.29,-0.98,-0.41,0.17,-0.41,"Spatial: local"
"fitted.Predictor.1209...2523",-1.31,0.26,-1.83,-1.31,-0.79,-1.31,"Spatial: local"
"fitted.Predictor.1210...2524",-1.19,0.26,-1.69,-1.19,-0.69,-1.19,"Spatial: local"
"fitted.Predictor.1211...2525",-1.17,0.35,-1.85,-1.17,-0.49,-1.17,"Spatial: local"
"fitted.Predictor.1212...2526",-1.01,0.36,-1.71,-1.01,-0.3,-1.01,"Spatial: local"
"fitted.Predictor.1213...2527",-0.4,0.35,-1.09,-0.4,0.29,-0.4,"Spatial: local"
"fitted.Predictor.1214...2528",-1.69,0.29,-2.26,-1.69,-1.12,-1.69,"Spatial: local"
"fitted.Predictor.1215...2529",-1.74,0.29,-2.31,-1.74,-1.16,-1.74,"Spatial: local"
"fitted.Predictor.1216...2530",-0.75,0.34,-1.43,-0.75,-0.07,-0.75,"Spatial: local"
"fitted.Predictor.1217...2531",-0.42,0.29,-0.99,-0.42,0.15,-0.42,"Spatial: local"
"fitted.Predictor.1218...2532",-0.72,0.34,-1.38,-0.72,-0.06,-0.72,"Spatial: local"
"fitted.Predictor.1219...2533",-0.37,0.35,-1.07,-0.37,0.32,-0.37,"Spatial: local"
"fitted.Predictor.1220...2534",-1,0.35,-1.68,-1,-0.32,-1,"Spatial: local"
"fitted.Predictor.1221...2535",-0.06,0.32,-0.69,-0.06,0.58,-0.06,"Spatial: local"
"fitted.Predictor.1222...2536",0.08,0.29,-0.48,0.08,0.65,0.08,"Spatial: local"
"fitted.Predictor.1223...2537",-1.23,0.32,-1.85,-1.23,-0.6,-1.23,"Spatial: local"
"fitted.Predictor.1224...2538",-1.24,0.32,-1.86,-1.24,-0.62,-1.24,"Spatial: local"
"fitted.Predictor.1225...2539",-0.1,0.34,-0.77,-0.1,0.58,-0.1,"Spatial: local"
"fitted.Predictor.1226...2540",-0.58,0.26,-1.09,-0.58,-0.06,-0.58,"Spatial: local"
"fitted.Predictor.1227...2541",-0.72,0.38,-1.47,-0.72,0.04,-0.72,"Spatial: local"
"fitted.Predictor.1228...2542",-0.18,0.38,-0.92,-0.18,0.56,-0.18,"Spatial: local"
"fitted.Predictor.1229...2543",-0.69,0.24,-1.16,-0.69,-0.22,-0.69,"Spatial: local"
"fitted.Predictor.1230...2544",-0.67,0.37,-1.39,-0.67,0.04,-0.67,"Spatial: local"
"fitted.Predictor.1231...2545",-1.02,0.31,-1.62,-1.02,-0.42,-1.02,"Spatial: local"
"fitted.Predictor.1232...2546",-1.57,0.4,-2.35,-1.57,-0.79,-1.57,"Spatial: local"
"fitted.Predictor.1233...2547",-0.3,0.39,-1.06,-0.3,0.46,-0.3,"Spatial: local"
"fitted.Predictor.1234...2548",-0.91,0.37,-1.65,-0.91,-0.18,-0.92,"Spatial: local"
"fitted.Predictor.1235...2549",-0.22,0.34,-0.88,-0.22,0.45,-0.22,"Spatial: local"
"fitted.Predictor.1236...2550",0.02,0.34,-0.64,0.02,0.68,0.02,"Spatial: local"
"fitted.Predictor.1237...2551",-0.65,0.39,-1.41,-0.65,0.11,-0.65,"Spatial: local"
"fitted.Predictor.1238...2552",-0.95,0.35,-1.64,-0.95,-0.27,-0.95,"Spatial: local"
"fitted.Predictor.1239...2553",-0.98,0.33,-1.63,-0.98,-0.34,-0.98,"Spatial: local"
"fitted.Predictor.1240...2554",-0.55,0.31,-1.15,-0.55,0.05,-0.55,"Spatial: local"
"fitted.Predictor.1241...2555",-0.01,0.35,-0.7,-0.01,0.68,-0.01,"Spatial: local"
"fitted.Predictor.1242...2556",-0.85,0.25,-1.35,-0.85,-0.35,-0.85,"Spatial: local"
"fitted.Predictor.1243...2557",0.28,0.31,-0.34,0.28,0.89,0.28,"Spatial: local"
"fitted.Predictor.1244...2558",-0.3,0.27,-0.83,-0.3,0.23,-0.3,"Spatial: local"
"fitted.Predictor.1245...2559",-0.24,0.28,-0.8,-0.24,0.32,-0.24,"Spatial: local"
"fitted.Predictor.1246...2560",-1.19,0.37,-1.92,-1.19,-0.46,-1.19,"Spatial: local"
"fitted.Predictor.1247...2561",1.2,0.4,0.42,1.2,1.98,1.2,"Spatial: local"
"fitted.Predictor.1248...2562",0.91,0.36,0.2,0.91,1.63,0.92,"Spatial: local"
"fitted.Predictor.1249...2563",0.1,0.37,-0.61,0.1,0.82,0.1,"Spatial: local"
"fitted.Predictor.1250...2564",-0.54,0.39,-1.31,-0.54,0.24,-0.54,"Spatial: local"
"fitted.Predictor.1251...2565",-0.73,0.26,-1.24,-0.73,-0.22,-0.73,"Spatial: local"
"fitted.Predictor.1252...2566",-0.86,0.31,-1.47,-0.86,-0.26,-0.87,"Spatial: local"
"fitted.Predictor.1253...2567",-1.19,0.36,-1.89,-1.19,-0.49,-1.19,"Spatial: local"
"fitted.Predictor.1254...2568",0.37,0.27,-0.16,0.37,0.91,0.37,"Spatial: local"
"fitted.Predictor.1255...2569",0.29,0.35,-0.4,0.29,0.99,0.29,"Spatial: local"
"fitted.Predictor.1256...2570",0.42,0.31,-0.2,0.42,1.04,0.42,"Spatial: local"
"fitted.Predictor.1257...2571",0.39,0.32,-0.23,0.39,1.01,0.39,"Spatial: local"
"fitted.Predictor.1258...2572",0.29,0.34,-0.38,0.29,0.95,0.29,"Spatial: local"
"fitted.Predictor.1259...2573",0.84,0.32,0.22,0.84,1.46,0.84,"Spatial: local"
"fitted.Predictor.1260...2574",-0.04,0.38,-0.78,-0.04,0.7,-0.04,"Spatial: local"
"fitted.Predictor.1261...2575",0.03,0.38,-0.72,0.03,0.78,0.03,"Spatial: local"
"fitted.Predictor.1262...2576",1.23,0.34,0.57,1.23,1.89,1.23,"Spatial: local"
"fitted.Predictor.1263...2577",1.21,0.33,0.57,1.21,1.85,1.21,"Spatial: local"
"fitted.Predictor.1264...2578",1.36,0.36,0.66,1.36,2.06,1.36,"Spatial: local"
"fitted.Predictor.1265...2579",0.49,0.38,-0.25,0.49,1.23,0.49,"Spatial: local"
"fitted.Predictor.1266...2580",0.54,0.24,0.07,0.54,1.01,0.54,"Spatial: local"
"fitted.Predictor.1267...2581",0.27,0.38,-0.47,0.27,1,0.26,"Spatial: local"
"fitted.Predictor.1268...2582",0.43,0.37,-0.29,0.43,1.15,0.43,"Spatial: local"
"fitted.Predictor.1269...2583",0.72,0.37,-0.01,0.72,1.45,0.72,"Spatial: local"
"fitted.Predictor.1270...2584",-0.01,0.3,-0.59,-0.01,0.58,-0.01,"Spatial: local"
"fitted.Predictor.1271...2585",0.29,0.32,-0.35,0.29,0.92,0.29,"Spatial: local"
"fitted.Predictor.1272...2586",0.76,0.3,0.17,0.76,1.36,0.76,"Spatial: local"
"fitted.Predictor.1273...2587",-0.97,0.39,-1.74,-0.97,-0.19,-0.97,"Spatial: local"
"fitted.Predictor.1274...2588",-0.84,0.37,-1.56,-0.84,-0.12,-0.85,"Spatial: local"
"fitted.Predictor.1275...2589",-0.58,0.39,-1.35,-0.58,0.18,-0.58,"Spatial: local"
"fitted.Predictor.1276...2590",-0.96,0.39,-1.72,-0.96,-0.2,-0.96,"Spatial: local"
"fitted.Predictor.1277...2591",0.17,0.33,-0.49,0.17,0.82,0.17,"Spatial: local"
"fitted.Predictor.1278...2592",0.8,0.35,0.12,0.8,1.49,0.8,"Spatial: local"
"fitted.Predictor.1279...2593",0.5,0.39,-0.27,0.5,1.27,0.5,"Spatial: local"
"fitted.Predictor.1280...2594",0.64,0.38,-0.11,0.64,1.39,0.64,"Spatial: local"
"fitted.Predictor.1281...2595",-0.8,0.39,-1.57,-0.8,-0.03,-0.8,"Spatial: local"
"fitted.Predictor.1282...2596",0.89,0.29,0.31,0.89,1.47,0.89,"Spatial: local"
"fitted.Predictor.1283...2597",0.15,0.39,-0.62,0.15,0.92,0.15,"Spatial: local"
"fitted.Predictor.1284...2598",-0.18,0.36,-0.89,-0.18,0.53,-0.18,"Spatial: local"
"fitted.Predictor.1285...2599",-0.16,0.33,-0.8,-0.16,0.49,-0.16,"Spatial: local"
"fitted.Predictor.1286...2600",-0.01,0.33,-0.67,-0.01,0.64,-0.01,"Spatial: local"
"fitted.Predictor.1287...2601",0.87,0.34,0.2,0.87,1.54,0.87,"Spatial: local"
"fitted.Predictor.1288...2602",0,0.33,-0.65,0,0.65,0,"Spatial: local"
"fitted.Predictor.1289...2603",0.51,0.32,-0.12,0.51,1.14,0.51,"Spatial: local"
"fitted.Predictor.1290...2604",-0.17,0.25,-0.66,-0.17,0.33,-0.17,"Spatial: local"
"fitted.Predictor.1291...2605",-0.97,0.38,-1.71,-0.97,-0.22,-0.97,"Spatial: local"
"fitted.Predictor.1292...2606",-0.93,0.31,-1.53,-0.93,-0.33,-0.93,"Spatial: local"
"fitted.Predictor.1293...2607",-1.06,0.37,-1.79,-1.06,-0.34,-1.06,"Spatial: local"
"fitted.Predictor.1294...2608",-0.84,0.3,-1.43,-0.84,-0.24,-0.84,"Spatial: local"
"fitted.Predictor.1295...2609",-0.1,0.38,-0.85,-0.1,0.65,-0.1,"Spatial: local"
"fitted.Predictor.1296...2610",-0.23,0.39,-0.99,-0.23,0.54,-0.23,"Spatial: local"
"fitted.Predictor.1297...2611",-0.82,0.39,-1.58,-0.82,-0.05,-0.82,"Spatial: local"
"fitted.Predictor.1298...2612",0.78,0.36,0.08,0.78,1.48,0.78,"Spatial: local"
"fitted.Predictor.1299...2613",1,0.35,0.32,1,1.68,1,"Spatial: local"
"fitted.Predictor.1300...2614",0.22,0.32,-0.4,0.22,0.85,0.22,"Spatial: local"
"fitted.Predictor.1301...2615",0.18,0.28,-0.37,0.18,0.73,0.18,"Spatial: local"
"fitted.Predictor.1302...2616",0.63,0.26,0.13,0.63,1.13,0.63,"Spatial: local"
"fitted.Predictor.1303...2617",0.28,0.26,-0.23,0.28,0.79,0.28,"Spatial: local"
"fitted.Predictor.1304...2618",-0.06,0.28,-0.61,-0.06,0.5,-0.06,"Spatial: local"
"fitted.Predictor.1305...2619",0.71,0.27,0.17,0.71,1.24,0.71,"Spatial: local"
"fitted.Predictor.1306...2620",0.78,0.29,0.21,0.78,1.35,0.78,"Spatial: local"
"fitted.Predictor.1307...2621",0.48,0.25,-0.02,0.48,0.98,0.48,"Spatial: local"
"fitted.Predictor.1308...2622",0.79,0.3,0.2,0.79,1.39,0.79,"Spatial: local"
"fitted.Predictor.1309...2623",0.25,0.37,-0.49,0.25,0.99,0.25,"Spatial: local"
"fitted.Predictor.1310...2624",-0.14,0.34,-0.81,-0.14,0.52,-0.14,"Spatial: local"
"fitted.Predictor.1311...2625",0.41,0.39,-0.36,0.41,1.18,0.41,"Spatial: local"
"fitted.Predictor.1312...2626",0.44,0.39,-0.34,0.44,1.21,0.44,"Spatial: local"
"fitted.Predictor.1313...2627",0.51,0.4,-0.27,0.51,1.29,0.51,"Spatial: local"
"fitted.Predictor.1314...2628",1.01,0.35,0.32,1.01,1.7,1.01,"Spatial: local"
"fitted.Predictor.0001...2629",0.58,0.14,0.31,0.58,0.85,0.58,"Spatial: regional"
"fitted.Predictor.0002...2630",0.57,0.17,0.25,0.57,0.9,0.57,"Spatial: regional"
"fitted.Predictor.0003...2631",0.57,0.24,0.11,0.57,1.04,0.57,"Spatial: regional"
"fitted.Predictor.0004...2632",0.05,0.23,-0.4,0.05,0.5,0.05,"Spatial: regional"
"fitted.Predictor.0005...2633",-0.06,0.12,-0.3,-0.06,0.19,-0.06,"Spatial: regional"
"fitted.Predictor.0006...2634",-0.11,0.12,-0.35,-0.11,0.12,-0.11,"Spatial: regional"
"fitted.Predictor.0007...2635",-0.19,0.11,-0.41,-0.19,0.03,-0.19,"Spatial: regional"
"fitted.Predictor.0008...2636",-0.14,0.12,-0.37,-0.14,0.09,-0.14,"Spatial: regional"
"fitted.Predictor.0009...2637",-0.04,0.13,-0.3,-0.04,0.22,-0.04,"Spatial: regional"
"fitted.Predictor.0010...2638",-0.04,0.13,-0.3,-0.04,0.23,-0.04,"Spatial: regional"
"fitted.Predictor.0011...2639",-0.06,0.12,-0.3,-0.06,0.19,-0.06,"Spatial: regional"
"fitted.Predictor.0012...2640",-0.18,0.15,-0.47,-0.18,0.12,-0.18,"Spatial: regional"
"fitted.Predictor.0013...2641",0.01,0.22,-0.43,0.01,0.45,0.01,"Spatial: regional"
"fitted.Predictor.0014...2642",-0.13,0.14,-0.4,-0.13,0.13,-0.13,"Spatial: regional"
"fitted.Predictor.0015...2643",-0.15,0.13,-0.41,-0.15,0.12,-0.15,"Spatial: regional"
"fitted.Predictor.0016...2644",-0.14,0.14,-0.41,-0.14,0.13,-0.14,"Spatial: regional"
"fitted.Predictor.0017...2645",-0.11,0.15,-0.4,-0.11,0.18,-0.11,"Spatial: regional"
"fitted.Predictor.0018...2646",-0.14,0.14,-0.42,-0.14,0.14,-0.14,"Spatial: regional"
"fitted.Predictor.0019...2647",-0.12,0.13,-0.38,-0.12,0.14,-0.12,"Spatial: regional"
"fitted.Predictor.0020...2648",-0.12,0.13,-0.37,-0.12,0.13,-0.12,"Spatial: regional"
"fitted.Predictor.0021...2649",-0.12,0.13,-0.38,-0.12,0.15,-0.12,"Spatial: regional"
"fitted.Predictor.0022...2650",-0.13,0.12,-0.37,-0.13,0.1,-0.13,"Spatial: regional"
"fitted.Predictor.0023...2651",-0.2,0.16,-0.52,-0.2,0.12,-0.2,"Spatial: regional"
"fitted.Predictor.0024...2652",-0.27,0.15,-0.57,-0.27,0.02,-0.27,"Spatial: regional"
"fitted.Predictor.0025...2653",-0.27,0.15,-0.56,-0.27,0.03,-0.27,"Spatial: regional"
"fitted.Predictor.0026...2654",-0.26,0.15,-0.56,-0.26,0.04,-0.26,"Spatial: regional"
"fitted.Predictor.0027...2655",-0.25,0.16,-0.55,-0.25,0.06,-0.25,"Spatial: regional"
"fitted.Predictor.0028...2656",-0.45,0.14,-0.72,-0.45,-0.18,-0.45,"Spatial: regional"
"fitted.Predictor.0029...2657",-0.42,0.14,-0.69,-0.42,-0.15,-0.42,"Spatial: regional"
"fitted.Predictor.0030...2658",-0.47,0.14,-0.73,-0.47,-0.2,-0.47,"Spatial: regional"
"fitted.Predictor.0031...2659",-0.38,0.15,-0.67,-0.38,-0.1,-0.38,"Spatial: regional"
"fitted.Predictor.0032...2660",-0.23,0.17,-0.55,-0.23,0.1,-0.23,"Spatial: regional"
"fitted.Predictor.0033...2661",-0.25,0.17,-0.58,-0.25,0.08,-0.25,"Spatial: regional"
"fitted.Predictor.0034...2662",-0.22,0.17,-0.54,-0.22,0.11,-0.22,"Spatial: regional"
"fitted.Predictor.0035...2663",-0.42,0.15,-0.7,-0.42,-0.13,-0.42,"Spatial: regional"
"fitted.Predictor.0036...2664",-0.44,0.14,-0.71,-0.44,-0.18,-0.44,"Spatial: regional"
"fitted.Predictor.0037...2665",-0.45,0.13,-0.71,-0.45,-0.19,-0.45,"Spatial: regional"
"fitted.Predictor.0038...2666",-0.44,0.14,-0.72,-0.44,-0.16,-0.44,"Spatial: regional"
