"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0741...741",0.65,0.31,0.05,0.65,1.26,0.65,"Phylogenetic"
"fitted.Predictor.0742...742",0.6,0.32,-0.04,0.6,1.23,0.6,"Phylogenetic"
"fitted.Predictor.0743...743",0.58,0.33,-0.06,0.58,1.22,0.58,"Phylogenetic"
"fitted.Predictor.0744...744",0.57,0.33,-0.07,0.57,1.21,0.57,"Phylogenetic"
"fitted.Predictor.0745...745",0.55,0.32,-0.08,0.55,1.18,0.55,"Phylogenetic"
"fitted.Predictor.0746...746",0.55,0.32,-0.08,0.55,1.18,0.55,"Phylogenetic"
"fitted.Predictor.0747...747",0.53,0.34,-0.13,0.53,1.19,0.53,"Phylogenetic"
"fitted.Predictor.0748...748",1.5,0.4,0.72,1.5,2.28,1.5,"Phylogenetic"
"fitted.Predictor.0749...749",1.9,0.39,1.14,1.9,2.67,1.9,"Phylogenetic"
"fitted.Predictor.0750...750",1.85,0.39,1.09,1.85,2.62,1.84,"Phylogenetic"
"fitted.Predictor.0751...751",1.46,0.42,0.63,1.46,2.29,1.46,"Phylogenetic"
"fitted.Predictor.0752...752",0.54,0.31,-0.08,0.54,1.16,0.54,"Phylogenetic"
"fitted.Predictor.0753...753",0.53,0.31,-0.08,0.53,1.15,0.54,"Phylogenetic"
"fitted.Predictor.0754...754",0.53,0.33,-0.12,0.53,1.17,0.53,"Phylogenetic"
"fitted.Predictor.0755...755",0.6,0.33,-0.04,0.6,1.25,0.6,"Phylogenetic"
"fitted.Predictor.0756...756",0.59,0.33,-0.05,0.59,1.24,0.59,"Phylogenetic"
"fitted.Predictor.0757...757",0.55,0.32,-0.07,0.55,1.17,0.55,"Phylogenetic"
"fitted.Predictor.0758...758",0.5,0.32,-0.12,0.5,1.12,0.51,"Phylogenetic"
"fitted.Predictor.0759...759",0.7,0.31,0.09,0.7,1.31,0.7,"Phylogenetic"
"fitted.Predictor.0760...760",0.81,0.3,0.23,0.81,1.39,0.81,"Phylogenetic"
"fitted.Predictor.0761...761",0.83,0.3,0.25,0.83,1.42,0.83,"Phylogenetic"
"fitted.Predictor.0762...762",0.77,0.3,0.18,0.76,1.35,0.76,"Phylogenetic"
"fitted.Predictor.0763...763",0.55,0.32,-0.09,0.55,1.19,0.55,"Phylogenetic"
"fitted.Predictor.0764...764",0.53,0.33,-0.11,0.53,1.16,0.53,"Phylogenetic"
"fitted.Predictor.0765...765",0.57,0.34,-0.09,0.57,1.23,0.57,"Phylogenetic"
"fitted.Predictor.0766...766",0.68,0.41,-0.13,0.68,1.48,0.68,"Phylogenetic"
"fitted.Predictor.0767...767",1.1,0.5,0.12,1.1,2.09,1.1,"Phylogenetic"
"fitted.Predictor.0768...768",0.75,0.35,0.06,0.75,1.45,0.75,"Phylogenetic"
"fitted.Predictor.0769...769",0.83,0.35,0.14,0.83,1.51,0.83,"Phylogenetic"
"fitted.Predictor.0770...770",0.76,0.35,0.08,0.76,1.45,0.76,"Phylogenetic"
"fitted.Predictor.0771...771",0.81,0.34,0.14,0.81,1.48,0.81,"Phylogenetic"
"fitted.Predictor.0772...772",0.84,0.34,0.17,0.84,1.51,0.84,"Phylogenetic"
"fitted.Predictor.0773...773",0.93,0.5,-0.05,0.93,1.92,0.93,"Phylogenetic"
"fitted.Predictor.0774...774",0.95,0.33,0.3,0.95,1.61,0.95,"Phylogenetic"
"fitted.Predictor.0775...775",0.93,0.33,0.29,0.93,1.58,0.94,"Phylogenetic"
"fitted.Predictor.0776...776",0.97,0.33,0.33,0.97,1.62,0.97,"Phylogenetic"
"fitted.Predictor.0777...777",0.93,0.33,0.28,0.93,1.58,0.93,"Phylogenetic"
"fitted.Predictor.0778...778",1.23,0.32,0.61,1.23,1.85,1.23,"Phylogenetic"
"fitted.Predictor.0779...779",1.23,0.32,0.61,1.23,1.85,1.23,"Phylogenetic"
"fitted.Predictor.0780...780",0.99,0.33,0.35,0.99,1.63,0.99,"Phylogenetic"
"fitted.Predictor.0781...781",1.01,0.33,0.37,1.01,1.65,1.01,"Phylogenetic"
"fitted.Predictor.0782...782",1.01,0.42,0.18,1.01,1.84,1.01,"Phylogenetic"
"fitted.Predictor.0783...783",1.28,0.4,0.49,1.28,2.06,1.27,"Phylogenetic"
"fitted.Predictor.0784...784",1.27,0.4,0.49,1.27,2.06,1.27,"Phylogenetic"
"fitted.Predictor.0785...785",0.35,0.5,-0.63,0.35,1.32,0.36,"Phylogenetic"
"fitted.Predictor.0786...786",1.08,0.38,0.34,1.08,1.83,1.08,"Phylogenetic"
"fitted.Predictor.0787...787",0.71,0.31,0.12,0.72,1.31,0.72,"Phylogenetic"
"fitted.Predictor.0788...788",0.68,0.31,0.08,0.68,1.28,0.68,"Phylogenetic"
"fitted.Predictor.0789...789",0.7,0.31,0.1,0.7,1.31,0.7,"Phylogenetic"
"fitted.Predictor.0790...790",0.66,0.31,0.05,0.66,1.26,0.66,"Phylogenetic"
"fitted.Predictor.0791...791",0.76,0.33,0.12,0.76,1.41,0.77,"Phylogenetic"
"fitted.Predictor.0792...792",1.03,0.35,0.33,1.03,1.72,1.02,"Phylogenetic"
"fitted.Predictor.0793...793",0.98,0.35,0.29,0.98,1.67,0.98,"Phylogenetic"
"fitted.Predictor.0794...794",0.73,0.44,-0.13,0.73,1.6,0.73,"Phylogenetic"
"fitted.Predictor.0795...795",0.63,0.44,-0.23,0.63,1.49,0.63,"Phylogenetic"
"fitted.Predictor.0796...796",1.36,0.44,0.51,1.36,2.23,1.36,"Phylogenetic"
"fitted.Predictor.0797...797",1.41,0.43,0.57,1.4,2.25,1.4,"Phylogenetic"
"fitted.Predictor.0798...798",1.28,0.43,0.44,1.28,2.12,1.28,"Phylogenetic"
"fitted.Predictor.0799...799",0.39,0.44,-0.49,0.39,1.26,0.39,"Phylogenetic"
"fitted.Predictor.0800...800",0.37,0.45,-0.51,0.37,1.24,0.37,"Phylogenetic"
"fitted.Predictor.0801...801",0.47,0.5,-0.52,0.47,1.45,0.47,"Phylogenetic"
"fitted.Predictor.0802...802",0.91,0.31,0.29,0.91,1.53,0.91,"Phylogenetic"
"fitted.Predictor.0803...803",0.9,0.31,0.29,0.9,1.52,0.9,"Phylogenetic"
"fitted.Predictor.0804...804",1.07,0.31,0.47,1.07,1.68,1.07,"Phylogenetic"
"fitted.Predictor.0805...805",1.07,0.31,0.48,1.07,1.68,1.07,"Phylogenetic"
"fitted.Predictor.0806...806",0.97,0.3,0.38,0.97,1.57,0.97,"Phylogenetic"
"fitted.Predictor.0807...807",0.99,0.29,0.42,0.99,1.57,0.99,"Phylogenetic"
"fitted.Predictor.0808...808",0.97,0.29,0.4,0.97,1.55,0.97,"Phylogenetic"
"fitted.Predictor.0809...809",0.41,0.3,-0.18,0.41,0.99,0.41,"Phylogenetic"
"fitted.Predictor.0810...810",0.46,0.3,-0.13,0.46,1.04,0.46,"Phylogenetic"
"fitted.Predictor.0811...811",0.52,0.3,-0.07,0.52,1.12,0.53,"Phylogenetic"
"fitted.Predictor.0812...812",0.49,0.28,-0.06,0.49,1.05,0.49,"Phylogenetic"
"fitted.Predictor.0813...813",0.5,0.28,-0.05,0.5,1.06,0.51,"Phylogenetic"
"fitted.Predictor.0814...814",0.34,0.29,-0.24,0.34,0.9,0.34,"Phylogenetic"
"fitted.Predictor.0815...815",0.47,0.29,-0.11,0.47,1.04,0.47,"Phylogenetic"
"fitted.Predictor.0816...816",0.33,0.3,-0.26,0.33,0.9,0.33,"Phylogenetic"
"fitted.Predictor.0817...817",0.5,0.29,-0.08,0.5,1.07,0.5,"Phylogenetic"
"fitted.Predictor.0818...818",0.69,0.3,0.11,0.69,1.27,0.69,"Phylogenetic"
"fitted.Predictor.0819...819",0.68,0.3,0.1,0.68,1.26,0.67,"Phylogenetic"
"fitted.Predictor.0820...820",0.5,0.29,-0.08,0.5,1.07,0.5,"Phylogenetic"
"fitted.Predictor.0821...821",0.54,0.29,-0.04,0.54,1.11,0.54,"Phylogenetic"
"fitted.Predictor.0822...822",0.44,0.29,-0.14,0.44,1.01,0.44,"Phylogenetic"
"fitted.Predictor.0823...823",0.4,0.29,-0.18,0.4,0.97,0.4,"Phylogenetic"
"fitted.Predictor.0824...824",0.6,0.31,-0.02,0.6,1.21,0.6,"Phylogenetic"
"fitted.Predictor.0825...825",0.64,0.31,0.03,0.64,1.26,0.64,"Phylogenetic"
"fitted.Predictor.0826...826",0.12,0.5,-0.87,0.12,1.11,0.13,"Phylogenetic"
"fitted.Predictor.0827...827",0.04,0.51,-0.95,0.05,1.03,0.05,"Phylogenetic"
"fitted.Predictor.0828...828",0.27,0.5,-0.72,0.27,1.25,0.28,"Phylogenetic"
"fitted.Predictor.0829...829",2.11,0.44,1.26,2.1,2.97,2.1,"Phylogenetic"
"fitted.Predictor.0830...830",1.42,0.35,0.73,1.42,2.11,1.42,"Phylogenetic"
"fitted.Predictor.0831...831",1.47,0.35,0.78,1.47,2.16,1.47,"Phylogenetic"
"fitted.Predictor.0832...832",1.39,0.37,0.66,1.39,2.12,1.39,"Phylogenetic"
"fitted.Predictor.0833...833",1.66,0.38,0.91,1.65,2.4,1.65,"Phylogenetic"
"fitted.Predictor.0834...834",0.43,0.42,-0.4,0.43,1.25,0.43,"Phylogenetic"
"fitted.Predictor.0835...835",0.48,0.42,-0.35,0.48,1.3,0.48,"Phylogenetic"
"fitted.Predictor.0836...836",0.68,0.34,0.02,0.68,1.34,0.68,"Phylogenetic"
"fitted.Predictor.0837...837",0.71,0.34,0.05,0.71,1.36,0.71,"Phylogenetic"
"fitted.Predictor.0838...838",0.69,0.34,0.03,0.69,1.35,0.69,"Phylogenetic"
"fitted.Predictor.0839...839",0.73,0.35,0.05,0.73,1.4,0.73,"Phylogenetic"
"fitted.Predictor.0840...840",0.87,0.33,0.22,0.87,1.51,0.87,"Phylogenetic"
"fitted.Predictor.0841...841",1.02,0.31,0.41,1.02,1.63,1.02,"Phylogenetic"
"fitted.Predictor.0842...842",1,0.31,0.39,1,1.61,1,"Phylogenetic"
"fitted.Predictor.0843...843",0.89,0.34,0.22,0.89,1.55,0.89,"Phylogenetic"
"fitted.Predictor.0844...844",1.07,0.29,0.51,1.07,1.63,1.07,"Phylogenetic"
"fitted.Predictor.0845...845",1.09,0.29,0.53,1.09,1.65,1.09,"Phylogenetic"
"fitted.Predictor.0846...846",1.1,0.29,0.54,1.1,1.66,1.1,"Phylogenetic"
"fitted.Predictor.0847...847",1.13,0.29,0.57,1.12,1.69,1.12,"Phylogenetic"
"fitted.Predictor.0848...848",1.09,0.3,0.49,1.09,1.68,1.09,"Phylogenetic"
"fitted.Predictor.0849...849",1.06,0.3,0.47,1.06,1.66,1.06,"Phylogenetic"
"fitted.Predictor.0850...850",0.1,0.34,-0.56,0.1,0.75,0.1,"Phylogenetic"
"fitted.Predictor.0851...851",0.13,0.33,-0.53,0.13,0.78,0.13,"Phylogenetic"
"fitted.Predictor.0852...852",0.14,0.34,-0.52,0.14,0.8,0.14,"Phylogenetic"
"fitted.Predictor.0853...853",0.18,0.34,-0.48,0.18,0.84,0.18,"Phylogenetic"
"fitted.Predictor.0854...854",0.22,0.37,-0.51,0.22,0.94,0.22,"Phylogenetic"
"fitted.Predictor.0855...855",0.26,0.51,-0.74,0.26,1.25,0.26,"Phylogenetic"
"fitted.Predictor.0856...856",0.42,0.51,-0.57,0.43,1.41,0.43,"Phylogenetic"
"fitted.Predictor.0857...857",0.58,0.27,0.05,0.58,1.11,0.58,"Phylogenetic"
"fitted.Predictor.0858...858",0.57,0.26,0.05,0.57,1.09,0.57,"Phylogenetic"
"fitted.Predictor.0859...859",0.56,0.26,0.04,0.56,1.08,0.56,"Phylogenetic"
"fitted.Predictor.0860...860",0.59,0.27,0.07,0.59,1.11,0.59,"Phylogenetic"
"fitted.Predictor.0861...861",0.68,0.28,0.12,0.68,1.24,0.68,"Phylogenetic"
"fitted.Predictor.0862...862",0.68,0.29,0.11,0.68,1.25,0.68,"Phylogenetic"
"fitted.Predictor.0863...863",0.72,0.28,0.16,0.72,1.27,0.72,"Phylogenetic"
"fitted.Predictor.0864...864",0.74,0.28,0.19,0.74,1.3,0.74,"Phylogenetic"
"fitted.Predictor.0865...865",0.75,0.31,0.13,0.75,1.36,0.75,"Phylogenetic"
"fitted.Predictor.0866...866",0.77,0.33,0.11,0.77,1.42,0.77,"Phylogenetic"
"fitted.Predictor.0867...867",1.13,0.33,0.49,1.13,1.78,1.13,"Phylogenetic"
"fitted.Predictor.0868...868",1.07,0.33,0.43,1.07,1.72,1.07,"Phylogenetic"
"fitted.Predictor.0869...869",1.09,0.34,0.43,1.09,1.76,1.08,"Phylogenetic"
"fitted.Predictor.0870...870",0.6,0.31,-0.01,0.6,1.2,0.6,"Phylogenetic"
"fitted.Predictor.0871...871",0.63,0.31,0.03,0.63,1.24,0.63,"Phylogenetic"
"fitted.Predictor.0872...872",0.75,0.3,0.15,0.75,1.34,0.75,"Phylogenetic"
"fitted.Predictor.0873...873",0.73,0.3,0.13,0.73,1.33,0.73,"Phylogenetic"
"fitted.Predictor.0874...874",0.54,0.28,-0.01,0.55,1.1,0.55,"Phylogenetic"
"fitted.Predictor.0875...875",0.55,0.28,0,0.55,1.1,0.55,"Phylogenetic"
"fitted.Predictor.0876...876",0.58,0.29,0.01,0.58,1.14,0.58,"Phylogenetic"
"fitted.Predictor.0877...877",0.58,0.29,0.01,0.58,1.15,0.58,"Phylogenetic"
"fitted.Predictor.0878...878",1.1,0.49,0.14,1.1,2.07,1.1,"Phylogenetic"
"fitted.Predictor.0879...879",0.68,0.49,-0.28,0.68,1.65,0.68,"Phylogenetic"
"fitted.Predictor.0880...880",1.16,0.5,0.18,1.16,2.15,1.15,"Phylogenetic"
"fitted.Predictor.0881...881",0.97,0.5,-0.01,0.97,1.96,0.97,"Phylogenetic"
"fitted.Predictor.0882...882",0.9,0.51,-0.09,0.9,1.9,0.9,"Phylogenetic"
"fitted.Predictor.0883...883",-0.14,0.51,-1.14,-0.14,0.85,-0.13,"Phylogenetic"
"fitted.Predictor.0884...884",0.25,0.5,-0.73,0.25,1.23,0.26,"Phylogenetic"
"fitted.Predictor.0885...885",-0.21,0.51,-1.2,-0.2,0.78,-0.2,"Phylogenetic"
"fitted.Predictor.0886...886",-0.52,0.51,-1.54,-0.52,0.48,-0.51,"Phylogenetic"
"fitted.Predictor.0887...887",0.18,0.5,-0.82,0.18,1.16,0.18,"Phylogenetic"
"fitted.Predictor.0888...888",0.53,0.5,-0.45,0.53,1.52,0.53,"Phylogenetic"
"fitted.Predictor.0889...889",-0.22,0.51,-1.23,-0.22,0.77,-0.21,"Phylogenetic"
"fitted.Predictor.0890...890",1.49,0.44,0.64,1.49,2.35,1.49,"Phylogenetic"
"fitted.Predictor.0891...891",1.45,0.44,0.6,1.45,2.31,1.45,"Phylogenetic"
"fitted.Predictor.0892...892",0.47,0.5,-0.51,0.48,1.45,0.48,"Phylogenetic"
"fitted.Predictor.0893...893",1.27,0.51,0.27,1.27,2.28,1.26,"Phylogenetic"
"fitted.Predictor.0894...894",0.28,0.31,-0.34,0.28,0.89,0.28,"Phylogenetic"
"fitted.Predictor.0895...895",0.3,0.31,-0.31,0.3,0.91,0.3,"Phylogenetic"
"fitted.Predictor.0896...896",0.28,0.3,-0.32,0.28,0.88,0.28,"Phylogenetic"
"fitted.Predictor.0897...897",0.27,0.3,-0.33,0.27,0.86,0.27,"Phylogenetic"
"fitted.Predictor.0898...898",0.31,0.3,-0.28,0.31,0.89,0.31,"Phylogenetic"
"fitted.Predictor.0899...899",0.34,0.3,-0.25,0.34,0.92,0.34,"Phylogenetic"
"fitted.Predictor.0900...900",0.36,0.35,-0.33,0.36,1.04,0.36,"Phylogenetic"
"fitted.Predictor.0901...901",0.41,0.36,-0.3,0.41,1.12,0.41,"Phylogenetic"
"fitted.Predictor.0902...902",0.29,0.39,-0.48,0.29,1.06,0.29,"Phylogenetic"
"fitted.Predictor.0903...903",0.83,0.4,0.07,0.83,1.62,0.83,"Phylogenetic"
"fitted.Predictor.0904...904",1.41,0.5,0.45,1.41,2.39,1.4,"Phylogenetic"
"fitted.Predictor.0905...905",0.03,0.44,-0.84,0.04,0.9,0.04,"Phylogenetic"
"fitted.Predictor.0906...906",-0.15,0.45,-1.03,-0.15,0.72,-0.14,"Phylogenetic"
"fitted.Predictor.0907...907",0.5,0.35,-0.2,0.5,1.19,0.5,"Phylogenetic"
"fitted.Predictor.0908...908",0.37,0.35,-0.32,0.38,1.07,0.38,"Phylogenetic"
"fitted.Predictor.0909...909",0.4,0.36,-0.31,0.4,1.1,0.4,"Phylogenetic"
"fitted.Predictor.0910...910",0.66,0.37,-0.07,0.66,1.4,0.66,"Phylogenetic"
"fitted.Predictor.0911...911",0.52,0.4,-0.26,0.52,1.3,0.52,"Phylogenetic"
"fitted.Predictor.0912...912",0.71,0.4,-0.06,0.71,1.49,0.71,"Phylogenetic"
"fitted.Predictor.0913...913",0.02,0.41,-0.79,0.02,0.81,0.03,"Phylogenetic"
"fitted.Predictor.0914...914",0.57,0.4,-0.21,0.57,1.36,0.57,"Phylogenetic"
"fitted.Predictor.0915...915",-0.11,0.5,-1.1,-0.11,0.86,-0.11,"Phylogenetic"
"fitted.Predictor.0916...916",0.84,0.36,0.13,0.84,1.56,0.84,"Phylogenetic"
"fitted.Predictor.0917...917",0.97,0.36,0.26,0.97,1.69,0.97,"Phylogenetic"
"fitted.Predictor.0918...918",1,0.33,0.35,1,1.65,1,"Phylogenetic"
"fitted.Predictor.0919...919",0.97,0.33,0.32,0.97,1.62,0.97,"Phylogenetic"
"fitted.Predictor.0920...920",0.79,0.34,0.12,0.79,1.46,0.79,"Phylogenetic"
"fitted.Predictor.0921...921",0.77,0.33,0.12,0.77,1.41,0.77,"Phylogenetic"
"fitted.Predictor.0922...922",0.74,0.33,0.09,0.74,1.39,0.74,"Phylogenetic"
"fitted.Predictor.0923...923",0.44,0.49,-0.52,0.44,1.39,0.44,"Phylogenetic"
"fitted.Predictor.0924...924",0.48,0.42,-0.34,0.48,1.29,0.48,"Phylogenetic"
"fitted.Predictor.0925...925",0.48,0.42,-0.33,0.48,1.3,0.49,"Phylogenetic"
"fitted.Predictor.0926...926",1.77,0.5,0.8,1.77,2.76,1.76,"Phylogenetic"
"fitted.Predictor.0927...927",1.82,0.5,0.85,1.82,2.82,1.81,"Phylogenetic"
"fitted.Predictor.0928...928",0.92,0.49,-0.04,0.92,1.88,0.92,"Phylogenetic"
"fitted.Predictor.0929...929",0.64,0.49,-0.32,0.64,1.6,0.65,"Phylogenetic"
"fitted.Predictor.0930...930",0.97,0.42,0.15,0.97,1.79,0.97,"Phylogenetic"
"fitted.Predictor.0931...931",0.89,0.42,0.08,0.89,1.71,0.89,"Phylogenetic"
"fitted.Predictor.0932...932",0.8,0.49,-0.16,0.8,1.76,0.8,"Phylogenetic"
"fitted.Predictor.0933...933",0.23,0.49,-0.74,0.23,1.19,0.24,"Phylogenetic"
"fitted.Predictor.0934...934",0.75,0.49,-0.21,0.75,1.71,0.75,"Phylogenetic"
"fitted.Predictor.0935...935",0.27,0.43,-0.58,0.27,1.1,0.27,"Phylogenetic"
"fitted.Predictor.0936...936",0.3,0.43,-0.54,0.3,1.14,0.3,"Phylogenetic"
"fitted.Predictor.0937...937",0.07,0.5,-0.91,0.08,1.04,0.08,"Phylogenetic"
"fitted.Predictor.0938...938",1.84,0.37,1.13,1.84,2.56,1.84,"Phylogenetic"
"fitted.Predictor.0939...939",1.91,0.36,1.21,1.91,2.62,1.91,"Phylogenetic"
"fitted.Predictor.0940...940",1.89,0.36,1.19,1.89,2.6,1.89,"Phylogenetic"
"fitted.Predictor.0941...941",1.79,0.39,1.03,1.79,2.55,1.79,"Phylogenetic"
"fitted.Predictor.0942...942",2.02,0.52,1.01,2.02,3.05,2.01,"Phylogenetic"
"fitted.Predictor.0943...943",1.59,0.51,0.61,1.59,2.6,1.59,"Phylogenetic"
"fitted.Predictor.0944...944",0.48,0.5,-0.51,0.48,1.46,0.48,"Phylogenetic"
"fitted.Predictor.0945...945",0.42,0.58,-0.72,0.42,1.56,0.42,"Phylogenetic"
"fitted.Predictor.0946...946",0.56,0.58,-0.58,0.56,1.7,0.56,"Phylogenetic"
"fitted.Predictor.0947...947",-0.88,0.4,-1.67,-0.88,-0.09,-0.88,"Phylogenetic"
"fitted.Predictor.0948...948",-0.85,0.4,-1.63,-0.85,-0.06,-0.85,"Phylogenetic"
"fitted.Predictor.0949...949",-0.8,0.41,-1.61,-0.8,0.01,-0.8,"Phylogenetic"
"fitted.Predictor.0950...950",-0.81,0.45,-1.69,-0.81,0.08,-0.81,"Phylogenetic"
"fitted.Predictor.0951...951",-0.78,0.31,-1.39,-0.78,-0.18,-0.78,"Phylogenetic"
"fitted.Predictor.0952...952",-0.8,0.3,-1.39,-0.8,-0.22,-0.8,"Phylogenetic"
"fitted.Predictor.0953...953",-0.81,0.3,-1.39,-0.81,-0.22,-0.81,"Phylogenetic"
"fitted.Predictor.0954...954",-0.8,0.3,-1.38,-0.8,-0.21,-0.8,"Phylogenetic"
"fitted.Predictor.0955...955",-0.8,0.31,-1.41,-0.8,-0.18,-0.8,"Phylogenetic"
"fitted.Predictor.0956...956",-0.82,0.32,-1.45,-0.82,-0.19,-0.82,"Phylogenetic"
"fitted.Predictor.0957...957",-0.81,0.32,-1.44,-0.81,-0.18,-0.81,"Phylogenetic"
"fitted.Predictor.0958...958",-0.86,0.32,-1.49,-0.86,-0.23,-0.86,"Phylogenetic"
"fitted.Predictor.0959...959",-0.89,0.32,-1.52,-0.89,-0.27,-0.89,"Phylogenetic"
"fitted.Predictor.0960...960",-0.89,0.32,-1.52,-0.89,-0.27,-0.89,"Phylogenetic"
"fitted.Predictor.0961...961",0.63,0.65,-0.64,0.63,1.9,0.63,"Phylogenetic"
"fitted.Predictor.0962...962",1.29,0.52,0.27,1.29,2.31,1.29,"Phylogenetic"
"fitted.Predictor.0963...963",1.05,0.52,0.04,1.05,2.06,1.05,"Phylogenetic"
"fitted.Predictor.0964...964",-0.24,0.32,-0.86,-0.24,0.38,-0.23,"Phylogenetic"
"fitted.Predictor.0965...965",-0.41,0.31,-1.02,-0.41,0.19,-0.41,"Phylogenetic"
"fitted.Predictor.0966...966",-0.41,0.31,-1.02,-0.41,0.18,-0.41,"Phylogenetic"
"fitted.Predictor.0967...967",-0.35,0.3,-0.95,-0.35,0.24,-0.35,"Phylogenetic"
"fitted.Predictor.0968...968",-0.3,0.31,-0.92,-0.3,0.31,-0.3,"Phylogenetic"
"fitted.Predictor.0969...969",-0.34,0.31,-0.96,-0.34,0.27,-0.34,"Phylogenetic"
"fitted.Predictor.0970...970",-0.35,0.31,-0.97,-0.35,0.26,-0.34,"Phylogenetic"
"fitted.Predictor.0971...971",-0.26,0.31,-0.88,-0.26,0.35,-0.26,"Phylogenetic"
"fitted.Predictor.0972...972",-0.22,0.32,-0.86,-0.22,0.41,-0.21,"Phylogenetic"
"fitted.Predictor.0973...973",-0.25,0.33,-0.9,-0.25,0.39,-0.25,"Phylogenetic"
"fitted.Predictor.0974...974",-0.17,0.33,-0.81,-0.17,0.47,-0.16,"Phylogenetic"
"fitted.Predictor.0975...975",-0.26,0.33,-0.91,-0.26,0.38,-0.26,"Phylogenetic"
"fitted.Predictor.0976...976",0.08,0.34,-0.59,0.08,0.76,0.08,"Phylogenetic"
"fitted.Predictor.0977...977",-0.14,0.35,-0.83,-0.14,0.53,-0.14,"Phylogenetic"
"fitted.Predictor.0978...978",0.13,0.35,-0.56,0.13,0.82,0.13,"Phylogenetic"
"fitted.Predictor.0979...979",1,0.27,0.47,1,1.53,0.99,"Phylogenetic"
"fitted.Predictor.0980...980",0.98,0.27,0.46,0.98,1.52,0.98,"Phylogenetic"
"fitted.Predictor.0981...981",0.94,0.27,0.41,0.94,1.47,0.93,"Phylogenetic"
"fitted.Predictor.0982...982",0.95,0.27,0.42,0.95,1.49,0.95,"Phylogenetic"
"fitted.Predictor.0983...983",0.98,0.27,0.45,0.98,1.52,0.98,"Phylogenetic"
"fitted.Predictor.0984...984",0.92,0.27,0.39,0.92,1.45,0.92,"Phylogenetic"
"fitted.Predictor.0985...985",0.92,0.27,0.39,0.92,1.45,0.91,"Phylogenetic"
"fitted.Predictor.0986...986",0.93,0.28,0.39,0.93,1.49,0.93,"Phylogenetic"
"fitted.Predictor.0987...987",0.92,0.28,0.38,0.92,1.47,0.92,"Phylogenetic"
"fitted.Predictor.0988...988",0.83,0.29,0.25,0.83,1.4,0.82,"Phylogenetic"
"fitted.Predictor.0989...989",0.67,0.34,0.02,0.67,1.33,0.67,"Phylogenetic"
"fitted.Predictor.0990...990",0.62,0.34,-0.03,0.62,1.29,0.62,"Phylogenetic"
"fitted.Predictor.0991...991",0.37,0.35,-0.31,0.38,1.05,0.38,"Phylogenetic"
"fitted.Predictor.0992...992",0.29,0.31,-0.31,0.29,0.9,0.3,"Phylogenetic"
"fitted.Predictor.0993...993",0.25,0.31,-0.36,0.25,0.86,0.25,"Phylogenetic"
"fitted.Predictor.0994...994",0.2,0.3,-0.39,0.2,0.79,0.21,"Phylogenetic"
"fitted.Predictor.0995...995",0.22,0.3,-0.36,0.22,0.81,0.22,"Phylogenetic"
"fitted.Predictor.0996...996",0.11,0.29,-0.47,0.11,0.68,0.11,"Phylogenetic"
"fitted.Predictor.0997...997",0.12,0.29,-0.45,0.12,0.69,0.12,"Phylogenetic"
"fitted.Predictor.0998...998",0.65,0.3,0.06,0.65,1.23,0.65,"Phylogenetic"
"fitted.Predictor.0999...999",0.62,0.3,0.04,0.62,1.21,0.62,"Phylogenetic"
"fitted.Predictor.1000...1000",0.66,0.3,0.06,0.66,1.26,0.65,"Phylogenetic"
"fitted.Predictor.1001...1001",0.78,0.31,0.17,0.78,1.4,0.78,"Phylogenetic"
"fitted.Predictor.1002...1002",0.78,0.31,0.17,0.78,1.4,0.78,"Phylogenetic"
"fitted.Predictor.1003...1003",0.71,0.35,0.04,0.71,1.4,0.71,"Phylogenetic"
"fitted.Predictor.1004...1004",0.57,0.4,-0.21,0.57,1.36,0.56,"Phylogenetic"
"fitted.Predictor.1005...1005",0.34,0.4,-0.44,0.34,1.12,0.34,"Phylogenetic"
"fitted.Predictor.1006...1006",0.39,0.37,-0.33,0.39,1.11,0.39,"Phylogenetic"
"fitted.Predictor.1007...1007",0.34,0.37,-0.38,0.34,1.06,0.34,"Phylogenetic"
"fitted.Predictor.1008...1008",-0.46,0.3,-1.06,-0.46,0.14,-0.45,"Phylogenetic"
"fitted.Predictor.1009...1009",-0.43,0.3,-1.03,-0.43,0.16,-0.43,"Phylogenetic"
"fitted.Predictor.1010...1010",-0.4,0.3,-0.99,-0.4,0.19,-0.4,"Phylogenetic"
"fitted.Predictor.1011...1011",-0.51,0.31,-1.13,-0.51,0.1,-0.51,"Phylogenetic"
"fitted.Predictor.1012...1012",-0.56,0.32,-1.18,-0.56,0.05,-0.56,"Phylogenetic"
"fitted.Predictor.1013...1013",-0.37,0.31,-0.99,-0.37,0.24,-0.37,"Phylogenetic"
"fitted.Predictor.1014...1014",-0.6,0.3,-1.2,-0.6,-0.02,-0.6,"Phylogenetic"
"fitted.Predictor.1015...1015",-0.53,0.29,-1.11,-0.53,0.04,-0.53,"Phylogenetic"
"fitted.Predictor.1016...1016",-0.47,0.29,-1.04,-0.47,0.1,-0.47,"Phylogenetic"
"fitted.Predictor.1017...1017",-0.48,0.3,-1.06,-0.48,0.1,-0.48,"Phylogenetic"
"fitted.Predictor.1018...1018",-0.46,0.3,-1.04,-0.46,0.11,-0.46,"Phylogenetic"
