"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.085...204",0.98,0.23,0.52,0.98,1.42,0.99,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.086...205",1.01,0.23,0.53,1.01,1.44,1.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.087...206",1,0.25,0.47,1.01,1.49,1.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.088...207",0.96,0.26,0.42,0.97,1.44,0.99,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.089...208",0.26,0.26,-0.23,0.25,0.79,0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.090...209",1.02,0.26,0.47,1.02,1.52,1.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.091...210",0.84,0.26,0.32,0.84,1.34,0.85,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.092...211",0.06,0.27,-0.44,0.04,0.63,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.093...212",2.09,0.28,1.47,2.11,2.59,2.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.094...213",1.56,0.27,0.99,1.57,2.05,1.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.095...214",1.38,0.26,0.83,1.39,1.88,1.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.096...215",1.61,0.27,1.04,1.62,2.1,1.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.097...216",1.51,0.26,0.96,1.52,2.01,1.54,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.098...217",1.34,0.26,0.8,1.35,1.84,1.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.099...218",1.4,0.26,0.86,1.41,1.9,1.42,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.100...219",1.32,0.26,0.77,1.32,1.81,1.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.101...220",1.51,0.26,0.95,1.53,2.01,1.55,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.102...221",-0.39,0.28,-0.89,-0.41,0.24,-0.45,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.103...222",1.2,0.26,0.66,1.21,1.7,1.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.104...223",-1.47,0.33,-2.01,-1.51,-0.7,-1.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.105...224",0.13,0.26,-0.37,0.12,0.69,0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.106...225",1.6,0.27,1.03,1.62,2.1,1.64,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.107...226",-0.72,0.28,-1.22,-0.74,-0.09,-0.77,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.108...227",0.05,0.27,-0.47,0.04,0.6,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.109...228",0.07,0.26,-0.45,0.07,0.61,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.110...229",0.45,0.26,-0.09,0.46,0.95,0.47,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.111...230",0.69,0.26,0.18,0.69,1.22,0.68,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.112...231",1.13,0.27,0.55,1.15,1.62,1.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.113...232",-0.05,0.24,-0.51,-0.06,0.45,-0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.114...233",0.17,0.21,-0.25,0.18,0.57,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.115...234",0.54,0.22,0.11,0.53,0.99,0.52,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.116...235",0.34,0.21,-0.08,0.34,0.77,0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.117...236",-0.33,0.24,-0.76,-0.35,0.19,-0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.118...237",0.77,0.23,0.3,0.78,1.21,0.8,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.119...238",-0.09,0.27,-0.6,-0.09,0.47,-0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.001...239",1.24,0.28,0.64,1.26,1.74,1.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.002...240",0.38,0.26,-0.18,0.39,0.88,0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.003...241",-0.41,0.26,-0.92,-0.42,0.12,-0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.004...242",-0.67,0.26,-1.17,-0.68,-0.11,-0.7,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.005...243",-1.26,0.28,-1.76,-1.28,-0.65,-1.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.006...244",-0.18,0.26,-0.7,-0.18,0.34,-0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.007...245",-0.04,0.26,-0.56,-0.04,0.48,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.008...246",-0.29,0.26,-0.8,-0.3,0.24,-0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.009...247",0.22,0.26,-0.32,0.22,0.73,0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.010...248",-1.39,0.28,-1.89,-1.41,-0.76,-1.45,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.011...249",0.41,0.26,-0.14,0.42,0.92,0.44,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.012...250",0.13,0.26,-0.4,0.14,0.64,0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.013...251",-0.29,0.26,-0.8,-0.3,0.24,-0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.014...252",0.53,0.26,0.01,0.53,1.04,0.53,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.015...253",1.24,0.27,0.66,1.25,1.73,1.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.016...254",0.77,0.17,0.43,0.78,1.08,0.79,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.017...255",0.75,0.17,0.41,0.75,1.06,0.76,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.018...256",-0.03,0.21,-0.41,-0.04,0.41,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.019...257",0.16,0.15,-0.13,0.17,0.45,0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.020...258",-0.18,0.18,-0.52,-0.19,0.2,-0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.021...259",-0.05,0.17,-0.37,-0.05,0.29,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.022...260",0.32,0.18,-0.04,0.32,0.68,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.023...261",0.25,0.16,-0.07,0.25,0.57,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.024...262",0.53,0.18,0.17,0.54,0.87,0.55,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.025...263",0.55,0.17,0.21,0.55,0.86,0.56,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.026...264",0.8,0.16,0.46,0.81,1.11,0.83,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.027...265",0.6,0.16,0.26,0.6,0.9,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.028...266",0.66,0.16,0.33,0.66,0.96,0.66,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.029...267",0.56,0.17,0.22,0.57,0.9,0.57,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.030...268",-0.01,0.21,-0.41,-0.02,0.4,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.031...269",0.1,0.24,-0.38,0.1,0.56,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.032...270",0.17,0.19,-0.23,0.17,0.54,0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.033...271",0.36,0.2,-0.06,0.37,0.75,0.38,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.034...272",0.5,0.21,0.05,0.51,0.88,0.54,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.035...273",-0.29,0.23,-0.72,-0.3,0.22,-0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.036...274",-0.29,0.21,-0.68,-0.3,0.16,-0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.037...275",-0.04,0.26,-0.55,-0.04,0.48,-0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.038...276",-0.66,0.28,-1.14,-0.68,-0.04,-0.73,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.039...277",-0.25,0.2,-0.62,-0.25,0.16,-0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.040...278",0.02,0.19,-0.35,0.02,0.4,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.041...279",0.58,0.25,0.07,0.58,1.08,0.58,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.042...280",0.77,0.26,0.24,0.78,1.27,0.8,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.043...281",0.11,0.26,-0.39,0.1,0.64,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.044...282",0.1,0.23,-0.35,0.1,0.55,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.045...283",0.88,0.26,0.34,0.89,1.36,0.92,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.046...284",-0.48,0.27,-0.97,-0.49,0.1,-0.52,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.047...285",-1.32,0.29,-1.83,-1.35,-0.67,-1.39,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.048...286",0.73,0.27,0.16,0.74,1.22,0.76,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.049...287",0.14,0.26,-0.37,0.14,0.66,0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.050...288",0.1,0.26,-0.42,0.09,0.62,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.051...289",-0.01,0.26,-0.52,-0.01,0.52,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.052...290",-0.01,0.26,-0.52,-0.01,0.53,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.053...291",0.8,0.26,0.25,0.81,1.31,0.82,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.054...292",0.36,0.26,-0.16,0.36,0.88,0.36,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.055...293",0.35,0.26,-0.18,0.35,0.88,0.35,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.056...294",0.78,0.27,0.22,0.79,1.29,0.81,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.057...295",-0.79,0.28,-1.29,-0.81,-0.19,-0.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.058...296",-0.19,0.27,-0.7,-0.2,0.36,-0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.059...297",0.91,0.26,0.36,0.92,1.42,0.93,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.060...298",0.12,0.26,-0.39,0.12,0.66,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.061...299",1.38,0.27,0.79,1.4,1.89,1.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.062...300",0.64,0.26,0.13,0.65,1.15,0.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.063...301",0.15,0.24,-0.31,0.14,0.66,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.064...302",0.02,0.25,-0.45,0.01,0.55,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.065...303",0.46,0.22,0.01,0.47,0.9,0.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.066...304",0.87,0.26,0.33,0.88,1.37,0.89,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.067...305",0.83,0.26,0.3,0.83,1.34,0.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.068...306",0.72,0.25,0.21,0.72,1.2,0.73,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.069...307",0.69,0.26,0.16,0.69,1.2,0.7,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.070...308",-0.32,0.27,-0.81,-0.33,0.27,-0.36,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.071...309",0.71,0.26,0.19,0.72,1.22,0.72,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.072...310",0.82,0.26,0.29,0.83,1.33,0.84,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.073...311",0.42,0.26,-0.1,0.42,0.95,0.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.074...312",0.35,0.26,-0.16,0.34,0.88,0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.075...313",0.27,0.26,-0.24,0.26,0.8,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.076...314",0.88,0.26,0.35,0.89,1.39,0.9,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.077...315",1.15,0.26,0.6,1.16,1.65,1.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.078...316",1.16,0.26,0.61,1.17,1.66,1.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.079...317",0.73,0.26,0.21,0.73,1.24,0.73,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.080...318",1.27,0.27,0.7,1.28,1.77,1.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.081...319",0.61,0.26,0.09,0.61,1.12,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.082...320",0.66,0.21,0.24,0.66,1.09,0.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.083...321",0.3,0.25,-0.16,0.29,0.83,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.084...322",0.61,0.21,0.2,0.61,1.05,0.6,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.085...323",0.98,0.23,0.52,0.99,1.43,0.99,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.086...324",1,0.23,0.52,1.01,1.43,1.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.087...325",1,0.25,0.48,1.01,1.49,1.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.088...326",0.96,0.26,0.42,0.97,1.44,0.98,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.089...327",0.26,0.26,-0.23,0.26,0.8,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.090...328",1.01,0.26,0.46,1.02,1.51,1.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.091...329",0.84,0.26,0.32,0.85,1.35,0.85,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.092...330",0.06,0.27,-0.44,0.04,0.63,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.093...331",2.09,0.28,1.47,2.11,2.59,2.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.094...332",1.56,0.27,0.99,1.57,2.06,1.59,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.095...333",1.38,0.26,0.82,1.38,1.88,1.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.096...334",1.61,0.27,1.05,1.63,2.11,1.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.097...335",1.51,0.26,0.96,1.52,2.01,1.54,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.098...336",1.34,0.26,0.8,1.35,1.84,1.36,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.099...337",1.4,0.26,0.86,1.41,1.9,1.42,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.100...338",1.31,0.26,0.76,1.32,1.81,1.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.101...339",1.51,0.27,0.95,1.52,2.01,1.54,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.102...340",-0.39,0.28,-0.89,-0.41,0.24,-0.45,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.103...341",1.2,0.26,0.66,1.2,1.7,1.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.104...342",-1.47,0.33,-2.01,-1.51,-0.71,-1.59,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.105...343",0.13,0.27,-0.37,0.12,0.69,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.106...344",1.6,0.27,1.03,1.62,2.1,1.64,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.107...345",-0.72,0.28,-1.23,-0.74,-0.1,-0.77,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.108...346",0.05,0.27,-0.47,0.04,0.6,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.109...347",0.07,0.27,-0.44,0.07,0.62,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.110...348",0.45,0.26,-0.1,0.46,0.95,0.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.111...349",0.69,0.26,0.18,0.68,1.22,0.68,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.112...350",1.14,0.27,0.56,1.15,1.62,1.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.113...351",-0.06,0.24,-0.52,-0.06,0.44,-0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.114...352",0.18,0.21,-0.24,0.18,0.58,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.115...353",0.53,0.22,0.1,0.52,0.97,0.51,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.116...354",0.34,0.21,-0.08,0.34,0.77,0.34,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.117...355",-0.32,0.24,-0.75,-0.34,0.2,-0.37,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.118...356",0.78,0.23,0.3,0.78,1.22,0.8,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.119...357",-0.09,0.27,-0.61,-0.1,0.46,-0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.001...358",1.24,0.28,0.63,1.26,1.74,1.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.002...359",0.38,0.27,-0.18,0.38,0.88,0.4,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.003...360",-0.41,0.26,-0.92,-0.42,0.12,-0.43,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.004...361",-0.67,0.26,-1.17,-0.68,-0.11,-0.7,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.005...362",-1.26,0.28,-1.76,-1.28,-0.64,-1.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.006...363",-0.18,0.26,-0.7,-0.18,0.34,-0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.007...364",-0.04,0.26,-0.56,-0.04,0.48,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.008...365",-0.29,0.26,-0.8,-0.3,0.24,-0.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.009...366",0.22,0.26,-0.32,0.22,0.73,0.23,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.010...367",-1.38,0.28,-1.89,-1.41,-0.75,-1.45,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.011...368",0.41,0.26,-0.14,0.42,0.92,0.44,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.012...369",0.14,0.26,-0.4,0.14,0.65,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.013...370",-0.29,0.26,-0.8,-0.3,0.24,-0.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.014...371",0.53,0.26,0.01,0.53,1.04,0.53,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.015...372",1.24,0.27,0.65,1.25,1.73,1.28,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.016...373",0.77,0.17,0.43,0.78,1.08,0.79,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.017...374",0.74,0.17,0.4,0.75,1.06,0.76,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.018...375",-0.03,0.21,-0.41,-0.04,0.42,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.019...376",0.16,0.15,-0.13,0.16,0.45,0.17,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.020...377",-0.18,0.18,-0.52,-0.19,0.2,-0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.021...378",-0.05,0.17,-0.37,-0.05,0.29,-0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.022...379",0.32,0.18,-0.04,0.32,0.69,0.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.023...380",0.25,0.16,-0.07,0.25,0.57,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.024...381",0.53,0.18,0.16,0.53,0.86,0.54,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.025...382",0.55,0.17,0.21,0.55,0.86,0.56,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.026...383",0.8,0.16,0.46,0.81,1.1,0.82,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.027...384",0.6,0.16,0.26,0.6,0.9,0.62,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.028...385",0.66,0.16,0.33,0.66,0.97,0.67,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.029...386",0.56,0.17,0.22,0.57,0.9,0.57,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.030...387",-0.01,0.21,-0.41,-0.02,0.4,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.031...388",0.1,0.24,-0.38,0.1,0.56,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.032...389",0.17,0.19,-0.23,0.17,0.54,0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.033...390",0.36,0.2,-0.07,0.37,0.74,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.034...391",0.5,0.21,0.05,0.51,0.88,0.54,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.035...392",-0.28,0.24,-0.71,-0.3,0.22,-0.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.036...393",-0.29,0.21,-0.68,-0.3,0.16,-0.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.037...394",-0.04,0.26,-0.55,-0.04,0.48,-0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.038...395",-0.65,0.28,-1.14,-0.68,-0.03,-0.73,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.039...396",-0.25,0.2,-0.62,-0.25,0.16,-0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.040...397",0.02,0.19,-0.35,0.02,0.4,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.041...398",0.58,0.25,0.07,0.58,1.08,0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.042...399",0.77,0.26,0.23,0.78,1.27,0.8,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.043...400",0.11,0.26,-0.39,0.1,0.64,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.044...401",0.1,0.23,-0.35,0.1,0.56,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.045...402",0.88,0.26,0.33,0.89,1.36,0.92,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.046...403",-0.48,0.27,-0.97,-0.49,0.1,-0.51,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.047...404",-1.32,0.29,-1.83,-1.34,-0.66,-1.39,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.048...405",0.73,0.27,0.16,0.74,1.22,0.76,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.049...406",0.14,0.26,-0.37,0.14,0.66,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
