"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"223",104,-0.6,0.48,-1.62,-0.56,0.25,-0.44,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"224",105,-0.25,0.42,-1.13,-0.23,0.52,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"225",106,0.01,0.4,-0.79,0.01,0.8,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"226",107,-0.2,0.42,-1.07,-0.18,0.59,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"227",108,-0.02,0.41,-0.83,-0.02,0.8,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"228",109,-0.54,0.46,-1.52,-0.51,0.28,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"229",110,-0.44,0.4,-1.28,-0.42,0.28,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"230",111,0.26,0.39,-0.46,0.25,1.07,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"231",112,0.13,0.37,-0.59,0.13,0.89,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"232",113,-0.27,0.37,-1.04,-0.26,0.42,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"233",114,-0.08,0.32,-0.73,-0.07,0.56,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"234",115,0.42,0.37,-0.24,0.4,1.21,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"235",116,0.09,0.31,-0.51,0.09,0.74,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"236",117,-0.3,0.35,-1.02,-0.29,0.34,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"237",118,0.38,0.37,-0.28,0.36,1.15,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"238",119,-0.53,0.48,-1.54,-0.49,0.31,-0.38,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"239",1,0.07,0.31,-0.52,0.07,0.69,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"240",2,-0.19,0.42,-1.07,-0.18,0.61,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"241",3,-0.27,0.42,-1.15,-0.26,0.52,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"242",4,-0.19,0.41,-1.04,-0.18,0.59,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"243",5,-0.02,0.41,-0.83,-0.02,0.78,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"244",6,0.41,0.44,-0.4,0.38,1.33,0.32,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"245",7,0.24,0.42,-0.54,0.23,1.11,0.19,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"246",8,0.59,0.48,-0.26,0.56,1.58,0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"247",9,0.21,0.41,-0.58,0.2,1.06,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"248",10,-0.52,0.46,-1.49,-0.5,0.31,-0.41,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"249",11,-0.2,0.41,-1.04,-0.18,0.59,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"250",12,0.07,0.41,-0.72,0.07,0.89,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"251",13,-0.01,0.4,-0.81,0,0.8,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"252",14,-0.36,0.43,-1.27,-0.34,0.43,-0.28,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"253",15,0.29,0.42,-0.49,0.27,1.16,0.23,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"254",16,0.15,0.24,-0.3,0.14,0.63,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"255",17,0.13,0.24,-0.32,0.13,0.62,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"256",18,0.11,0.27,-0.43,0.11,0.64,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"257",19,-0.25,0.23,-0.73,-0.24,0.18,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"258",20,-0.29,0.25,-0.82,-0.28,0.18,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"259",21,-0.28,0.25,-0.8,-0.26,0.19,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"260",22,0.03,0.26,-0.51,0.03,0.54,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"261",23,-0.2,0.23,-0.67,-0.19,0.23,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"262",24,-0.15,0.24,-0.64,-0.14,0.29,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"263",25,0.05,0.24,-0.43,0.05,0.53,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"264",26,0.06,0.22,-0.36,0.06,0.51,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"265",27,-0.13,0.22,-0.58,-0.12,0.3,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"266",28,-0.03,0.22,-0.47,-0.03,0.4,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"267",29,0.13,0.24,-0.34,0.12,0.6,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"268",30,-0.1,0.28,-0.67,-0.09,0.46,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"269",31,-0.24,0.35,-0.98,-0.22,0.42,-0.19,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"270",32,0.04,0.27,-0.46,0.03,0.59,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"271",33,0.06,0.28,-0.47,0.05,0.62,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"272",34,0.12,0.28,-0.4,0.11,0.7,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"273",35,0.36,0.33,-0.27,0.34,1.04,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"274",36,-0.1,0.27,-0.64,-0.1,0.41,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"275",37,0.22,0.4,-0.54,0.21,1.03,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"276",38,-0.44,0.4,-1.28,-0.42,0.28,-0.35,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"277",39,-0.28,0.24,-0.78,-0.27,0.17,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"278",40,0.07,0.26,-0.43,0.06,0.6,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"279",41,0.05,0.39,-0.7,0.05,0.84,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"280",42,-0.06,0.39,-0.85,-0.06,0.71,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"281",43,-0.37,0.43,-1.26,-0.35,0.41,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"282",44,0.4,0.34,-0.24,0.38,1.1,0.34,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"283",45,-0.06,0.37,-0.8,-0.06,0.67,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"284",46,-0.43,0.44,-1.36,-0.41,0.37,-0.34,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"285",47,-0.52,0.47,-1.5,-0.49,0.32,-0.4,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"286",48,0.58,0.46,-0.24,0.55,1.53,0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"287",49,0.22,0.41,-0.55,0.21,1.07,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"288",50,0.26,0.43,-0.53,0.24,1.16,0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"289",51,-0.2,0.42,-1.07,-0.19,0.59,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"290",52,-0.26,0.42,-1.14,-0.24,0.53,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"291",53,-0.13,0.41,-0.98,-0.12,0.67,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"292",54,-0.21,0.42,-1.07,-0.19,0.59,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"293",55,-0.23,0.42,-1.1,-0.21,0.57,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"294",56,0.35,0.44,-0.46,0.33,1.27,0.27,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"295",57,-0.31,0.43,-1.22,-0.29,0.49,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"296",58,-0.18,0.42,-1.04,-0.16,0.62,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"297",59,0.23,0.42,-0.57,0.21,1.1,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"298",60,0,0.41,-0.81,0,0.81,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"299",61,0.17,0.42,-0.63,0.16,1.04,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"300",62,0.07,0.39,-0.7,0.06,0.85,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"301",63,-0.33,0.35,-1.07,-0.3,0.31,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"302",64,-0.43,0.4,-1.27,-0.41,0.29,-0.34,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"303",65,-0.07,0.3,-0.66,-0.07,0.52,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"304",66,-0.18,0.41,-1.01,-0.16,0.6,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"305",67,-0.01,0.4,-0.8,-0.01,0.79,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"306",68,-0.31,0.39,-1.11,-0.3,0.41,-0.26,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"307",69,0.28,0.42,-0.51,0.26,1.15,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"308",70,-0.54,0.46,-1.5,-0.52,0.29,-0.43,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"309",71,0.49,0.46,-0.34,0.46,1.45,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"310",72,0.32,0.44,-0.5,0.29,1.23,0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"311",73,-0.36,0.44,-1.28,-0.33,0.45,-0.28,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"312",74,0.21,0.41,-0.57,0.2,1.06,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"313",75,-0.09,0.42,-0.94,-0.09,0.72,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"314",76,0.19,0.41,-0.59,0.18,1.04,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"315",77,-0.09,0.4,-0.9,-0.08,0.7,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"316",78,0.15,0.41,-0.63,0.14,0.98,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"317",79,0.64,0.49,-0.23,0.61,1.65,0.51,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"318",80,0.45,0.45,-0.36,0.43,1.39,0.35,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"319",81,-0.12,0.4,-0.94,-0.11,0.67,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"320",82,0.07,0.31,-0.54,0.07,0.68,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"321",83,-0.04,0.36,-0.76,-0.03,0.67,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"322",84,0.09,0.3,-0.49,0.09,0.69,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"323",85,0.6,0.41,-0.15,0.58,1.45,0.52,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"324",86,0.6,0.42,-0.16,0.57,1.47,0.5,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"325",87,0.32,0.41,-0.43,0.3,1.16,0.26,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"326",88,-0.05,0.39,-0.83,-0.05,0.74,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"327",89,-0.19,0.4,-1,-0.18,0.57,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"328",90,-0.19,0.41,-1.04,-0.18,0.6,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"329",91,0.05,0.4,-0.73,0.05,0.86,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"330",92,0.08,0.41,-0.71,0.08,0.91,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"331",93,0.33,0.43,-0.46,0.31,1.23,0.26,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"332",94,0.14,0.41,-0.66,0.13,0.97,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"333",95,0.27,0.43,-0.53,0.25,1.15,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"334",96,0.16,0.41,-0.62,0.15,1,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"335",97,0.19,0.41,-0.6,0.18,1.03,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"336",98,0.56,0.47,-0.27,0.53,1.53,0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"337",99,0.31,0.42,-0.48,0.29,1.17,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"338",100,-0.01,0.41,-0.82,-0.01,0.8,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"339",101,0.07,0.41,-0.73,0.07,0.9,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"340",102,-0.32,0.43,-1.23,-0.3,0.48,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"341",103,0.24,0.42,-0.54,0.23,1.1,0.19,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"342",104,-0.63,0.49,-1.65,-0.59,0.25,-0.49,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"343",105,-0.27,0.42,-1.15,-0.25,0.53,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"344",106,0.02,0.41,-0.79,0.02,0.83,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"345",107,-0.27,0.44,-1.19,-0.25,0.55,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"346",108,0,0.42,-0.83,0,0.83,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"347",109,-0.57,0.47,-1.55,-0.54,0.28,-0.44,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"348",110,-0.46,0.41,-1.31,-0.44,0.28,-0.37,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"349",111,0.3,0.4,-0.45,0.28,1.12,0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"350",112,0.15,0.38,-0.58,0.14,0.92,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"351",113,-0.29,0.38,-1.06,-0.27,0.42,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"352",114,-0.08,0.33,-0.74,-0.07,0.57,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"353",115,0.45,0.38,-0.23,0.42,1.24,0.36,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"354",116,0.11,0.32,-0.5,0.1,0.76,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"355",117,-0.31,0.35,-1.04,-0.3,0.34,-0.26,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"356",118,0.41,0.37,-0.27,0.39,1.19,0.33,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"357",119,-0.58,0.49,-1.6,-0.55,0.28,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"358",1,0.07,0.3,-0.52,0.07,0.68,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"359",2,-0.18,0.42,-1.04,-0.17,0.62,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"360",3,-0.26,0.42,-1.13,-0.24,0.52,-0.2,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"361",4,-0.19,0.41,-1.03,-0.17,0.59,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"362",5,-0.01,0.4,-0.82,-0.01,0.78,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"363",6,0.4,0.44,-0.39,0.38,1.32,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"364",7,0.24,0.41,-0.54,0.22,1.1,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"365",8,0.57,0.47,-0.27,0.54,1.55,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"366",9,0.2,0.41,-0.57,0.19,1.05,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"367",10,-0.51,0.46,-1.47,-0.48,0.31,-0.39,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"368",11,-0.19,0.41,-1.03,-0.18,0.59,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"369",12,0.07,0.4,-0.72,0.06,0.88,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"370",13,0,0.4,-0.8,0,0.79,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"371",14,-0.35,0.43,-1.25,-0.33,0.43,-0.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"372",15,0.28,0.41,-0.49,0.26,1.14,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"373",16,0.15,0.23,-0.3,0.14,0.62,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"374",17,0.13,0.23,-0.32,0.12,0.61,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"375",18,0.11,0.27,-0.42,0.11,0.64,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"376",19,-0.25,0.23,-0.72,-0.24,0.18,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"377",20,-0.28,0.25,-0.8,-0.27,0.18,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"378",21,-0.27,0.25,-0.79,-0.26,0.19,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"379",22,0.03,0.26,-0.5,0.03,0.54,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"380",23,-0.19,0.23,-0.66,-0.19,0.23,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"381",24,-0.15,0.23,-0.63,-0.14,0.29,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"382",25,0.06,0.24,-0.42,0.06,0.52,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"383",26,0.06,0.22,-0.36,0.06,0.5,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"384",27,-0.12,0.22,-0.57,-0.12,0.29,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"385",28,-0.03,0.22,-0.47,-0.03,0.39,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"386",29,0.13,0.24,-0.34,0.12,0.6,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"387",30,-0.1,0.28,-0.66,-0.09,0.45,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"388",31,-0.23,0.35,-0.96,-0.22,0.42,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"389",32,0.04,0.26,-0.46,0.03,0.58,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"390",33,0.05,0.28,-0.47,0.04,0.61,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"391",34,0.11,0.28,-0.4,0.1,0.69,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"392",35,0.35,0.33,-0.26,0.34,1.03,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"393",36,-0.1,0.26,-0.63,-0.1,0.41,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"394",37,0.21,0.39,-0.54,0.2,1.02,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"395",38,-0.43,0.4,-1.26,-0.41,0.28,-0.34,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"396",39,-0.27,0.24,-0.77,-0.26,0.17,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"397",40,0.06,0.26,-0.43,0.05,0.59,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"398",41,0.05,0.39,-0.7,0.05,0.83,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"399",42,-0.06,0.39,-0.84,-0.06,0.7,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"400",43,-0.36,0.42,-1.24,-0.34,0.41,-0.28,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"401",44,0.39,0.34,-0.24,0.37,1.09,0.34,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"402",45,-0.07,0.37,-0.8,-0.07,0.66,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"403",46,-0.42,0.44,-1.34,-0.39,0.38,-0.32,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"404",47,-0.5,0.46,-1.47,-0.47,0.32,-0.38,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"405",48,0.56,0.45,-0.24,0.53,1.51,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"406",49,0.22,0.4,-0.54,0.2,1.05,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"407",50,0.25,0.42,-0.53,0.23,1.13,0.18,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"408",51,-0.2,0.41,-1.05,-0.18,0.59,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"409",52,-0.25,0.42,-1.13,-0.24,0.53,-0.19,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"410",53,-0.13,0.41,-0.97,-0.12,0.66,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"411",54,-0.2,0.41,-1.06,-0.19,0.58,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"412",55,-0.23,0.42,-1.09,-0.21,0.56,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"413",56,0.34,0.43,-0.45,0.32,1.25,0.26,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"414",57,-0.31,0.43,-1.2,-0.28,0.48,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"415",58,-0.17,0.41,-1.02,-0.15,0.63,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"416",59,0.22,0.42,-0.57,0.21,1.08,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"417",60,0,0.4,-0.81,0,0.8,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"418",61,0.17,0.42,-0.62,0.16,1.03,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"419",62,0.06,0.39,-0.7,0.06,0.84,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"420",63,-0.32,0.35,-1.05,-0.3,0.31,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"421",64,-0.42,0.39,-1.25,-0.4,0.28,-0.33,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"422",65,-0.07,0.3,-0.66,-0.07,0.51,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"423",66,-0.17,0.4,-1,-0.16,0.6,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"424",67,-0.01,0.39,-0.79,-0.01,0.78,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"425",68,-0.31,0.38,-1.1,-0.29,0.41,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"426",69,0.27,0.42,-0.51,0.25,1.14,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"427",70,-0.53,0.46,-1.49,-0.51,0.29,-0.42,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"428",71,0.48,0.46,-0.34,0.45,1.44,0.37,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"429",72,0.32,0.44,-0.49,0.29,1.23,0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"430",73,-0.34,0.43,-1.25,-0.32,0.46,-0.26,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"431",74,0.2,0.41,-0.57,0.19,1.05,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"432",75,-0.08,0.41,-0.92,-0.08,0.72,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"433",76,0.19,0.41,-0.59,0.17,1.03,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"434",77,-0.08,0.4,-0.89,-0.08,0.7,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"435",78,0.15,0.4,-0.63,0.14,0.97,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"436",79,0.62,0.48,-0.23,0.59,1.63,0.49,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"437",80,0.44,0.44,-0.36,0.41,1.37,0.34,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"438",81,-0.12,0.4,-0.93,-0.11,0.66,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"439",82,0.07,0.3,-0.53,0.07,0.67,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"440",83,-0.04,0.35,-0.75,-0.03,0.66,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"441",84,0.09,0.3,-0.49,0.08,0.68,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"442",85,0.58,0.41,-0.16,0.56,1.43,0.5,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"443",86,0.58,0.42,-0.17,0.55,1.44,0.48,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"444",87,0.31,0.4,-0.44,0.29,1.14,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
