"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.045...285",0,0.18,-0.38,0,0.33,0.03,"Spatial: regional"
"fitted.Predictor.046...286",-0.17,0.32,-0.87,-0.14,0.38,0.01,"Spatial: regional"
"fitted.Predictor.047...287",-0.33,0.41,-1.21,-0.29,0.33,0.01,"Spatial: regional"
"fitted.Predictor.048...288",0.13,0.16,-0.18,0.12,0.47,0.11,"Spatial: regional"
"fitted.Predictor.049...289",0.06,0.2,-0.35,0.06,0.47,0.08,"Spatial: regional"
"fitted.Predictor.050...290",-0.01,0.31,-0.65,0.01,0.58,0.07,"Spatial: regional"
"fitted.Predictor.051...291",-0.03,0.3,-0.66,-0.01,0.54,0.06,"Spatial: regional"
"fitted.Predictor.052...292",-0.05,0.29,-0.66,-0.03,0.49,0.05,"Spatial: regional"
"fitted.Predictor.053...293",0.14,0.31,-0.5,0.14,0.77,0.14,"Spatial: regional"
"fitted.Predictor.054...294",-0.03,0.37,-0.83,0,0.64,0.09,"Spatial: regional"
"fitted.Predictor.055...295",0.01,0.35,-0.76,0.04,0.66,0.11,"Spatial: regional"
"fitted.Predictor.056...296",0.25,0.37,-0.43,0.22,1.04,0.16,"Spatial: regional"
"fitted.Predictor.057...297",0,0.31,-0.65,0.02,0.6,0.07,"Spatial: regional"
"fitted.Predictor.058...298",0.15,0.35,-0.55,0.15,0.85,0.14,"Spatial: regional"
"fitted.Predictor.059...299",0.25,0.38,-0.48,0.22,1.04,0.16,"Spatial: regional"
"fitted.Predictor.060...300",0.16,0.35,-0.54,0.15,0.87,0.14,"Spatial: regional"
"fitted.Predictor.061...301",0.31,0.43,-0.49,0.27,1.24,0.17,"Spatial: regional"
"fitted.Predictor.062...302",0.06,0.22,-0.39,0.06,0.5,0.08,"Spatial: regional"
"fitted.Predictor.063...303",0.09,0.13,-0.18,0.09,0.35,0.09,"Spatial: regional"
"fitted.Predictor.064...304",0.05,0.14,-0.23,0.06,0.33,0.06,"Spatial: regional"
"fitted.Predictor.065...305",0.04,0.14,-0.26,0.04,0.31,0.05,"Spatial: regional"
"fitted.Predictor.066...306",-0.06,0.28,-0.66,-0.04,0.46,0.04,"Spatial: regional"
"fitted.Predictor.067...307",-0.07,0.26,-0.62,-0.05,0.4,0.03,"Spatial: regional"
"fitted.Predictor.068...308",0.01,0.17,-0.34,0.02,0.32,0.04,"Spatial: regional"
"fitted.Predictor.069...309",-0.06,0.34,-0.79,-0.03,0.59,0.07,"Spatial: regional"
"fitted.Predictor.070...310",-0.18,0.37,-0.98,-0.14,0.45,0.05,"Spatial: regional"
"fitted.Predictor.071...311",0.5,0.38,-0.14,0.46,1.32,0.24,"Spatial: regional"
"fitted.Predictor.072...312",0.56,0.36,-0.04,0.53,1.31,0.5,"Spatial: regional"
"fitted.Predictor.073...313",0.19,0.35,-0.53,0.19,0.9,0.16,"Spatial: regional"
"fitted.Predictor.074...314",0.37,0.31,-0.19,0.35,1.03,0.24,"Spatial: regional"
"fitted.Predictor.075...315",0.14,0.31,-0.49,0.15,0.76,0.15,"Spatial: regional"
"fitted.Predictor.076...316",0.24,0.29,-0.31,0.23,0.83,0.19,"Spatial: regional"
"fitted.Predictor.077...317",0.21,0.29,-0.37,0.2,0.81,0.17,"Spatial: regional"
"fitted.Predictor.078...318",0.45,0.31,-0.08,0.43,1.09,0.35,"Spatial: regional"
"fitted.Predictor.079...319",0.54,0.33,-0.03,0.52,1.23,0.5,"Spatial: regional"
"fitted.Predictor.080...320",0.36,0.33,-0.23,0.32,1.07,0.21,"Spatial: regional"
"fitted.Predictor.081...321",0.03,0.25,-0.5,0.05,0.5,0.1,"Spatial: regional"
"fitted.Predictor.082...322",0.29,0.18,-0.04,0.28,0.65,0.27,"Spatial: regional"
"fitted.Predictor.083...323",0.3,0.18,-0.04,0.29,0.67,0.27,"Spatial: regional"
"fitted.Predictor.084...324",0.28,0.17,-0.05,0.27,0.63,0.25,"Spatial: regional"
"fitted.Predictor.085...325",0.22,0.17,-0.11,0.21,0.57,0.2,"Spatial: regional"
"fitted.Predictor.086...326",0.21,0.17,-0.12,0.2,0.55,0.19,"Spatial: regional"
"fitted.Predictor.087...327",0.33,0.2,-0.04,0.32,0.74,0.28,"Spatial: regional"
"fitted.Predictor.088...328",0.02,0.22,-0.45,0.04,0.43,0.08,"Spatial: regional"
"fitted.Predictor.089...329",0,0.23,-0.48,0.02,0.41,0.07,"Spatial: regional"
"fitted.Predictor.090...330",-0.02,0.34,-0.75,0.01,0.61,0.09,"Spatial: regional"
"fitted.Predictor.091...331",0.09,0.21,-0.33,0.1,0.49,0.12,"Spatial: regional"
"fitted.Predictor.092...332",-0.18,0.33,-0.86,-0.15,0.39,0,"Spatial: regional"
"fitted.Predictor.093...333",0.3,0.35,-0.34,0.26,1.07,0.17,"Spatial: regional"
"fitted.Predictor.094...334",0.42,0.37,-0.22,0.39,1.22,0.23,"Spatial: regional"
"fitted.Predictor.095...335",0.59,0.35,0.01,0.57,1.32,0.57,"Spatial: regional"
"fitted.Predictor.096...336",0.53,0.36,-0.07,0.5,1.29,0.4,"Spatial: regional"
"fitted.Predictor.097...337",0.52,0.3,0.02,0.51,1.15,0.49,"Spatial: regional"
"fitted.Predictor.098...338",0.46,0.29,-0.02,0.44,1.07,0.36,"Spatial: regional"
"fitted.Predictor.099...339",0.52,0.29,0.02,0.5,1.13,0.49,"Spatial: regional"
"fitted.Predictor.100...340",0.32,0.34,-0.32,0.3,1.02,0.21,"Spatial: regional"
"fitted.Predictor.101...341",0.39,0.32,-0.2,0.36,1.07,0.25,"Spatial: regional"
"fitted.Predictor.102...342",0.36,0.32,-0.24,0.34,1.03,0.24,"Spatial: regional"
"fitted.Predictor.103...343",0.5,0.34,-0.08,0.48,1.21,0.4,"Spatial: regional"
"fitted.Predictor.104...344",-0.44,0.4,-1.25,-0.43,0.24,-0.48,"Spatial: regional"
"fitted.Predictor.105...345",-0.42,0.39,-1.22,-0.41,0.25,-0.45,"Spatial: regional"
"fitted.Predictor.106...346",-0.29,0.36,-1.03,-0.27,0.31,-0.24,"Spatial: regional"
"fitted.Predictor.107...347",0,0.37,-0.76,0.02,0.73,0.08,"Spatial: regional"
"fitted.Predictor.108...348",-0.18,0.35,-0.92,-0.15,0.43,0.01,"Spatial: regional"
"fitted.Predictor.109...349",0.13,0.22,-0.34,0.13,0.56,0.14,"Spatial: regional"
"fitted.Predictor.110...350",-0.06,0.26,-0.62,-0.04,0.4,0.06,"Spatial: regional"
"fitted.Predictor.111...351",0.2,0.17,-0.13,0.2,0.54,0.19,"Spatial: regional"
"fitted.Predictor.112...352",0.07,0.2,-0.36,0.08,0.45,0.1,"Spatial: regional"
"fitted.Predictor.113...353",0.07,0.2,-0.35,0.08,0.46,0.11,"Spatial: regional"
"fitted.Predictor.114...354",0.18,0.17,-0.15,0.18,0.52,0.18,"Spatial: regional"
"fitted.Predictor.115...355",0.22,0.16,-0.09,0.22,0.55,0.21,"Spatial: regional"
"fitted.Predictor.116...356",0.25,0.17,-0.07,0.24,0.6,0.23,"Spatial: regional"
"fitted.Predictor.117...357",0.25,0.17,-0.07,0.25,0.59,0.23,"Spatial: regional"
"fitted.Predictor.118...358",0.21,0.16,-0.11,0.21,0.54,0.2,"Spatial: regional"
"fitted.Predictor.119...359",0.27,0.18,-0.06,0.26,0.63,0.25,"Spatial: regional"
"fitted.Predictor.120...360",-0.44,0.43,-1.34,-0.41,0.26,-0.45,"Spatial: regional"
"fitted.Predictor.001...361",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.002...362",0.11,0.35,-0.6,0.12,0.8,0.13,"Areal"
"fitted.Predictor.003...363",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.004...364",0.16,0.32,-0.46,0.16,0.8,0.15,"Areal"
"fitted.Predictor.005...365",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.006...366",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.007...367",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.008...368",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.009...369",0.16,0.32,-0.46,0.16,0.8,0.15,"Areal"
"fitted.Predictor.010...370",-0.13,0.26,-0.67,-0.12,0.35,-0.09,"Areal"
"fitted.Predictor.011...371",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.012...372",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.013...373",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.014...374",-0.13,0.26,-0.67,-0.12,0.35,-0.09,"Areal"
"fitted.Predictor.015...375",-0.13,0.26,-0.67,-0.12,0.35,-0.09,"Areal"
"fitted.Predictor.016...376",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.017...377",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.018...378",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.019...379",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.020...380",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.021...381",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.022...382",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.023...383",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.024...384",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.025...385",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.026...386",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.027...387",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.028...388",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.029...389",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.030...390",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.031...391",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.032...392",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.033...393",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.034...394",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.035...395",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.036...396",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.037...397",0.17,0.14,-0.1,0.17,0.45,0.16,"Areal"
"fitted.Predictor.038...398",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.039...399",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.040...400",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.041...401",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.042...402",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.043...403",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.044...404",-0.13,0.26,-0.67,-0.12,0.35,-0.09,"Areal"
"fitted.Predictor.045...405",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.046...406",-0.13,0.26,-0.67,-0.12,0.35,-0.09,"Areal"
"fitted.Predictor.047...407",-0.13,0.26,-0.67,-0.12,0.35,-0.09,"Areal"
"fitted.Predictor.048...408",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.049...409",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.050...410",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.051...411",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.052...412",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.053...413",0.12,0.29,-0.47,0.12,0.7,0.13,"Areal"
"fitted.Predictor.054...414",0.04,0.28,-0.53,0.05,0.57,0.07,"Areal"
"fitted.Predictor.055...415",0.04,0.28,-0.53,0.05,0.57,0.07,"Areal"
"fitted.Predictor.056...416",0.33,0.36,-0.34,0.3,1.11,0.23,"Areal"
"fitted.Predictor.057...417",0.27,0.22,-0.15,0.26,0.71,0.24,"Areal"
"fitted.Predictor.058...418",0.12,0.32,-0.52,0.12,0.75,0.13,"Areal"
"fitted.Predictor.059...419",0.26,0.35,-0.41,0.24,1.01,0.2,"Areal"
"fitted.Predictor.060...420",0.12,0.32,-0.52,0.12,0.75,0.13,"Areal"
"fitted.Predictor.061...421",0.26,0.35,-0.41,0.24,1.01,0.2,"Areal"
"fitted.Predictor.062...422",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.063...423",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.064...424",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.065...425",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.066...426",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.067...427",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.068...428",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.069...429",0.12,0.29,-0.47,0.12,0.7,0.13,"Areal"
"fitted.Predictor.070...430",0.02,0.12,-0.21,0.03,0.26,0.03,"Areal"
"fitted.Predictor.071...431",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.072...432",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.073...433",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.074...434",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.075...435",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.076...436",0.04,0.28,-0.53,0.05,0.57,0.07,"Areal"
"fitted.Predictor.077...437",0.04,0.28,-0.53,0.05,0.57,0.07,"Areal"
"fitted.Predictor.078...438",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.079...439",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.080...440",0.49,0.25,0.03,0.48,0.99,0.47,"Areal"
"fitted.Predictor.081...441",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.082...442",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.083...443",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.084...444",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.085...445",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.086...446",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.087...447",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.088...448",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.089...449",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.090...450",0.12,0.29,-0.47,0.12,0.7,0.13,"Areal"
"fitted.Predictor.091...451",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.092...452",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.093...453",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.094...454",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.095...455",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.096...456",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.097...457",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.098...458",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.099...459",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.100...460",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.101...461",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.102...462",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.103...463",0.58,0.23,0.13,0.58,1.04,0.58,"Areal"
"fitted.Predictor.104...464",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.105...465",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.106...466",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.107...467",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.108...468",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.109...469",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.110...470",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.111...471",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.112...472",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.113...473",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.114...474",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.115...475",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.116...476",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.117...477",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.118...478",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.119...479",0.12,0.16,-0.19,0.12,0.43,0.12,"Areal"
"fitted.Predictor.120...480",-0.3,0.26,-0.82,-0.29,0.19,-0.29,"Areal"
"fitted.Predictor.001...481",0.41,0.41,-0.34,0.38,1.29,0.33,"Phylogenetic+Spatial: local"
"fitted.Predictor.002...482",0,0.44,-0.87,0.01,0.86,0.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.003...483",-0.12,0.45,-1.02,-0.11,0.74,-0.1,"Phylogenetic+Spatial: local"
"fitted.Predictor.004...484",-0.08,0.45,-0.97,-0.07,0.78,-0.06,"Phylogenetic+Spatial: local"
"fitted.Predictor.005...485",0.17,0.44,-0.69,0.17,1.03,0.16,"Phylogenetic+Spatial: local"
"fitted.Predictor.006...486",0.67,0.48,-0.24,0.65,1.63,0.62,"Phylogenetic+Spatial: local"
"fitted.Predictor.007...487",0.47,0.45,-0.4,0.46,1.38,0.44,"Phylogenetic+Spatial: local"
"fitted.Predictor.008...488",0.83,0.51,-0.12,0.82,1.84,0.79,"Phylogenetic+Spatial: local"
"fitted.Predictor.009...489",0.38,0.45,-0.48,0.37,1.28,0.36,"Phylogenetic+Spatial: local"
"fitted.Predictor.010...490",-0.43,0.49,-1.41,-0.42,0.49,-0.39,"Phylogenetic+Spatial: local"
"fitted.Predictor.011...491",-0.09,0.45,-0.98,-0.08,0.78,-0.06,"Phylogenetic+Spatial: local"
"fitted.Predictor.012...492",0.22,0.44,-0.64,0.22,1.09,0.21,"Phylogenetic+Spatial: local"
"fitted.Predictor.013...493",0.16,0.44,-0.7,0.16,1.03,0.16,"Phylogenetic+Spatial: local"
"fitted.Predictor.014...494",-0.29,0.46,-1.21,-0.28,0.59,-0.25,"Phylogenetic+Spatial: local"
"fitted.Predictor.015...495",0.5,0.46,-0.37,0.49,1.42,0.46,"Phylogenetic+Spatial: local"
"fitted.Predictor.016...496",0.32,0.25,-0.17,0.31,0.81,0.31,"Phylogenetic+Spatial: local"
"fitted.Predictor.017...497",0.3,0.25,-0.19,0.3,0.8,0.29,"Phylogenetic+Spatial: local"
"fitted.Predictor.018...498",0.24,0.28,-0.31,0.24,0.8,0.24,"Phylogenetic+Spatial: local"
"fitted.Predictor.019...499",-0.14,0.23,-0.59,-0.14,0.31,-0.13,"Phylogenetic+Spatial: local"
"fitted.Predictor.020...500",-0.19,0.26,-0.71,-0.18,0.31,-0.17,"Phylogenetic+Spatial: local"
"fitted.Predictor.021...501",-0.17,0.25,-0.67,-0.17,0.32,-0.16,"Phylogenetic+Spatial: local"
"fitted.Predictor.022...502",0.16,0.27,-0.38,0.16,0.7,0.16,"Phylogenetic+Spatial: local"
"fitted.Predictor.023...503",-0.07,0.24,-0.54,-0.07,0.39,-0.07,"Phylogenetic+Spatial: local"
"fitted.Predictor.024...504",-0.02,0.24,-0.5,-0.02,0.45,-0.01,"Phylogenetic+Spatial: local"
"fitted.Predictor.025...505",0.2,0.25,-0.29,0.2,0.68,0.2,"Phylogenetic+Spatial: local"
"fitted.Predictor.026...506",0.23,0.23,-0.22,0.23,0.69,0.23,"Phylogenetic+Spatial: local"
"fitted.Predictor.027...507",0.01,0.22,-0.43,0.01,0.45,0.01,"Phylogenetic+Spatial: local"
"fitted.Predictor.028...508",0.11,0.23,-0.34,0.11,0.57,0.11,"Phylogenetic+Spatial: local"
"fitted.Predictor.029...509",0.27,0.25,-0.21,0.27,0.76,0.27,"Phylogenetic+Spatial: local"
"fitted.Predictor.030...510",0.04,0.3,-0.55,0.04,0.64,0.05,"Phylogenetic+Spatial: local"
"fitted.Predictor.031...511",-0.13,0.37,-0.89,-0.12,0.58,-0.1,"Phylogenetic+Spatial: local"
"fitted.Predictor.032...512",0.21,0.29,-0.35,0.21,0.8,0.2,"Phylogenetic+Spatial: local"
"fitted.Predictor.033...513",0.24,0.31,-0.36,0.23,0.86,0.22,"Phylogenetic+Spatial: local"
"fitted.Predictor.034...514",0.31,0.31,-0.28,0.31,0.94,0.29,"Phylogenetic+Spatial: local"
"fitted.Predictor.035...515",0.54,0.36,-0.14,0.53,1.25,0.51,"Phylogenetic+Spatial: local"
"fitted.Predictor.036...516",0.01,0.28,-0.55,0.01,0.57,0.01,"Phylogenetic+Spatial: local"
"fitted.Predictor.037...517",0.37,0.43,-0.46,0.36,1.23,0.35,"Phylogenetic+Spatial: local"
"fitted.Predictor.038...518",-0.4,0.43,-1.27,-0.39,0.4,-0.36,"Phylogenetic+Spatial: local"
"fitted.Predictor.039...519",-0.19,0.25,-0.69,-0.19,0.29,-0.19,"Phylogenetic+Spatial: local"
"fitted.Predictor.040...520",0.22,0.28,-0.33,0.22,0.78,0.21,"Phylogenetic+Spatial: local"
"fitted.Predictor.041...521",0.19,0.42,-0.63,0.19,1.03,0.18,"Phylogenetic+Spatial: local"
"fitted.Predictor.042...522",0.06,0.42,-0.78,0.06,0.89,0.06,"Phylogenetic+Spatial: local"
"fitted.Predictor.043...523",-0.3,0.45,-1.21,-0.29,0.56,-0.26,"Phylogenetic+Spatial: local"
"fitted.Predictor.044...524",0.57,0.37,-0.13,0.56,1.3,0.54,"Phylogenetic+Spatial: local"
"fitted.Predictor.045...525",0.06,0.41,-0.73,0.06,0.86,0.06,"Phylogenetic+Spatial: local"
"fitted.Predictor.046...526",-0.38,0.47,-1.33,-0.37,0.51,-0.34,"Phylogenetic+Spatial: local"
"fitted.Predictor.047...527",-0.44,0.49,-1.43,-0.43,0.49,-0.4,"Phylogenetic+Spatial: local"
"fitted.Predictor.048...528",0.83,0.49,-0.1,0.82,1.82,0.79,"Phylogenetic+Spatial: local"
"fitted.Predictor.049...529",0.43,0.45,-0.42,0.42,1.32,0.4,"Phylogenetic+Spatial: local"
"fitted.Predictor.050...530",0.39,0.45,-0.48,0.38,1.3,0.37,"Phylogenetic+Spatial: local"
"fitted.Predictor.051...531",-0.15,0.45,-1.05,-0.14,0.71,-0.12,"Phylogenetic+Spatial: local"
"fitted.Predictor.052...532",-0.2,0.46,-1.11,-0.19,0.68,-0.17,"Phylogenetic+Spatial: local"
"fitted.Predictor.053...533",-0.11,0.45,-1.02,-0.11,0.76,-0.09,"Phylogenetic+Spatial: local"
"fitted.Predictor.054...534",-0.19,0.46,-1.11,-0.18,0.69,-0.16,"Phylogenetic+Spatial: local"
"fitted.Predictor.055...535",-0.21,0.46,-1.14,-0.2,0.67,-0.18,"Phylogenetic+Spatial: local"
"fitted.Predictor.056...536",0.58,0.47,-0.33,0.57,1.53,0.54,"Phylogenetic+Spatial: local"
"fitted.Predictor.057...537",-0.23,0.46,-1.17,-0.23,0.65,-0.2,"Phylogenetic+Spatial: local"
"fitted.Predictor.058...538",0,0.44,-0.89,0,0.86,0.01,"Phylogenetic+Spatial: local"
"fitted.Predictor.059...539",0.41,0.45,-0.46,0.41,1.33,0.39,"Phylogenetic+Spatial: local"
"fitted.Predictor.060...540",0.15,0.44,-0.71,0.15,1.02,0.15,"Phylogenetic+Spatial: local"
"fitted.Predictor.061...541",0.41,0.45,-0.46,0.41,1.33,0.39,"Phylogenetic+Spatial: local"
"fitted.Predictor.062...542",0.14,0.43,-0.7,0.14,0.98,0.14,"Phylogenetic+Spatial: local"
"fitted.Predictor.063...543",-0.32,0.4,-1.14,-0.31,0.42,-0.27,"Phylogenetic+Spatial: local"
"fitted.Predictor.064...544",-0.45,0.44,-1.33,-0.43,0.38,-0.4,"Phylogenetic+Spatial: local"
"fitted.Predictor.065...545",0,0.34,-0.67,0,0.66,0,"Phylogenetic+Spatial: local"
"fitted.Predictor.066...546",-0.13,0.45,-1.02,-0.12,0.73,-0.11,"Phylogenetic+Spatial: local"
"fitted.Predictor.067...547",0.07,0.43,-0.79,0.07,0.92,0.07,"Phylogenetic+Spatial: local"
"fitted.Predictor.068...548",-0.29,0.42,-1.15,-0.28,0.52,-0.26,"Phylogenetic+Spatial: local"
"fitted.Predictor.069...549",0.42,0.45,-0.45,0.41,1.32,0.39,"Phylogenetic+Spatial: local"
"fitted.Predictor.070...550",-0.57,0.5,-1.58,-0.55,0.38,-0.52,"Phylogenetic+Spatial: local"
"fitted.Predictor.071...551",0.72,0.49,-0.2,0.71,1.7,0.67,"Phylogenetic+Spatial: local"
"fitted.Predictor.072...552",0.55,0.46,-0.32,0.54,1.48,0.52,"Phylogenetic+Spatial: local"
"fitted.Predictor.073...553",-0.24,0.46,-1.17,-0.24,0.63,-0.21,"Phylogenetic+Spatial: local"
"fitted.Predictor.074...554",0.35,0.44,-0.51,0.34,1.24,0.33,"Phylogenetic+Spatial: local"
"fitted.Predictor.075...555",0.07,0.44,-0.8,0.07,0.93,0.08,"Phylogenetic+Spatial: local"
"fitted.Predictor.076...556",0.35,0.44,-0.51,0.34,1.24,0.33,"Phylogenetic+Spatial: local"
"fitted.Predictor.077...557",0.01,0.44,-0.87,0.01,0.86,0.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.078...558",0.28,0.44,-0.57,0.28,1.16,0.27,"Phylogenetic+Spatial: local"
"fitted.Predictor.079...559",0.85,0.5,-0.1,0.83,1.85,0.8,"Phylogenetic+Spatial: local"
"fitted.Predictor.080...560",0.62,0.47,-0.28,0.6,1.57,0.57,"Phylogenetic+Spatial: local"
"fitted.Predictor.081...561",-0.07,0.44,-0.95,-0.07,0.78,-0.06,"Phylogenetic+Spatial: local"
"fitted.Predictor.082...562",0.15,0.33,-0.5,0.15,0.79,0.16,"Phylogenetic+Spatial: local"
"fitted.Predictor.083...563",0.03,0.39,-0.75,0.03,0.79,0.04,"Phylogenetic+Spatial: local"
"fitted.Predictor.084...564",0.17,0.32,-0.47,0.17,0.79,0.17,"Phylogenetic+Spatial: local"
