"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.050...288",0.12,0.31,-0.49,0.12,0.73,0.12,"Spatial: regional"
"fitted.Predictor.051...289",0.11,0.3,-0.48,0.11,0.7,0.11,"Spatial: regional"
"fitted.Predictor.052...290",0.25,0.29,-0.31,0.25,0.81,0.25,"Spatial: regional"
"fitted.Predictor.053...291",0.99,0.34,0.33,0.99,1.66,0.99,"Spatial: regional"
"fitted.Predictor.054...292",0.49,0.39,-0.28,0.49,1.26,0.5,"Spatial: regional"
"fitted.Predictor.055...293",0.36,0.37,-0.37,0.36,1.08,0.36,"Spatial: regional"
"fitted.Predictor.056...294",0.58,0.4,-0.2,0.58,1.38,0.57,"Spatial: regional"
"fitted.Predictor.057...295",-0.27,0.33,-0.91,-0.27,0.37,-0.26,"Spatial: regional"
"fitted.Predictor.058...296",0.1,0.34,-0.58,0.1,0.77,0.1,"Spatial: regional"
"fitted.Predictor.059...297",0.62,0.4,-0.16,0.62,1.42,0.62,"Spatial: regional"
"fitted.Predictor.060...298",0.12,0.34,-0.56,0.12,0.79,0.12,"Spatial: regional"
"fitted.Predictor.061...299",1.22,0.46,0.32,1.22,2.12,1.22,"Spatial: regional"
"fitted.Predictor.062...300",0.45,0.26,-0.05,0.45,0.96,0.44,"Spatial: regional"
"fitted.Predictor.063...301",0.32,0.12,0.08,0.32,0.56,0.32,"Spatial: regional"
"fitted.Predictor.064...302",0.31,0.14,0.04,0.31,0.59,0.31,"Spatial: regional"
"fitted.Predictor.065...303",0.27,0.13,0.01,0.27,0.53,0.27,"Spatial: regional"
"fitted.Predictor.066...304",0.47,0.31,-0.13,0.47,1.08,0.46,"Spatial: regional"
"fitted.Predictor.067...305",0.55,0.27,0.02,0.54,1.08,0.54,"Spatial: regional"
"fitted.Predictor.068...306",0.38,0.17,0.04,0.37,0.71,0.37,"Spatial: regional"
"fitted.Predictor.069...307",0.47,0.37,-0.24,0.47,1.19,0.47,"Spatial: regional"
"fitted.Predictor.070...308",0.13,0.38,-0.62,0.13,0.87,0.14,"Spatial: regional"
"fitted.Predictor.071...309",0.63,0.37,-0.09,0.63,1.36,0.63,"Spatial: regional"
"fitted.Predictor.072...310",0.86,0.3,0.27,0.86,1.46,0.86,"Spatial: regional"
"fitted.Predictor.073...311",0.41,0.38,-0.34,0.41,1.16,0.41,"Spatial: regional"
"fitted.Predictor.074...312",0.54,0.32,-0.09,0.54,1.16,0.54,"Spatial: regional"
"fitted.Predictor.075...313",0.45,0.33,-0.2,0.45,1.08,0.45,"Spatial: regional"
"fitted.Predictor.076...314",0.86,0.3,0.27,0.85,1.45,0.85,"Spatial: regional"
"fitted.Predictor.077...315",0.99,0.32,0.37,0.99,1.62,0.98,"Spatial: regional"
"fitted.Predictor.078...316",0.87,0.28,0.32,0.87,1.43,0.87,"Spatial: regional"
"fitted.Predictor.079...317",0.9,0.28,0.36,0.9,1.45,0.9,"Spatial: regional"
"fitted.Predictor.080...318",1.07,0.35,0.39,1.07,1.76,1.06,"Spatial: regional"
"fitted.Predictor.081...319",0.63,0.27,0.1,0.63,1.17,0.62,"Spatial: regional"
"fitted.Predictor.082...320",0.69,0.15,0.39,0.69,0.99,0.69,"Spatial: regional"
"fitted.Predictor.083...321",0.69,0.17,0.36,0.69,1.02,0.69,"Spatial: regional"
"fitted.Predictor.084...322",0.66,0.15,0.37,0.66,0.95,0.66,"Spatial: regional"
"fitted.Predictor.085...323",0.64,0.16,0.32,0.64,0.97,0.64,"Spatial: regional"
"fitted.Predictor.086...324",0.61,0.16,0.3,0.61,0.92,0.61,"Spatial: regional"
"fitted.Predictor.087...325",0.82,0.2,0.44,0.81,1.2,0.81,"Spatial: regional"
"fitted.Predictor.088...326",0.59,0.21,0.17,0.58,1,0.58,"Spatial: regional"
"fitted.Predictor.089...327",0.52,0.21,0.1,0.52,0.93,0.52,"Spatial: regional"
"fitted.Predictor.090...328",0.86,0.37,0.14,0.86,1.59,0.86,"Spatial: regional"
"fitted.Predictor.091...329",0.66,0.21,0.24,0.65,1.08,0.65,"Spatial: regional"
"fitted.Predictor.092...330",0.18,0.34,-0.49,0.18,0.85,0.19,"Spatial: regional"
"fitted.Predictor.093...331",1.46,0.41,0.66,1.45,2.27,1.45,"Spatial: regional"
"fitted.Predictor.094...332",1.57,0.39,0.8,1.56,2.34,1.56,"Spatial: regional"
"fitted.Predictor.095...333",1.44,0.32,0.82,1.44,2.07,1.44,"Spatial: regional"
"fitted.Predictor.096...334",1.33,0.36,0.63,1.32,2.03,1.32,"Spatial: regional"
"fitted.Predictor.097...335",1.3,0.29,0.75,1.3,1.87,1.29,"Spatial: regional"
"fitted.Predictor.098...336",1.09,0.29,0.53,1.08,1.65,1.08,"Spatial: regional"
"fitted.Predictor.099...337",1.24,0.26,0.73,1.24,1.76,1.23,"Spatial: regional"
"fitted.Predictor.100...338",0.98,0.35,0.29,0.98,1.67,0.98,"Spatial: regional"
"fitted.Predictor.101...339",1.21,0.32,0.58,1.2,1.84,1.2,"Spatial: regional"
"fitted.Predictor.102...340",0.63,0.35,-0.07,0.64,1.31,0.65,"Spatial: regional"
"fitted.Predictor.103...341",1.15,0.33,0.5,1.15,1.8,1.15,"Spatial: regional"
"fitted.Predictor.104...342",-0.7,0.37,-1.43,-0.7,0.03,-0.7,"Spatial: regional"
"fitted.Predictor.105...343",-0.29,0.33,-0.95,-0.29,0.36,-0.28,"Spatial: regional"
"fitted.Predictor.106...344",0.84,0.43,0.02,0.84,1.68,0.83,"Spatial: regional"
"fitted.Predictor.107...345",-0.15,0.35,-0.85,-0.15,0.53,-0.15,"Spatial: regional"
"fitted.Predictor.108...346",0.42,0.26,-0.1,0.43,0.93,0.44,"Spatial: regional"
"fitted.Predictor.109...347",0.48,0.25,-0.02,0.48,0.97,0.48,"Spatial: regional"
"fitted.Predictor.110...348",0.51,0.17,0.18,0.51,0.83,0.52,"Spatial: regional"
"fitted.Predictor.111...349",0.53,0.2,0.14,0.53,0.92,0.53,"Spatial: regional"
"fitted.Predictor.112...350",0.51,0.2,0.11,0.51,0.92,0.51,"Spatial: regional"
"fitted.Predictor.113...351",0.51,0.16,0.19,0.51,0.82,0.51,"Spatial: regional"
"fitted.Predictor.114...352",0.57,0.14,0.29,0.57,0.85,0.56,"Spatial: regional"
"fitted.Predictor.115...353",0.64,0.15,0.35,0.64,0.94,0.64,"Spatial: regional"
"fitted.Predictor.116...354",0.61,0.14,0.34,0.61,0.89,0.61,"Spatial: regional"
"fitted.Predictor.117...355",0.54,0.15,0.25,0.54,0.83,0.54,"Spatial: regional"
"fitted.Predictor.118...356",0.68,0.15,0.38,0.68,0.98,0.68,"Spatial: regional"
"fitted.Predictor.119...357",-0.26,0.37,-0.99,-0.26,0.46,-0.25,"Spatial: regional"
"fitted.Predictor.001...358",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.002...359",0.43,0.4,-0.36,0.43,1.23,0.43,"Areal"
"fitted.Predictor.003...360",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.004...361",0.04,0.34,-0.65,0.05,0.7,0.06,"Areal"
"fitted.Predictor.005...362",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.006...363",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.007...364",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.008...365",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.009...366",0.04,0.34,-0.65,0.05,0.7,0.06,"Areal"
"fitted.Predictor.010...367",-0.14,0.23,-0.6,-0.14,0.32,-0.13,"Areal"
"fitted.Predictor.011...368",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.012...369",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.013...370",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.014...371",-0.14,0.23,-0.6,-0.14,0.32,-0.13,"Areal"
"fitted.Predictor.015...372",-0.14,0.23,-0.6,-0.14,0.32,-0.13,"Areal"
"fitted.Predictor.016...373",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.017...374",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.018...375",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.019...376",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.020...377",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.021...378",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.022...379",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.023...380",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.024...381",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.025...382",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.026...383",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.027...384",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.028...385",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.029...386",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.030...387",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.031...388",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.032...389",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.033...390",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.034...391",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.035...392",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.036...393",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.037...394",0.41,0.16,0.09,0.41,0.72,0.41,"Areal"
"fitted.Predictor.038...395",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.039...396",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.040...397",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.041...398",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.042...399",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.043...400",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.044...401",-0.14,0.23,-0.6,-0.14,0.32,-0.13,"Areal"
"fitted.Predictor.045...402",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.046...403",-0.14,0.23,-0.6,-0.14,0.32,-0.13,"Areal"
"fitted.Predictor.047...404",-0.14,0.23,-0.6,-0.14,0.32,-0.13,"Areal"
"fitted.Predictor.048...405",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.049...406",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.050...407",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.051...408",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.052...409",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.053...410",0.72,0.3,0.14,0.72,1.32,0.72,"Areal"
"fitted.Predictor.054...411",0.63,0.27,0.1,0.63,1.16,0.62,"Areal"
"fitted.Predictor.055...412",0.63,0.27,0.1,0.63,1.16,0.62,"Areal"
"fitted.Predictor.056...413",0.59,0.41,-0.2,0.59,1.41,0.57,"Areal"
"fitted.Predictor.057...414",-0.22,0.2,-0.61,-0.22,0.17,-0.22,"Areal"
"fitted.Predictor.058...415",0.12,0.34,-0.56,0.13,0.78,0.14,"Areal"
"fitted.Predictor.059...416",0.64,0.41,-0.15,0.63,1.46,0.62,"Areal"
"fitted.Predictor.060...417",0.12,0.34,-0.56,0.13,0.78,0.14,"Areal"
"fitted.Predictor.061...418",0.86,0.42,0.06,0.84,1.72,0.82,"Areal"
"fitted.Predictor.062...419",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.063...420",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.064...421",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.065...422",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.066...423",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.067...424",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.068...425",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.069...426",0.72,0.3,0.14,0.72,1.32,0.72,"Areal"
"fitted.Predictor.070...427",0.29,0.1,0.11,0.29,0.48,0.29,"Areal"
"fitted.Predictor.071...428",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.072...429",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.073...430",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.074...431",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.075...432",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.076...433",0.63,0.27,0.1,0.63,1.16,0.62,"Areal"
"fitted.Predictor.077...434",0.63,0.27,0.1,0.63,1.16,0.62,"Areal"
"fitted.Predictor.078...435",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.079...436",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.080...437",0.68,0.2,0.28,0.68,1.08,0.68,"Areal"
"fitted.Predictor.081...438",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.082...439",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.083...440",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.084...441",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.085...442",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.086...443",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.087...444",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.088...445",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.089...446",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.090...447",0.72,0.3,0.14,0.72,1.32,0.72,"Areal"
"fitted.Predictor.091...448",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.092...449",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.093...450",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.094...451",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.095...452",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.096...453",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.097...454",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.098...455",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.099...456",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.100...457",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.101...458",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.102...459",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.103...460",1.26,0.18,0.89,1.26,1.62,1.26,"Areal"
"fitted.Predictor.104...461",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.105...462",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.106...463",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.107...464",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.108...465",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.109...466",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.110...467",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.111...468",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.112...469",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.113...470",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.114...471",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.115...472",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.116...473",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.117...474",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.118...475",0.58,0.13,0.32,0.58,0.84,0.58,"Areal"
"fitted.Predictor.119...476",-0.06,0.22,-0.49,-0.06,0.37,-0.06,"Areal"
"fitted.Predictor.001...477",1.25,0.28,0.65,1.26,1.74,1.3,"Phylogenetic+Spatial: local"
"fitted.Predictor.002...478",0.38,0.26,-0.16,0.39,0.88,0.4,"Phylogenetic+Spatial: local"
"fitted.Predictor.003...479",-0.41,0.26,-0.91,-0.42,0.12,-0.43,"Phylogenetic+Spatial: local"
"fitted.Predictor.004...480",-0.67,0.26,-1.17,-0.68,-0.12,-0.7,"Phylogenetic+Spatial: local"
"fitted.Predictor.005...481",-1.27,0.27,-1.76,-1.29,-0.66,-1.32,"Phylogenetic+Spatial: local"
"fitted.Predictor.006...482",-0.18,0.26,-0.69,-0.18,0.33,-0.18,"Phylogenetic+Spatial: local"
"fitted.Predictor.007...483",-0.04,0.26,-0.55,-0.04,0.47,-0.04,"Phylogenetic+Spatial: local"
"fitted.Predictor.008...484",-0.3,0.26,-0.8,-0.3,0.23,-0.31,"Phylogenetic+Spatial: local"
"fitted.Predictor.009...485",0.22,0.26,-0.31,0.22,0.72,0.23,"Phylogenetic+Spatial: local"
"fitted.Predictor.010...486",-1.39,0.28,-1.89,-1.41,-0.77,-1.45,"Phylogenetic+Spatial: local"
"fitted.Predictor.011...487",0.41,0.26,-0.13,0.42,0.91,0.44,"Phylogenetic+Spatial: local"
"fitted.Predictor.012...488",0.13,0.26,-0.39,0.14,0.64,0.15,"Phylogenetic+Spatial: local"
"fitted.Predictor.013...489",-0.3,0.26,-0.8,-0.3,0.23,-0.3,"Phylogenetic+Spatial: local"
"fitted.Predictor.014...490",0.53,0.25,0.02,0.53,1.03,0.53,"Phylogenetic+Spatial: local"
"fitted.Predictor.015...491",1.24,0.27,0.67,1.26,1.73,1.28,"Phylogenetic+Spatial: local"
"fitted.Predictor.016...492",0.77,0.16,0.43,0.78,1.08,0.79,"Phylogenetic+Spatial: local"
"fitted.Predictor.017...493",0.75,0.16,0.42,0.75,1.06,0.76,"Phylogenetic+Spatial: local"
"fitted.Predictor.018...494",-0.03,0.21,-0.41,-0.04,0.41,-0.07,"Phylogenetic+Spatial: local"
"fitted.Predictor.019...495",0.17,0.14,-0.12,0.17,0.44,0.17,"Phylogenetic+Spatial: local"
"fitted.Predictor.020...496",-0.19,0.18,-0.52,-0.2,0.19,-0.21,"Phylogenetic+Spatial: local"
"fitted.Predictor.021...497",-0.05,0.16,-0.37,-0.05,0.28,-0.06,"Phylogenetic+Spatial: local"
"fitted.Predictor.022...498",0.32,0.18,-0.03,0.32,0.68,0.31,"Phylogenetic+Spatial: local"
"fitted.Predictor.023...499",0.25,0.16,-0.07,0.25,0.57,0.25,"Phylogenetic+Spatial: local"
"fitted.Predictor.024...500",0.53,0.17,0.18,0.54,0.86,0.55,"Phylogenetic+Spatial: local"
"fitted.Predictor.025...501",0.55,0.16,0.21,0.55,0.86,0.56,"Phylogenetic+Spatial: local"
"fitted.Predictor.026...502",0.81,0.16,0.47,0.81,1.11,0.83,"Phylogenetic+Spatial: local"
"fitted.Predictor.027...503",0.6,0.16,0.27,0.61,0.9,0.62,"Phylogenetic+Spatial: local"
"fitted.Predictor.028...504",0.66,0.16,0.33,0.66,0.96,0.67,"Phylogenetic+Spatial: local"
"fitted.Predictor.029...505",0.57,0.17,0.22,0.57,0.89,0.57,"Phylogenetic+Spatial: local"
"fitted.Predictor.030...506",-0.01,0.2,-0.4,-0.02,0.4,-0.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.031...507",0.1,0.23,-0.37,0.1,0.55,0.11,"Phylogenetic+Spatial: local"
"fitted.Predictor.032...508",0.17,0.19,-0.22,0.17,0.54,0.18,"Phylogenetic+Spatial: local"
"fitted.Predictor.033...509",0.37,0.2,-0.04,0.37,0.74,0.39,"Phylogenetic+Spatial: local"
"fitted.Predictor.034...510",0.5,0.21,0.05,0.52,0.88,0.54,"Phylogenetic+Spatial: local"
"fitted.Predictor.035...511",-0.29,0.23,-0.71,-0.3,0.2,-0.33,"Phylogenetic+Spatial: local"
"fitted.Predictor.036...512",-0.29,0.21,-0.68,-0.3,0.15,-0.32,"Phylogenetic+Spatial: local"
"fitted.Predictor.037...513",-0.04,0.25,-0.54,-0.04,0.47,-0.05,"Phylogenetic+Spatial: local"
"fitted.Predictor.038...514",-0.66,0.28,-1.14,-0.69,-0.05,-0.74,"Phylogenetic+Spatial: local"
"fitted.Predictor.039...515",-0.25,0.2,-0.62,-0.26,0.15,-0.28,"Phylogenetic+Spatial: local"
"fitted.Predictor.040...516",0.02,0.19,-0.35,0.02,0.4,0.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.041...517",0.58,0.25,0.08,0.58,1.07,0.58,"Phylogenetic+Spatial: local"
"fitted.Predictor.042...518",0.78,0.25,0.25,0.79,1.26,0.8,"Phylogenetic+Spatial: local"
"fitted.Predictor.043...519",0.11,0.25,-0.39,0.1,0.63,0.09,"Phylogenetic+Spatial: local"
"fitted.Predictor.044...520",0.1,0.22,-0.34,0.1,0.55,0.1,"Phylogenetic+Spatial: local"
"fitted.Predictor.045...521",0.88,0.25,0.35,0.9,1.36,0.92,"Phylogenetic+Spatial: local"
"fitted.Predictor.046...522",-0.48,0.26,-0.97,-0.49,0.09,-0.52,"Phylogenetic+Spatial: local"
"fitted.Predictor.047...523",-1.33,0.29,-1.83,-1.35,-0.68,-1.4,"Phylogenetic+Spatial: local"
"fitted.Predictor.048...524",0.73,0.26,0.17,0.74,1.22,0.76,"Phylogenetic+Spatial: local"
"fitted.Predictor.049...525",0.14,0.25,-0.37,0.14,0.65,0.14,"Phylogenetic+Spatial: local"
"fitted.Predictor.050...526",0.09,0.25,-0.41,0.09,0.61,0.09,"Phylogenetic+Spatial: local"
"fitted.Predictor.051...527",-0.01,0.26,-0.51,-0.01,0.51,-0.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.052...528",-0.01,0.26,-0.51,-0.01,0.52,-0.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.053...529",0.8,0.26,0.26,0.81,1.31,0.82,"Phylogenetic+Spatial: local"
"fitted.Predictor.054...530",0.36,0.26,-0.16,0.36,0.88,0.36,"Phylogenetic+Spatial: local"
"fitted.Predictor.055...531",0.35,0.26,-0.17,0.35,0.87,0.35,"Phylogenetic+Spatial: local"
"fitted.Predictor.056...532",0.78,0.26,0.23,0.79,1.29,0.81,"Phylogenetic+Spatial: local"
"fitted.Predictor.057...533",-0.79,0.27,-1.29,-0.81,-0.2,-0.84,"Phylogenetic+Spatial: local"
"fitted.Predictor.058...534",-0.2,0.26,-0.69,-0.2,0.35,-0.22,"Phylogenetic+Spatial: local"
"fitted.Predictor.059...535",0.91,0.26,0.37,0.92,1.41,0.93,"Phylogenetic+Spatial: local"
"fitted.Predictor.060...536",0.12,0.26,-0.38,0.12,0.65,0.11,"Phylogenetic+Spatial: local"
"fitted.Predictor.061...537",1.39,0.27,0.8,1.4,1.88,1.43,"Phylogenetic+Spatial: local"
"fitted.Predictor.062...538",0.64,0.25,0.14,0.65,1.14,0.65,"Phylogenetic+Spatial: local"
"fitted.Predictor.063...539",0.15,0.24,-0.3,0.14,0.65,0.12,"Phylogenetic+Spatial: local"
"fitted.Predictor.064...540",0.02,0.25,-0.45,0.01,0.54,-0.01,"Phylogenetic+Spatial: local"
"fitted.Predictor.065...541",0.46,0.22,0.02,0.47,0.89,0.47,"Phylogenetic+Spatial: local"
"fitted.Predictor.066...542",0.87,0.26,0.34,0.88,1.37,0.89,"Phylogenetic+Spatial: local"
"fitted.Predictor.067...543",0.83,0.25,0.31,0.84,1.33,0.84,"Phylogenetic+Spatial: local"
"fitted.Predictor.068...544",0.72,0.25,0.22,0.72,1.2,0.73,"Phylogenetic+Spatial: local"
"fitted.Predictor.069...545",0.69,0.26,0.17,0.69,1.19,0.7,"Phylogenetic+Spatial: local"
"fitted.Predictor.070...546",-0.32,0.27,-0.81,-0.34,0.25,-0.36,"Phylogenetic+Spatial: local"
"fitted.Predictor.071...547",0.71,0.26,0.2,0.72,1.22,0.72,"Phylogenetic+Spatial: local"
"fitted.Predictor.072...548",0.83,0.26,0.3,0.83,1.33,0.84,"Phylogenetic+Spatial: local"
"fitted.Predictor.073...549",0.42,0.26,-0.08,0.42,0.94,0.41,"Phylogenetic+Spatial: local"
"fitted.Predictor.074...550",0.35,0.26,-0.16,0.34,0.87,0.34,"Phylogenetic+Spatial: local"
"fitted.Predictor.075...551",0.27,0.26,-0.23,0.26,0.79,0.25,"Phylogenetic+Spatial: local"
"fitted.Predictor.076...552",0.88,0.26,0.36,0.89,1.38,0.9,"Phylogenetic+Spatial: local"
"fitted.Predictor.077...553",1.16,0.26,0.61,1.17,1.65,1.18,"Phylogenetic+Spatial: local"
"fitted.Predictor.078...554",1.16,0.26,0.62,1.17,1.66,1.19,"Phylogenetic+Spatial: local"
"fitted.Predictor.079...555",0.73,0.25,0.22,0.73,1.23,0.73,"Phylogenetic+Spatial: local"
"fitted.Predictor.080...556",1.27,0.26,0.71,1.29,1.76,1.31,"Phylogenetic+Spatial: local"
"fitted.Predictor.081...557",0.61,0.25,0.1,0.61,1.11,0.61,"Phylogenetic+Spatial: local"
"fitted.Predictor.082...558",0.66,0.21,0.25,0.66,1.08,0.65,"Phylogenetic+Spatial: local"
"fitted.Predictor.083...559",0.3,0.25,-0.16,0.29,0.82,0.27,"Phylogenetic+Spatial: local"
"fitted.Predictor.084...560",0.61,0.21,0.2,0.6,1.04,0.6,"Phylogenetic+Spatial: local"
"fitted.Predictor.085...561",0.98,0.22,0.53,0.99,1.42,0.99,"Phylogenetic+Spatial: local"
"fitted.Predictor.086...562",1,0.23,0.52,1.01,1.43,1.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.087...563",1,0.25,0.48,1.01,1.49,1.02,"Phylogenetic+Spatial: local"
"fitted.Predictor.088...564",0.96,0.25,0.43,0.97,1.44,0.98,"Phylogenetic+Spatial: local"
"fitted.Predictor.089...565",0.26,0.25,-0.22,0.26,0.79,0.24,"Phylogenetic+Spatial: local"
"fitted.Predictor.090...566",1.01,0.26,0.47,1.02,1.51,1.04,"Phylogenetic+Spatial: local"
"fitted.Predictor.091...567",0.85,0.25,0.33,0.85,1.34,0.85,"Phylogenetic+Spatial: local"
"fitted.Predictor.092...568",0.05,0.26,-0.44,0.04,0.62,0.02,"Phylogenetic+Spatial: local"
