"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"2402",2402,0.23,0.35,-0.46,0.23,0.91,0.23,0,"Phylogenetic"
"2403",2403,0.65,0.28,0.11,0.65,1.21,0.65,0,"Phylogenetic"
"2404",2404,0.63,0.28,0.09,0.63,1.18,0.63,0,"Phylogenetic"
"2405",2405,0.72,0.29,0.16,0.71,1.29,0.71,0,"Phylogenetic"
"2406",2406,0.5,0.28,-0.06,0.5,1.05,0.5,0,"Phylogenetic"
"2407",2407,0.61,0.28,0.05,0.61,1.17,0.6,0,"Phylogenetic"
"2408",2408,0.51,0.28,-0.04,0.51,1.07,0.51,0,"Phylogenetic"
"2409",2409,0.46,0.28,-0.09,0.46,1.02,0.46,0,"Phylogenetic"
"2410",2410,0.48,0.28,-0.07,0.47,1.02,0.47,0,"Phylogenetic"
"2411",2411,0.46,0.28,-0.09,0.46,1,0.46,0,"Phylogenetic"
"2412",2412,0.38,0.28,-0.18,0.38,0.93,0.38,0,"Phylogenetic"
"2413",2413,0.4,0.28,-0.16,0.4,0.95,0.4,0,"Phylogenetic"
"2414",2414,0.52,0.3,-0.08,0.52,1.12,0.51,0,"Phylogenetic"
"2415",2415,0.46,0.26,-0.05,0.46,0.97,0.46,0,"Phylogenetic"
"2416",2416,0.46,0.26,-0.05,0.46,0.96,0.46,0,"Phylogenetic"
"2417",2417,0.46,0.26,-0.04,0.46,0.97,0.46,0,"Phylogenetic"
"2418",2418,0.59,0.27,0.06,0.58,1.12,0.58,0,"Phylogenetic"
"2419",2419,0.51,0.27,-0.01,0.51,1.04,0.51,0,"Phylogenetic"
"2420",2420,0.56,0.29,0,0.56,1.13,0.56,0,"Phylogenetic"
"2421",2421,0.58,0.29,0.02,0.58,1.16,0.58,0,"Phylogenetic"
"2422",2422,0.74,0.3,0.16,0.74,1.33,0.73,0,"Phylogenetic"
"2423",2423,0.69,0.3,0.11,0.68,1.27,0.68,0,"Phylogenetic"
"2424",2424,0.64,0.3,0.05,0.64,1.24,0.63,0,"Phylogenetic"
"2425",2425,0.56,0.3,-0.03,0.55,1.16,0.55,0,"Phylogenetic"
"2426",2426,0.58,0.3,-0.01,0.58,1.18,0.57,0,"Phylogenetic"
"2427",2427,0.63,0.32,0,0.62,1.26,0.62,0,"Phylogenetic"
"2428",2428,0.5,0.3,-0.09,0.5,1.09,0.5,0,"Phylogenetic"
"2429",2429,0.49,0.3,-0.1,0.49,1.08,0.49,0,"Phylogenetic"
"2430",2430,0.49,0.31,-0.11,0.49,1.1,0.49,0,"Phylogenetic"
"2431",2431,0.37,0.27,-0.16,0.37,0.89,0.37,0,"Phylogenetic"
"2432",2432,0.32,0.26,-0.2,0.32,0.84,0.32,0,"Phylogenetic"
"2433",2433,0.35,0.26,-0.17,0.35,0.87,0.35,0,"Phylogenetic"
"2434",2434,0.44,0.27,-0.09,0.44,0.97,0.44,0,"Phylogenetic"
"2435",2435,0.49,0.27,-0.03,0.48,1.01,0.48,0,"Phylogenetic"
"2436",2436,0.46,0.27,-0.06,0.46,0.98,0.46,0,"Phylogenetic"
"2437",2437,0.37,0.27,-0.17,0.37,0.9,0.37,0,"Phylogenetic"
"2438",2438,0.26,0.28,-0.28,0.26,0.8,0.27,0,"Phylogenetic"
"2439",2439,0.27,0.28,-0.28,0.27,0.81,0.27,0,"Phylogenetic"
"2440",2440,0.42,0.3,-0.17,0.42,1.02,0.42,0,"Phylogenetic"
"2441",2441,0.48,0.3,-0.11,0.48,1.08,0.48,0,"Phylogenetic"
"2442",2442,0.48,0.31,-0.13,0.48,1.1,0.48,0,"Phylogenetic"
"2443",2443,0.35,0.32,-0.28,0.35,0.98,0.35,0,"Phylogenetic"
"2444",2444,0.56,0.32,-0.07,0.55,1.19,0.55,0,"Phylogenetic"
"2445",2445,0.35,0.31,-0.26,0.35,0.96,0.35,0,"Phylogenetic"
"2446",2446,0.51,0.31,-0.1,0.51,1.12,0.5,0,"Phylogenetic"
"2447",2447,-0.07,0.38,-0.83,-0.07,0.67,-0.07,0,"Phylogenetic"
"2448",2448,-0.32,0.39,-1.1,-0.32,0.44,-0.32,0,"Phylogenetic"
"2449",2449,-0.2,0.39,-0.96,-0.2,0.57,-0.19,0,"Phylogenetic"
"2450",2450,-0.11,0.39,-0.87,-0.11,0.65,-0.11,0,"Phylogenetic"
"2451",2451,0.1,0.32,-0.53,0.1,0.73,0.1,0,"Phylogenetic"
"2452",2452,0.09,0.31,-0.52,0.09,0.71,0.09,0,"Phylogenetic"
"2453",2453,0.12,0.31,-0.5,0.12,0.74,0.11,0,"Phylogenetic"
"2454",2454,0.05,0.31,-0.55,0.05,0.66,0.05,0,"Phylogenetic"
"2455",2455,0.03,0.31,-0.57,0.03,0.63,0.03,0,"Phylogenetic"
"2456",2456,0.05,0.31,-0.55,0.05,0.65,0.04,0,"Phylogenetic"
"2457",2457,-0.06,0.33,-0.7,-0.06,0.59,-0.06,0,"Phylogenetic"
"2458",2458,-0.17,0.36,-0.88,-0.17,0.54,-0.17,0,"Phylogenetic"
"2459",2459,-0.34,0.36,-1.06,-0.34,0.36,-0.34,0,"Phylogenetic"
"2460",2460,-0.19,0.36,-0.9,-0.19,0.52,-0.19,0,"Phylogenetic"
"2461",2461,-0.57,0.34,-1.24,-0.57,0.09,-0.57,0,"Phylogenetic"
"2462",2462,-0.56,0.34,-1.23,-0.56,0.11,-0.55,0,"Phylogenetic"
"2463",2463,-0.21,0.36,-0.91,-0.21,0.5,-0.22,0,"Phylogenetic"
"2464",2464,-0.37,0.34,-1.04,-0.37,0.3,-0.37,0,"Phylogenetic"
"2465",2465,-0.3,0.34,-0.97,-0.3,0.38,-0.3,0,"Phylogenetic"
"2466",2466,-0.55,0.34,-1.22,-0.55,0.12,-0.55,0,"Phylogenetic"
"2467",2467,-0.74,0.33,-1.39,-0.74,-0.1,-0.73,0,"Phylogenetic"
"2468",2468,-0.72,0.33,-1.36,-0.71,-0.08,-0.71,0,"Phylogenetic"
"2469",2469,-0.73,0.37,-1.47,-0.72,0,-0.72,0,"Phylogenetic"
"2470",2470,-0.92,0.38,-1.67,-0.92,-0.19,-0.91,0,"Phylogenetic"
"2471",2471,-0.86,0.36,-1.57,-0.85,-0.16,-0.85,0,"Phylogenetic"
"2472",2472,-0.72,0.35,-1.42,-0.72,-0.03,-0.71,0,"Phylogenetic"
"2473",2473,-1.09,0.32,-1.72,-1.09,-0.47,-1.08,0,"Phylogenetic"
"2474",2474,-1.11,0.32,-1.74,-1.11,-0.5,-1.11,0,"Phylogenetic"
"2475",2475,-1.17,0.32,-1.8,-1.16,-0.55,-1.16,0,"Phylogenetic"
"2476",2476,-1.14,0.33,-1.81,-1.14,-0.5,-1.14,0,"Phylogenetic"
"2477",2477,-0.75,0.34,-1.42,-0.75,-0.1,-0.75,0,"Phylogenetic"
"2478",2478,-0.73,0.34,-1.39,-0.72,-0.07,-0.72,0,"Phylogenetic"
"2479",2479,-0.6,0.33,-1.25,-0.6,0.05,-0.59,0,"Phylogenetic"
"2480",2480,-0.65,0.33,-1.31,-0.65,0,-0.65,0,"Phylogenetic"
"2481",2481,-0.66,0.34,-1.33,-0.66,0,-0.65,0,"Phylogenetic"
"2482",2482,-0.53,0.34,-1.21,-0.53,0.14,-0.53,0,"Phylogenetic"
"2483",2483,-0.58,0.37,-1.31,-0.58,0.14,-0.58,0,"Phylogenetic"
"2484",2484,-0.1,0.3,-0.69,-0.1,0.49,-0.11,0,"Phylogenetic"
"2485",2485,-0.07,0.3,-0.65,-0.07,0.52,-0.07,0,"Phylogenetic"
"2486",2486,-0.14,0.3,-0.72,-0.14,0.45,-0.14,0,"Phylogenetic"
"2487",2487,-0.17,0.31,-0.78,-0.17,0.44,-0.17,0,"Phylogenetic"
"2488",2488,-0.31,0.32,-0.95,-0.31,0.32,-0.31,0,"Phylogenetic"
"2489",2489,-0.4,0.31,-1.01,-0.4,0.2,-0.4,0,"Phylogenetic"
"2490",2490,-0.41,0.31,-1.02,-0.41,0.19,-0.41,0,"Phylogenetic"
"2491",2491,-0.27,0.34,-0.93,-0.27,0.39,-0.27,0,"Phylogenetic"
"2492",2492,-0.29,0.34,-0.96,-0.29,0.37,-0.29,0,"Phylogenetic"
"2493",2493,-0.44,0.34,-1.12,-0.44,0.22,-0.44,0,"Phylogenetic"
"2494",2494,-0.19,0.35,-0.87,-0.19,0.49,-0.19,0,"Phylogenetic"
"2495",2495,-0.13,0.35,-0.81,-0.13,0.56,-0.13,0,"Phylogenetic"
"2496",2496,-0.18,0.36,-0.88,-0.18,0.52,-0.18,0,"Phylogenetic"
"2497",2497,-0.35,0.36,-1.06,-0.35,0.35,-0.35,0,"Phylogenetic"
"2498",2498,-0.5,0.3,-1.1,-0.5,0.09,-0.5,0,"Phylogenetic"
"2499",2499,-0.53,0.29,-1.11,-0.53,0.04,-0.53,0,"Phylogenetic"
"2500",2500,-0.57,0.29,-1.15,-0.57,0.01,-0.56,0,"Phylogenetic"
"2501",2501,-0.54,0.3,-1.12,-0.53,0.04,-0.53,0,"Phylogenetic"
"2502",2502,-0.5,0.31,-1.11,-0.5,0.11,-0.5,0,"Phylogenetic"
"2503",2503,-0.46,0.29,-1.04,-0.46,0.12,-0.45,0,"Phylogenetic"
"2504",2504,-0.47,0.29,-1.05,-0.47,0.11,-0.47,0,"Phylogenetic"
"2505",2505,-0.46,0.3,-1.05,-0.46,0.13,-0.46,0,"Phylogenetic"
"2506",2506,-0.48,0.32,-1.11,-0.48,0.14,-0.48,0,"Phylogenetic"
"2507",2507,-0.34,0.29,-0.92,-0.34,0.24,-0.34,0,"Phylogenetic"
"2508",2508,-0.38,0.29,-0.96,-0.38,0.2,-0.38,0,"Phylogenetic"
"2509",2509,-0.24,0.3,-0.83,-0.24,0.36,-0.24,0,"Phylogenetic"
"2510",2510,-0.27,0.31,-0.87,-0.27,0.33,-0.27,0,"Phylogenetic"
"2511",2511,-0.28,0.31,-0.88,-0.28,0.32,-0.28,0,"Phylogenetic"
"2512",2512,-0.48,0.32,-1.11,-0.48,0.14,-0.47,0,"Phylogenetic"
"2513",2513,0.7,0.41,-0.1,0.69,1.52,0.68,0,"Phylogenetic"
"2514",2514,0.22,0.36,-0.49,0.22,0.94,0.22,0,"Phylogenetic"
"2515",2515,0.21,0.36,-0.5,0.21,0.93,0.21,0,"Phylogenetic"
"2516",2516,0.19,0.38,-0.55,0.19,0.94,0.19,0,"Phylogenetic"
"2517",2517,-0.46,0.46,-1.37,-0.46,0.44,-0.46,0,"Phylogenetic"
"2518",2518,-0.46,0.46,-1.37,-0.46,0.45,-0.46,0,"Phylogenetic"
"2519",2519,-0.52,0.49,-1.49,-0.52,0.45,-0.52,0,"Phylogenetic"
"2520",2520,0.44,0.53,-0.6,0.44,1.48,0.44,0,"Phylogenetic"
"2521",2521,0.33,0.53,-0.71,0.33,1.37,0.33,0,"Phylogenetic"
"2522",2522,0.61,0.56,-0.49,0.61,1.71,0.61,0,"Phylogenetic"
"2523",2523,0.54,0.56,-0.56,0.54,1.64,0.54,0,"Phylogenetic"
"2524",2524,-0.02,0.36,-0.73,-0.02,0.69,-0.02,0,"Phylogenetic"
"2525",2525,0,0.36,-0.71,0,0.7,0,0,"Phylogenetic"
"2526",2526,0.07,0.37,-0.67,0.07,0.8,0.07,0,"Phylogenetic"
"2527",2527,0.04,0.39,-0.71,0.04,0.8,0.04,0,"Phylogenetic"
"2528",2528,-0.01,0.36,-0.72,-0.01,0.7,-0.01,0,"Phylogenetic"
"2529",2529,-0.01,0.36,-0.72,-0.01,0.71,-0.01,0,"Phylogenetic"
"2530",2530,0.06,0.37,-0.67,0.06,0.79,0.06,0,"Phylogenetic"
"2531",2531,2.15,0.69,0.8,2.15,3.49,2.15,0,"Phylogenetic"
"2532",2532,0.19,0.68,-1.15,0.19,1.53,0.19,0,"Phylogenetic"
"2533",2533,-1.33,0.68,-2.67,-1.33,0.01,-1.33,0,"Phylogenetic"
"2534",2534,-0.31,0.37,-1.04,-0.31,0.42,-0.31,0,"Phylogenetic"
"2535",2535,-0.25,0.37,-0.98,-0.25,0.48,-0.25,0,"Phylogenetic"
"2536",2536,-0.63,0.38,-1.38,-0.63,0.12,-0.63,0,"Phylogenetic"
"2537",2537,-0.57,0.38,-1.32,-0.57,0.18,-0.57,0,"Phylogenetic"
"2538",2538,-0.52,0.42,-1.35,-0.52,0.31,-0.52,0,"Phylogenetic"
"2539",2539,-0.68,0.38,-1.42,-0.68,0.06,-0.68,0,"Phylogenetic"
"2540",2540,-0.69,0.38,-1.43,-0.69,0.05,-0.69,0,"Phylogenetic"
"2541",2541,-0.66,0.38,-1.4,-0.66,0.09,-0.66,0,"Phylogenetic"
"2542",2542,-0.69,0.38,-1.44,-0.69,0.06,-0.69,0,"Phylogenetic"
"2543",2543,-0.88,0.69,-2.23,-0.88,0.47,-0.88,0,"Phylogenetic"
"2544",2544,1.16,0.68,-0.17,1.16,2.49,1.16,0,"Phylogenetic"
"2545",2545,0.94,0.55,-0.14,0.94,2.01,0.94,0,"Phylogenetic"
"2546",2546,0.81,0.55,-0.26,0.81,1.89,0.81,0,"Phylogenetic"
"2547",2547,-0.18,0.69,-1.53,-0.18,1.17,-0.18,0,"Phylogenetic"
"2548",2548,2.49,0.69,1.13,2.49,3.84,2.49,0,"Phylogenetic"
"2549",2549,-1.1,0.69,-2.45,-1.1,0.25,-1.1,0,"Phylogenetic"
"2550",2550,-0.52,0.34,-1.18,-0.52,0.14,-0.53,0,"Phylogenetic"
"2551",2551,-0.5,0.34,-1.16,-0.5,0.17,-0.5,0,"Phylogenetic"
"2552",2552,-0.54,0.34,-1.21,-0.54,0.14,-0.54,0,"Phylogenetic"
"2553",2553,-0.63,0.35,-1.31,-0.63,0.06,-0.63,0,"Phylogenetic"
"2554",2554,-0.65,0.33,-1.3,-0.65,0,-0.65,0,"Phylogenetic"
"2555",2555,-0.63,0.33,-1.28,-0.63,0.02,-0.63,0,"Phylogenetic"
"2556",2556,-1.11,0.29,-1.68,-1.11,-0.55,-1.11,0,"Phylogenetic"
"2557",2557,-1.12,0.29,-1.68,-1.12,-0.56,-1.11,0,"Phylogenetic"
"2558",2558,-1.09,0.28,-1.64,-1.09,-0.54,-1.09,0,"Phylogenetic"
"2559",2559,-1.12,0.28,-1.67,-1.12,-0.59,-1.12,0,"Phylogenetic"
"2560",2560,-1.14,0.28,-1.68,-1.14,-0.6,-1.14,0,"Phylogenetic"
"2561",2561,-1.09,0.29,-1.66,-1.09,-0.52,-1.09,0,"Phylogenetic"
"2562",2562,-1,0.3,-1.59,-1,-0.42,-1,0,"Phylogenetic"
"2563",2563,-0.94,0.31,-1.56,-0.94,-0.33,-0.94,0,"Phylogenetic"
"2564",2564,-0.67,0.36,-1.38,-0.67,0.05,-0.67,0,"Phylogenetic"
"2565",2565,-0.13,0.36,-0.84,-0.13,0.58,-0.13,0,"Phylogenetic"
"2566",2566,-0.15,0.36,-0.86,-0.15,0.55,-0.15,0,"Phylogenetic"
"2567",2567,0,0.33,-0.65,0,0.65,0,0,"Phylogenetic"
"2568",2568,0.07,0.33,-0.58,0.07,0.72,0.07,0,"Phylogenetic"
"2569",2569,0.04,0.34,-0.63,0.04,0.71,0.04,0,"Phylogenetic"
"2570",2570,-0.12,0.33,-0.77,-0.12,0.52,-0.12,0,"Phylogenetic"
"2571",2571,-0.02,0.32,-0.64,-0.02,0.61,-0.02,0,"Phylogenetic"
"2572",2572,0.02,0.31,-0.6,0.02,0.64,0.02,0,"Phylogenetic"
"2573",2573,0,0.31,-0.61,0,0.62,0,0,"Phylogenetic"
"2574",2574,-0.07,0.39,-0.83,-0.07,0.69,-0.07,0,"Phylogenetic"
"2575",2575,-1.43,0.69,-2.77,-1.43,-0.08,-1.43,0,"Phylogenetic"
"2576",2576,-1.28,0.43,-2.13,-1.28,-0.43,-1.28,0,"Phylogenetic"
"2577",2577,-1.25,0.41,-2.05,-1.25,-0.45,-1.25,0,"Phylogenetic"
"2578",2578,-1.26,0.41,-2.06,-1.26,-0.46,-1.26,0,"Phylogenetic"
"2579",2579,-1.13,0.46,-2.04,-1.13,-0.22,-1.13,0,"Phylogenetic"
"2580",2580,0.86,0.69,-0.49,0.86,2.21,0.86,0,"Phylogenetic"
"2581",NA,NA,NA,NA,NA,NA,NA,NA,"Spatial: local"
"2582",NA,NA,NA,NA,NA,NA,NA,NA,"Spatial: regional"
"2583",NA,NA,NA,NA,NA,NA,NA,NA,"Areal"
"2584",1,0.01,0.25,-0.48,0.01,0.51,0.01,0,"Phylogenetic+Spatial: local"
"2585",2,-0.01,0.08,-0.18,-0.01,0.16,-0.01,0,"Phylogenetic+Spatial: local"
"2586",3,-0.02,0.43,-0.86,-0.02,0.82,-0.02,0,"Phylogenetic+Spatial: local"
"2587",4,0.02,0.47,-0.9,0.02,0.94,0.02,0,"Phylogenetic+Spatial: local"
"2588",5,0.19,0.55,-0.89,0.19,1.28,0.19,0,"Phylogenetic+Spatial: local"
"2589",6,0.06,0.37,-0.66,0.06,0.79,0.06,0,"Phylogenetic+Spatial: local"
"2590",7,-0.03,0.24,-0.5,-0.04,0.44,-0.04,0,"Phylogenetic+Spatial: local"
"2591",8,-0.04,0.23,-0.49,-0.04,0.42,-0.04,0,"Phylogenetic+Spatial: local"
"2592",9,-0.05,0.23,-0.5,-0.05,0.41,-0.05,0,"Phylogenetic+Spatial: local"
"2593",10,-0.06,0.4,-0.86,-0.06,0.74,-0.06,0,"Phylogenetic+Spatial: local"
"2594",11,-0.22,0.15,-0.52,-0.22,0.08,-0.22,0,"Phylogenetic+Spatial: local"
"2595",12,-0.22,0.15,-0.51,-0.22,0.07,-0.22,0,"Phylogenetic+Spatial: local"
"2596",13,-0.23,0.14,-0.5,-0.23,0.05,-0.22,0,"Phylogenetic+Spatial: local"
"2597",14,-0.23,0.09,-0.4,-0.23,-0.07,-0.23,0,"Phylogenetic+Spatial: local"
"2598",15,-0.22,0.08,-0.38,-0.22,-0.06,-0.22,0,"Phylogenetic+Spatial: local"
"2599",16,-0.21,0.08,-0.36,-0.21,-0.05,-0.21,0,"Phylogenetic+Spatial: local"
"2600",17,-0.18,0.08,-0.33,-0.18,-0.03,-0.18,0,"Phylogenetic+Spatial: local"
"2601",18,-0.18,0.08,-0.33,-0.18,-0.02,-0.18,0,"Phylogenetic+Spatial: local"
"2602",19,-0.19,0.08,-0.35,-0.19,-0.03,-0.19,0,"Phylogenetic+Spatial: local"
"2603",20,-0.19,0.09,-0.36,-0.19,-0.02,-0.19,0,"Phylogenetic+Spatial: local"
"2604",21,-0.2,0.11,-0.42,-0.2,0.02,-0.2,0,"Phylogenetic+Spatial: local"
"2605",22,-0.19,0.14,-0.47,-0.19,0.1,-0.19,0,"Phylogenetic+Spatial: local"
"2606",23,-0.18,0.15,-0.48,-0.18,0.12,-0.18,0,"Phylogenetic+Spatial: local"
"2607",24,-0.18,0.16,-0.5,-0.18,0.14,-0.18,0,"Phylogenetic+Spatial: local"
"2608",25,-0.18,0.18,-0.53,-0.18,0.16,-0.18,0,"Phylogenetic+Spatial: local"
"2609",26,-0.19,0.19,-0.55,-0.19,0.18,-0.19,0,"Phylogenetic+Spatial: local"
"2610",27,-0.19,0.19,-0.56,-0.19,0.19,-0.19,0,"Phylogenetic+Spatial: local"
"2611",28,-0.17,0.19,-0.54,-0.17,0.2,-0.17,0,"Phylogenetic+Spatial: local"
"2612",29,-0.16,0.2,-0.55,-0.16,0.23,-0.16,0,"Phylogenetic+Spatial: local"
"2613",30,-0.21,0.13,-0.46,-0.21,0.04,-0.21,0,"Phylogenetic+Spatial: local"
"2614",31,-0.21,0.14,-0.49,-0.21,0.06,-0.21,0,"Phylogenetic+Spatial: local"
"2615",32,-0.21,0.14,-0.5,-0.21,0.07,-0.21,0,"Phylogenetic+Spatial: local"
"2616",33,-0.21,0.15,-0.5,-0.21,0.08,-0.21,0,"Phylogenetic+Spatial: local"
"2617",34,-0.22,0.19,-0.58,-0.21,0.15,-0.21,0,"Phylogenetic+Spatial: local"
"2618",35,-0.2,0.21,-0.61,-0.2,0.21,-0.2,0,"Phylogenetic+Spatial: local"
"2619",36,-0.24,0.17,-0.57,-0.24,0.08,-0.23,0,"Phylogenetic+Spatial: local"
"2620",37,-0.24,0.17,-0.58,-0.24,0.09,-0.24,0,"Phylogenetic+Spatial: local"
"2621",38,-0.2,0.09,-0.38,-0.2,-0.01,-0.2,0,"Phylogenetic+Spatial: local"
"2622",39,-0.2,0.1,-0.4,-0.2,0,-0.2,0,"Phylogenetic+Spatial: local"
"2623",40,-0.2,0.1,-0.4,-0.2,0,-0.2,0,"Phylogenetic+Spatial: local"
"2624",41,-0.2,0.11,-0.41,-0.2,0,-0.2,0,"Phylogenetic+Spatial: local"
"2625",42,-0.21,0.11,-0.43,-0.21,0.01,-0.21,0,"Phylogenetic+Spatial: local"
"2626",43,-0.21,0.12,-0.44,-0.21,0.03,-0.21,0,"Phylogenetic+Spatial: local"
"2627",44,-0.21,0.15,-0.52,-0.21,0.09,-0.21,0,"Phylogenetic+Spatial: local"
"2628",45,-0.22,0.18,-0.57,-0.22,0.12,-0.22,0,"Phylogenetic+Spatial: local"
"2629",46,-0.21,0.2,-0.6,-0.21,0.18,-0.21,0,"Phylogenetic+Spatial: local"
"2630",47,-0.2,0.21,-0.6,-0.2,0.21,-0.2,0,"Phylogenetic+Spatial: local"
"2631",48,-0.21,0.18,-0.55,-0.21,0.14,-0.21,0,"Phylogenetic+Spatial: local"
"2632",49,-0.21,0.18,-0.57,-0.21,0.15,-0.21,0,"Phylogenetic+Spatial: local"
"2633",50,-0.21,0.2,-0.61,-0.21,0.18,-0.21,0,"Phylogenetic+Spatial: local"
"2634",51,-0.22,0.14,-0.5,-0.22,0.06,-0.21,0,"Phylogenetic+Spatial: local"
"2635",52,-0.21,0.16,-0.52,-0.21,0.09,-0.21,0,"Phylogenetic+Spatial: local"
"2636",53,-0.21,0.12,-0.44,-0.21,0.02,-0.21,0,"Phylogenetic+Spatial: local"
"2637",54,-0.21,0.16,-0.53,-0.21,0.11,-0.21,0,"Phylogenetic+Spatial: local"
"2638",55,-0.23,0.18,-0.58,-0.22,0.13,-0.22,0,"Phylogenetic+Spatial: local"
"2639",56,-0.16,0.19,-0.53,-0.16,0.22,-0.16,0,"Phylogenetic+Spatial: local"
"2640",57,-0.2,0.12,-0.43,-0.2,0.04,-0.2,0,"Phylogenetic+Spatial: local"
"2641",58,-0.19,0.14,-0.47,-0.19,0.09,-0.19,0,"Phylogenetic+Spatial: local"
"2642",59,-0.19,0.16,-0.5,-0.19,0.12,-0.19,0,"Phylogenetic+Spatial: local"
"2643",60,-0.2,0.16,-0.51,-0.2,0.12,-0.2,0,"Phylogenetic+Spatial: local"
"2644",61,-0.2,0.2,-0.59,-0.2,0.19,-0.2,0,"Phylogenetic+Spatial: local"
"2645",62,-0.22,0.14,-0.5,-0.22,0.06,-0.22,0,"Phylogenetic+Spatial: local"
"2646",63,-0.25,0.18,-0.62,-0.24,0.11,-0.24,0,"Phylogenetic+Spatial: local"
"2647",64,-0.19,0.1,-0.38,-0.19,0,-0.19,0,"Phylogenetic+Spatial: local"
"2648",65,-0.2,0.1,-0.4,-0.2,0.01,-0.2,0,"Phylogenetic+Spatial: local"
"2649",66,-0.23,0.14,-0.5,-0.23,0.04,-0.22,0,"Phylogenetic+Spatial: local"
"2650",67,-0.23,0.14,-0.51,-0.22,0.06,-0.22,0,"Phylogenetic+Spatial: local"
"2651",68,-0.21,0.17,-0.55,-0.21,0.12,-0.21,0,"Phylogenetic+Spatial: local"
"2652",69,-0.27,0.17,-0.61,-0.26,0.07,-0.26,0,"Phylogenetic+Spatial: local"
"2653",70,-0.2,0.12,-0.43,-0.2,0.04,-0.2,0,"Phylogenetic+Spatial: local"
"2654",71,-0.2,0.13,-0.45,-0.2,0.05,-0.2,0,"Phylogenetic+Spatial: local"
"2655",72,-0.2,0.14,-0.47,-0.2,0.08,-0.19,0,"Phylogenetic+Spatial: local"
"2656",73,-0.2,0.13,-0.46,-0.2,0.07,-0.2,0,"Phylogenetic+Spatial: local"
"2657",74,-0.2,0.15,-0.5,-0.2,0.09,-0.2,0,"Phylogenetic+Spatial: local"
"2658",75,-0.2,0.16,-0.52,-0.2,0.12,-0.2,0,"Phylogenetic+Spatial: local"
"2659",76,-0.2,0.17,-0.53,-0.2,0.13,-0.2,0,"Phylogenetic+Spatial: local"
"2660",77,-0.19,0.17,-0.53,-0.19,0.15,-0.19,0,"Phylogenetic+Spatial: local"
"2661",78,-0.19,0.15,-0.49,-0.19,0.1,-0.19,0,"Phylogenetic+Spatial: local"
"2662",79,-0.18,0.16,-0.5,-0.18,0.13,-0.18,0,"Phylogenetic+Spatial: local"
"2663",80,-0.18,0.17,-0.51,-0.18,0.15,-0.18,0,"Phylogenetic+Spatial: local"
"2664",81,-0.19,0.18,-0.54,-0.19,0.16,-0.19,0,"Phylogenetic+Spatial: local"
"2665",82,-0.19,0.19,-0.57,-0.19,0.19,-0.19,0,"Phylogenetic+Spatial: local"
"2666",83,-0.18,0.12,-0.42,-0.18,0.06,-0.18,0,"Phylogenetic+Spatial: local"
"2667",84,-0.16,0.1,-0.36,-0.16,0.04,-0.17,0,"Phylogenetic+Spatial: local"
"2668",85,-0.15,0.13,-0.4,-0.15,0.11,-0.15,0,"Phylogenetic+Spatial: local"
"2669",86,-0.14,0.17,-0.47,-0.14,0.19,-0.15,0,"Phylogenetic+Spatial: local"
"2670",87,-0.17,0.19,-0.55,-0.17,0.21,-0.17,0,"Phylogenetic+Spatial: local"
"2671",88,-0.17,0.2,-0.56,-0.18,0.21,-0.18,0,"Phylogenetic+Spatial: local"
"2672",89,-0.18,0.2,-0.58,-0.18,0.22,-0.18,0,"Phylogenetic+Spatial: local"
"2673",90,-0.09,0.21,-0.5,-0.1,0.33,-0.1,0,"Phylogenetic+Spatial: local"
"2674",91,-0.13,0.16,-0.44,-0.14,0.18,-0.14,0,"Phylogenetic+Spatial: local"
"2675",92,-0.17,0.08,-0.32,-0.17,-0.01,-0.17,0,"Phylogenetic+Spatial: local"
"2676",93,-0.16,0.08,-0.32,-0.16,-0.01,-0.16,0,"Phylogenetic+Spatial: local"
"2677",94,-0.12,0.09,-0.29,-0.12,0.07,-0.12,0,"Phylogenetic+Spatial: local"
"2678",95,-0.11,0.11,-0.31,-0.11,0.1,-0.11,0,"Phylogenetic+Spatial: local"
"2679",96,-0.11,0.11,-0.32,-0.11,0.11,-0.11,0,"Phylogenetic+Spatial: local"
"2680",97,-0.1,0.12,-0.34,-0.1,0.15,-0.1,0,"Phylogenetic+Spatial: local"
"2681",98,-0.09,0.15,-0.39,-0.09,0.22,-0.1,0,"Phylogenetic+Spatial: local"
"2682",99,-0.09,0.17,-0.42,-0.09,0.25,-0.1,0,"Phylogenetic+Spatial: local"
"2683",100,-0.09,0.18,-0.44,-0.09,0.27,-0.1,0,"Phylogenetic+Spatial: local"
"2684",101,-0.09,0.18,-0.44,-0.09,0.28,-0.09,0,"Phylogenetic+Spatial: local"
"2685",102,-0.08,0.17,-0.4,-0.08,0.25,-0.09,0,"Phylogenetic+Spatial: local"
"2686",103,-0.07,0.18,-0.42,-0.08,0.28,-0.08,0,"Phylogenetic+Spatial: local"
"2687",104,-0.07,0.2,-0.45,-0.07,0.33,-0.08,0,"Phylogenetic+Spatial: local"
"2688",105,-0.07,0.19,-0.44,-0.08,0.3,-0.08,0,"Phylogenetic+Spatial: local"
"2689",106,-0.11,0.12,-0.35,-0.11,0.14,-0.11,0,"Phylogenetic+Spatial: local"
"2690",107,-0.12,0.15,-0.42,-0.12,0.17,-0.13,0,"Phylogenetic+Spatial: local"
