"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.083...202",0.05,0.36,-0.69,0.06,0.75,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.084...203",0.18,0.3,-0.42,0.19,0.78,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.085...204",0.64,0.4,-0.09,0.63,1.46,0.57,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.086...205",0.62,0.42,-0.13,0.6,1.47,0.53,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.087...206",0.4,0.39,-0.34,0.38,1.2,0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.088...207",0.04,0.38,-0.73,0.05,0.79,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.089...208",-0.02,0.4,-0.84,-0.01,0.74,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.090...209",-0.09,0.42,-0.95,-0.08,0.7,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.091...210",0.14,0.39,-0.64,0.14,0.92,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.092...211",0.42,0.41,-0.37,0.41,1.26,0.38,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.093...212",0.66,0.45,-0.16,0.64,1.59,0.58,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.094...213",0.44,0.41,-0.36,0.42,1.28,0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.095...214",0.6,0.45,-0.22,0.58,1.52,0.53,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.096...215",0.49,0.42,-0.31,0.48,1.34,0.43,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.097...216",0.48,0.42,-0.31,0.47,1.34,0.43,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.098...217",0.86,0.5,-0.04,0.84,1.89,0.8,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.099...218",0.6,0.43,-0.19,0.59,1.48,0.54,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.100...219",0.34,0.41,-0.46,0.33,1.16,0.31,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.101...220",0.41,0.41,-0.39,0.4,1.25,0.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.102...221",0.05,0.42,-0.83,0.06,0.85,0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.103...222",0.53,0.43,-0.27,0.51,1.42,0.47,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.104...223",-0.3,0.5,-1.33,-0.27,0.58,-0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.105...224",0.03,0.42,-0.83,0.05,0.84,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.106...225",0.31,0.41,-0.49,0.31,1.13,0.29,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.107...226",-0.05,0.43,-0.93,-0.03,0.78,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.108...227",0.13,0.43,-0.73,0.13,0.97,0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.109...228",-0.56,0.53,-1.65,-0.55,0.39,-0.55,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.110...229",-0.44,0.46,-1.38,-0.42,0.39,-0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.111...230",0.56,0.45,-0.25,0.54,1.52,0.45,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.112...231",0.18,0.39,-0.6,0.18,0.97,0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.113...232",-0.26,0.38,-1.05,-0.25,0.45,-0.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.114...233",-0.02,0.31,-0.65,-0.01,0.58,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.115...234",0.42,0.36,-0.26,0.41,1.15,0.37,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.116...235",0.14,0.3,-0.47,0.14,0.74,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.117...236",-0.24,0.37,-0.98,-0.23,0.44,-0.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.118...237",0.41,0.36,-0.27,0.4,1.13,0.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.119...238",-0.62,0.53,-1.71,-0.6,0.33,-0.6,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"fitted.Predictor.001...239",0.42,0.44,-0.33,0.37,1.4,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.002...240",0.14,0.44,-0.75,0.14,0.99,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.003...241",-0.02,0.43,-0.9,0,0.8,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.004...242",-0.05,0.42,-0.91,-0.04,0.74,-0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.005...243",0.21,0.41,-0.6,0.22,1.03,0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.006...244",0.64,0.45,-0.19,0.62,1.58,0.56,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.007...245",0.46,0.42,-0.34,0.45,1.33,0.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.008...246",0.72,0.49,-0.16,0.7,1.74,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.009...247",0.33,0.42,-0.48,0.31,1.19,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.010...248",-0.31,0.48,-1.29,-0.28,0.56,-0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.011...249",-0.06,0.42,-0.92,-0.05,0.73,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.012...250",0.19,0.41,-0.62,0.18,1.02,0.17,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.013...251",0.19,0.41,-0.63,0.19,0.99,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.014...252",-0.21,0.44,-1.12,-0.19,0.59,-0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.015...253",0.46,0.43,-0.34,0.44,1.35,0.38,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.016...254",0.27,0.24,-0.19,0.26,0.76,0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.017...255",0.3,0.24,-0.16,0.3,0.79,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.018...256",0.24,0.27,-0.29,0.23,0.77,0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.019...257",-0.08,0.23,-0.53,-0.07,0.35,-0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.020...258",-0.17,0.25,-0.67,-0.16,0.31,-0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.021...259",-0.15,0.24,-0.65,-0.15,0.31,-0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.022...260",0.16,0.26,-0.35,0.16,0.66,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.023...261",-0.07,0.23,-0.52,-0.06,0.37,-0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.024...262",0.04,0.23,-0.43,0.04,0.48,0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.025...263",0.19,0.23,-0.27,0.18,0.65,0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.026...264",0.23,0.22,-0.2,0.23,0.67,0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.027...265",0.01,0.21,-0.42,0.01,0.43,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.028...266",0.09,0.22,-0.34,0.09,0.53,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.029...267",0.25,0.24,-0.21,0.24,0.72,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.030...268",0.08,0.28,-0.48,0.08,0.64,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.031...269",-0.12,0.35,-0.84,-0.11,0.54,-0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.032...270",0.17,0.28,-0.35,0.16,0.75,0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.033...271",0.26,0.3,-0.31,0.25,0.88,0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.034...272",0.25,0.3,-0.31,0.24,0.89,0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.035...273",0.48,0.34,-0.16,0.47,1.18,0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.036...274",-0.01,0.27,-0.54,0,0.52,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.037...275",0.34,0.4,-0.43,0.33,1.16,0.29,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.038...276",-0.33,0.41,-1.19,-0.31,0.41,-0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.039...277",-0.18,0.25,-0.68,-0.17,0.29,-0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.040...278",0.18,0.27,-0.34,0.17,0.72,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.041...279",0.18,0.39,-0.59,0.17,0.97,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.042...280",0.06,0.39,-0.72,0.06,0.84,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.043...281",-0.23,0.43,-1.12,-0.21,0.57,-0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.044...282",0.51,0.35,-0.15,0.5,1.23,0.46,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.045...283",0.04,0.38,-0.71,0.04,0.8,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.046...284",-0.33,0.45,-1.26,-0.31,0.49,-0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.047...285",-0.37,0.48,-1.35,-0.35,0.51,-0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.048...286",0.73,0.49,-0.15,0.71,1.73,0.65,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.049...287",0.39,0.43,-0.41,0.37,1.26,0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.050...288",0.32,0.43,-0.49,0.31,1.2,0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.051...289",-0.12,0.42,-0.99,-0.11,0.68,-0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.052...290",-0.14,0.43,-1.03,-0.13,0.67,-0.08,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.053...291",-0.11,0.43,-0.98,-0.1,0.71,-0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.054...292",-0.16,0.44,-1.05,-0.15,0.66,-0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.055...293",-0.19,0.44,-1.09,-0.17,0.64,-0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.056...294",0.55,0.45,-0.29,0.53,1.47,0.47,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.057...295",-0.16,0.45,-1.08,-0.15,0.67,-0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.058...296",0.09,0.43,-0.78,0.1,0.92,0.12,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.059...297",0.36,0.44,-0.47,0.34,1.25,0.3,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.060...298",0.12,0.42,-0.7,0.12,0.95,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.061...299",0.45,0.43,-0.38,0.44,1.33,0.42,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.062...300",0.13,0.4,-0.66,0.13,0.92,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.063...301",-0.29,0.39,-1.1,-0.27,0.4,-0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.064...302",-0.38,0.42,-1.26,-0.36,0.37,-0.29,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.065...303",-0.04,0.32,-0.68,-0.03,0.59,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.066...304",-0.1,0.42,-0.96,-0.09,0.69,-0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.067...305",0.05,0.4,-0.75,0.06,0.85,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.068...306",-0.26,0.4,-1.09,-0.24,0.49,-0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.069...307",0.38,0.42,-0.41,0.37,1.25,0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.070...308",-0.5,0.49,-1.5,-0.47,0.38,-0.39,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.071...309",0.7,0.46,-0.15,0.68,1.65,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.072...310",0.62,0.46,-0.25,0.62,1.54,0.6,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.073...311",-0.09,0.47,-1.03,-0.07,0.8,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.074...312",0.32,0.41,-0.47,0.31,1.17,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.075...313",0.19,0.44,-0.68,0.2,1.04,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.076...314",0.35,0.41,-0.45,0.34,1.19,0.31,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.077...315",0.03,0.41,-0.8,0.03,0.82,0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.078...316",0.27,0.41,-0.52,0.26,1.1,0.24,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.079...317",0.73,0.49,-0.15,0.7,1.74,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.080...318",0.53,0.45,-0.3,0.5,1.47,0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.081...319",-0.07,0.41,-0.91,-0.06,0.72,-0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.082...320",0.18,0.32,-0.45,0.19,0.8,0.19,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.083...321",0.01,0.37,-0.74,0.01,0.72,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.084...322",0.14,0.31,-0.46,0.14,0.74,0.15,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.085...323",0.66,0.4,-0.08,0.65,1.47,0.62,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.086...324",0.66,0.41,-0.1,0.65,1.5,0.61,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.087...325",0.38,0.4,-0.37,0.37,1.2,0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.088...326",0.01,0.39,-0.78,0.01,0.78,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.089...327",0.02,0.42,-0.83,0.03,0.82,0.05,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.090...328",-0.05,0.43,-0.93,-0.04,0.76,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.091...329",0.11,0.4,-0.68,0.11,0.91,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.092...330",0.45,0.42,-0.36,0.45,1.3,0.42,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.093...331",0.74,0.45,-0.11,0.73,1.67,0.68,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.094...332",0.4,0.43,-0.41,0.39,1.27,0.36,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.095...333",0.72,0.45,-0.13,0.71,1.63,0.68,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.096...334",0.45,0.43,-0.36,0.44,1.32,0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.097...335",0.48,0.43,-0.33,0.46,1.34,0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.098...336",0.94,0.5,0.04,0.93,1.96,0.89,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.099...337",0.6,0.44,-0.21,0.59,1.49,0.54,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.100...338",0.41,0.42,-0.42,0.41,1.24,0.4,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.101...339",0.47,0.42,-0.35,0.46,1.31,0.44,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.102...340",0.08,0.44,-0.82,0.09,0.9,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.103...341",0.55,0.44,-0.27,0.53,1.44,0.49,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.104...342",-0.37,0.49,-1.39,-0.35,0.52,-0.25,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.105...343",0,0.43,-0.87,0.01,0.82,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.106...344",0.29,0.42,-0.53,0.28,1.12,0.26,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.107...345",0.04,0.46,-0.9,0.05,0.92,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.108...346",0.1,0.43,-0.76,0.09,0.95,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.109...347",-0.65,0.53,-1.72,-0.63,0.3,-0.63,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.110...348",-0.48,0.45,-1.41,-0.47,0.34,-0.43,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.111...349",0.55,0.46,-0.29,0.52,1.52,0.45,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.112...350",0.17,0.4,-0.62,0.17,0.96,0.16,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.113...351",-0.28,0.39,-1.06,-0.27,0.44,-0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.114...352",-0.03,0.31,-0.66,-0.02,0.57,-0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.115...353",0.45,0.35,-0.22,0.44,1.17,0.41,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.116...354",0.13,0.31,-0.48,0.13,0.74,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.117...355",-0.31,0.36,-1.03,-0.3,0.36,-0.27,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.118...356",0.41,0.36,-0.27,0.4,1.13,0.37,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.119...357",-0.65,0.54,-1.75,-0.63,0.32,-0.63,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.001...358",0.39,0.42,-0.33,0.35,1.33,0.26,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.002...359",0.13,0.44,-0.75,0.14,0.97,0.16,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.003...360",-0.01,0.43,-0.89,0.01,0.8,0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.004...361",-0.04,0.41,-0.89,-0.03,0.74,0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.005...362",0.21,0.4,-0.6,0.21,1.01,0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.006...363",0.62,0.45,-0.2,0.59,1.55,0.51,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.007...364",0.45,0.42,-0.34,0.43,1.31,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.008...365",0.69,0.49,-0.17,0.66,1.71,0.55,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.009...366",0.32,0.42,-0.47,0.3,1.17,0.26,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.010...367",-0.28,0.47,-1.26,-0.25,0.57,-0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.011...368",-0.05,0.41,-0.9,-0.04,0.73,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.012...369",0.19,0.41,-0.6,0.18,1.01,0.17,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.013...370",0.18,0.4,-0.62,0.18,0.98,0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.014...371",-0.19,0.43,-1.09,-0.17,0.59,-0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.015...372",0.43,0.42,-0.35,0.41,1.32,0.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.016...373",0.26,0.24,-0.19,0.26,0.75,0.24,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.017...374",0.29,0.24,-0.16,0.28,0.78,0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.018...375",0.23,0.26,-0.28,0.23,0.76,0.22,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.019...376",-0.08,0.22,-0.53,-0.07,0.35,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.020...377",-0.16,0.25,-0.66,-0.15,0.31,-0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.021...378",-0.14,0.24,-0.64,-0.14,0.32,-0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.022...379",0.16,0.25,-0.35,0.16,0.66,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.023...380",-0.06,0.23,-0.51,-0.05,0.37,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.024...381",0.04,0.23,-0.43,0.05,0.48,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.025...382",0.18,0.23,-0.27,0.18,0.64,0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.026...383",0.22,0.22,-0.2,0.22,0.66,0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.027...384",0.01,0.21,-0.41,0.01,0.42,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.028...385",0.1,0.22,-0.33,0.1,0.53,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.029...386",0.25,0.23,-0.2,0.25,0.72,0.24,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.030...387",0.08,0.28,-0.48,0.08,0.63,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.031...388",-0.1,0.35,-0.82,-0.09,0.54,-0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.032...389",0.16,0.28,-0.36,0.15,0.74,0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.033...390",0.24,0.3,-0.32,0.23,0.85,0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.034...391",0.24,0.3,-0.31,0.22,0.87,0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.035...392",0.46,0.34,-0.17,0.45,1.16,0.4,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.036...393",0,0.26,-0.52,0.01,0.52,0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.037...394",0.33,0.4,-0.42,0.31,1.15,0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.038...395",-0.31,0.41,-1.17,-0.28,0.41,-0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.039...396",-0.16,0.24,-0.66,-0.16,0.29,-0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.040...397",0.17,0.27,-0.34,0.17,0.71,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.041...398",0.17,0.39,-0.58,0.17,0.96,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.042...399",0.06,0.39,-0.71,0.06,0.83,0.07,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.043...400",-0.21,0.43,-1.1,-0.19,0.56,-0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.044...401",0.49,0.35,-0.15,0.48,1.22,0.43,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.045...402",0.05,0.37,-0.7,0.05,0.79,0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.046...403",-0.31,0.44,-1.23,-0.28,0.49,-0.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
